s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 2.5100023E+003, 1.3788055E+002, 4.5001693E+001, 4.4825388E+001, 4.4935761E+001, 4.9195919E+001, 1.2982817E+002, 1.0618269E+002, 1.0548009E+002, 1.0214633E+002, 9.5871109E+001, 7.7182656E+001, 9.5973824E+001, 7.2910007E+001, 7.2572946E+001, 7.3619999E+001, 7.8404175E+001, 8.8912982E+001, 8.8893532E-002, 7.4096763E-002, 5.5009133E-001, 5.7041885E-001, 5.9035386E-001, 5.9805586E-001, 4.8882642E-001, 4.7944808E-001, 4.7558706E-001, 5.1165789E-001, 1.8422722E+002, 1.8109555E+002, 1.9130908E+002, 2.0389981E+002, 2.1438911E+002, 1.6997212E+002, 1.6647992E+002, 1.8899849E+002, 2.2610184E+002, 2.4671112E+002
 2.5200109E+003, 1.3640339E+002, 4.4921954E+001, 4.4746710E+001, 4.4769770E+001, 4.8853975E+001, 1.2901254E+002, 1.0250361E+002, 1.0233165E+002, 9.9046620E+001, 9.3273525E+001, 7.6457949E+001, 9.1551144E+001, 7.0346757E+001, 7.0543608E+001, 7.1575688E+001, 7.5795368E+001, 8.6722686E+001, 8.7197642E-002, 6.9978114E-002, 5.2796076E-001, 5.7767405E-001, 5.8005523E-001, 5.2758554E-001, 4.7490159E-001, 4.6376467E-001, 4.6237799E-001, 4.7561835E-001, 1.8055370E+002, 1.7714931E+002, 1.8794219E+002, 1.9984238E+002, 2.1071317E+002, 1.6532047E+002, 1.6242698E+002, 1.8333746E+002, 2.2076959E+002, 2.4327416E+002
 2.5300086E+003, 1.3748695E+002, 4.4811077E+001, 4.4689336E+001, 4.4633174E+001, 4.8808284E+001, 1.2815599E+002, 1.0047939E+002, 1.0010023E+002, 9.7311757E+001, 9.0653667E+001, 7.6598499E+001, 8.9482776E+001, 6.8327015E+001, 6.8449962E+001, 6.9362461E+001, 7.2905563E+001, 8.4041956E+001, 8.4306980E-002, 6.9243809E-002, 5.8542051E-001, 6.0365911E-001, 6.0121646E-001, 5.7524111E-001, 4.7339834E-001, 4.5658218E-001, 4.5236864E-001, 4.7662394E-001, 1.8185509E+002, 1.7734372E+002, 1.8405495E+002, 1.9606545E+002, 2.0737172E+002, 1.6039497E+002, 1.5856353E+002, 1.7908150E+002, 2.1894451E+002, 2.3890613E+002
 2.5400147E+003, 1.3417494E+002, 4.4728615E+001, 4.4623870E+001, 4.4521038E+001, 4.9720667E+001, 1.2621398E+002, 9.9947520E+001, 9.9626554E+001, 9.6534278E+001, 9.0925698E+001, 7.6724518E+001, 8.7585695E+001, 6.7815808E+001, 6.8040377E+001, 6.9218526E+001, 7.3169251E+001, 8.2520214E+001, 8.1953543E-002, 6.6360654E-002, 5.0939894E-001, 5.2134833E-001, 5.3652558E-001, 5.6387277E-001, 4.8967761E-001, 4.8721919E-001, 5.0219838E-001, 5.6097519E-001, 1.7590349E+002, 1.7165850E+002, 1.8123627E+002, 1.9383471E+002, 2.0496163E+002, 1.5840247E+002, 1.5765717E+002, 1.7546709E+002, 2.1673531E+002, 2.3522702E+002
 2.5500044E+003, 1.3244507E+002, 4.4625005E+001, 4.4545687E+001, 4.4414507E+001, 4.9256424E+001, 1.2535574E+002, 9.9687040E+001, 9.9809568E+001, 9.7456548E+001, 9.2161759E+001, 7.5708308E+001, 8.6899730E+001, 6.7236337E+001, 6.7499652E+001, 6.9111528E+001, 7.4074842E+001, 8.2773172E+001, 8.0450924E-002, 6.5941480E-002, 5.4032545E-001, 5.7554860E-001, 6.1688078E-001, 6.2090429E-001, 4.3143402E-001, 4.0948409E-001, 4.0692448E-001, 4.3796458E-001, 1.7418700E+002, 1.7019005E+002, 1.7804665E+002, 1.8984737E+002, 2.0114248E+002, 1.5495665E+002, 1.5481923E+002, 1.7345482E+002, 2.1367795E+002, 2.3157711E+002
 2.5600097E+003, 1.3092457E+002, 4.4509966E+001, 4.4447759E+001, 4.4384298E+001, 4.9736908E+001, 1.2336247E+002, 1.0001579E+002, 1.0009497E+002, 9.8152555E+001, 9.3037476E+001, 7.5111048E+001, 8.4784646E+001, 6.6191657E+001, 6.5910551E+001, 6.7015986E+001, 7.1409516E+001, 8.1173296E+001, 7.7413532E-002, 6.4017871E-002, 5.3668461E-001, 5.8449237E-001, 6.2630137E-001, 6.1596723E-001, 4.5656175E-001, 4.2947389E-001, 4.2229423E-001, 4.5003668E-001, 1.7066787E+002, 1.6725741E+002, 1.7592033E+002, 1.8811986E+002, 1.9860663E+002, 1.5382362E+002, 1.5152273E+002, 1.7027902E+002, 2.0671379E+002, 2.2605723E+002
 2.5700125E+003, 1.2988358E+002, 4.4434119E+001, 4.4362542E+001, 4.4306578E+001, 4.9680553E+001, 1.2094389E+002, 1.0054731E+002, 1.0003460E+002, 9.8790163E+001, 9.4257181E+001, 7.5417837E+001, 8.3761440E+001, 6.6582019E+001, 6.6232721E+001, 6.7220795E+001, 7.1872805E+001, 8.2692640E+001, 7.7083008E-002, 6.3107662E-002, 5.8310491E-001, 6.0202362E-001, 6.2568735E-001, 6.3280993E-001, 4.4458655E-001, 4.3287426E-001, 4.3075582E-001, 4.8461678E-001, 1.6598455E+002, 1.6226388E+002, 1.7139519E+002, 1.8495460E+002, 1.9532371E+002, 1.5270943E+002, 1.4985277E+002, 1.6840147E+002, 2.0336376E+002, 2.2131648E+002
 2.5800154E+003, 1.2659132E+002, 4.4352243E+001, 4.4327702E+001, 4.4211009E+001, 5.0024961E+001, 1.1966511E+002, 9.7260236E+001, 9.7335401E+001, 9.7128288E+001, 9.3759435E+001, 7.5235746E+001, 8.2887948E+001, 6.5503174E+001, 6.5178023E+001, 6.6058181E+001, 7.0876001E+001, 8.1799911E+001, 7.4630807E-002, 6.1583298E-002, 4.1976138E-001, 4.5820861E-001, 5.0087236E-001, 5.3821027E-001, 4.1245157E-001, 3.9311657E-001, 3.8872942E-001, 3.9637187E-001, 1.6301468E+002, 1.5924172E+002, 1.6915397E+002, 1.8254238E+002, 1.9200575E+002, 1.5010091E+002, 1.4792416E+002, 1.6631798E+002, 2.0065910E+002, 2.1993355E+002
 2.5900042E+003, 1.2425835E+002, 4.4215989E+001, 4.4239028E+001, 4.4111512E+001, 5.0040723E+001, 1.1613646E+002, 9.3302116E+001, 9.3362438E+001, 9.3687038E+001, 9.2242810E+001, 7.4348349E+001, 8.1785471E+001, 6.3714731E+001, 6.3248005E+001, 6.3828869E+001, 6.7383715E+001, 7.8374868E+001, 7.3323232E-002, 6.0239715E-002, 4.3450752E-001, 4.1936099E-001, 4.3892364E-001, 4.9929817E-001, 3.9646685E-001, 3.8387882E-001, 3.7237670E-001, 3.6474694E-001, 1.6115552E+002, 1.5793705E+002, 1.6716098E+002, 1.7912116E+002, 1.8880105E+002, 1.4426124E+002, 1.4543600E+002, 1.6228940E+002, 1.9906439E+002, 2.1835539E+002
 2.6000112E+003, 1.2441717E+002, 4.4135725E+001, 4.4116970E+001, 4.3952851E+001, 4.9180335E+001, 1.1502150E+002, 9.2103512E+001, 9.0972951E+001, 9.0084703E+001, 8.8188707E+001, 7.3741850E+001, 8.0724506E+001, 6.3216727E+001, 6.3199871E+001, 6.4192604E+001, 6.8145877E+001, 7.7652861E+001, 7.2207845E-002, 5.8083845E-002, 4.7598728E-001, 4.8764949E-001, 4.8610764E-001, 4.7344721E-001, 3.9194962E-001, 3.8177148E-001, 3.9519725E-001, 4.5080465E-001, 1.6046557E+002, 1.5813274E+002, 1.6557007E+002, 1.7760597E+002, 1.8802175E+002, 1.4197575E+002, 1.4303269E+002, 1.6138946E+002, 1.9545176E+002, 2.1625633E+002
 2.6100175E+003, 1.2209828E+002, 4.4092806E+001, 4.4023250E+001, 4.3880346E+001, 4.9316513E+001, 1.1361713E+002, 9.0419483E+001, 8.9772297E+001, 8.8613779E+001, 8.5372507E+001, 7.3010777E+001, 7.9530541E+001, 6.2501775E+001, 6.2726423E+001, 6.4296740E+001, 6.8923909E+001, 7.6951324E+001, 7.1157590E-002, 5.8294022E-002, 4.0502665E-001, 4.1541984E-001, 4.6105419E-001, 4.6556892E-001, 3.8127550E-001, 3.7832712E-001, 3.9615121E-001, 4.3945065E-001, 1.6032066E+002, 1.5564636E+002, 1.6280895E+002, 1.7540828E+002, 1.8617503E+002, 1.4005910E+002, 1.4119117E+002, 1.6061909E+002, 1.9446304E+002, 2.1331639E+002
 2.6200037E+003, 1.2023885E+002, 4.4049256E+001, 4.4044963E+001, 4.4144738E+001, 4.8855680E+001, 1.1364860E+002, 8.8862057E+001, 8.8723320E+001, 8.7493985E+001, 8.4150052E+001, 7.0770164E+001, 7.8553419E+001, 6.1374483E+001, 6.1449445E+001, 6.2792544E+001, 6.6981324E+001, 7.4890195E+001, 7.0714927E-002, 6.2747245E-002, 4.3555233E-001, 4.6847745E-001, 4.7058315E-001, 4.4420105E-001, 3.6340942E-001, 3.4328496E-001, 3.3397366E-001, 3.3392807E-001, 1.5725551E+002, 1.5194436E+002, 1.5996127E+002, 1.7315700E+002, 1.8363736E+002, 1.3872670E+002, 1.4013767E+002, 1.5723729E+002, 1.9005271E+002, 2.0630457E+002
 2.6300118E+003, 1.1848564E+002, 4.3936948E+001, 4.3955590E+001, 4.4059494E+001, 4.8873703E+001, 1.1478691E+002, 8.9333817E+001, 8.8853738E+001, 8.7199269E+001, 8.3797219E+001, 7.0750937E+001, 7.8220515E+001, 6.0783526E+001, 6.0714314E+001, 6.1958367E+001, 6.6013891E+001, 7.3612350E+001, 6.8121860E-002, 5.5767636E-002, 4.0797448E-001, 4.0368321E-001, 4.1556129E-001, 4.0814298E-001, 3.5667177E-001, 3.5456080E-001, 3.6432360E-001, 4.0501417E-001, 1.5618675E+002, 1.5015930E+002, 1.5720392E+002, 1.7054397E+002, 1.8042733E+002, 1.3837012E+002, 1.3914634E+002, 1.5425916E+002, 1.8639942E+002, 2.0230774E+002
 2.6400078E+003, 1.1857842E+002, 4.3886162E+001, 4.3875895E+001, 4.3890387E+001, 4.8130605E+001, 1.1420911E+002, 8.8183534E+001, 8.7146651E+001, 8.5124192E+001, 8.1598370E+001, 7.0254438E+001, 7.6046001E+001, 5.9880175E+001, 6.0438416E+001, 6.2143217E+001, 6.6248794E+001, 7.3392282E+001, 6.6409447E-002, 5.3268314E-002, 4.1010007E-001, 4.1024455E-001, 4.2574349E-001, 4.4695298E-001, 3.4263782E-001, 3.4021534E-001, 3.4666925E-001, 3.7160739E-001, 1.5443255E+002, 1.4820389E+002, 1.5447345E+002, 1.6839367E+002, 1.7864559E+002, 1.3727303E+002, 1.3787065E+002, 1.5263484E+002, 1.8347428E+002, 1.9838823E+002
 2.6500138E+003, 1.1821186E+002, 4.3809856E+001, 4.3801325E+001, 4.3837325E+001, 4.7796825E+001, 1.1103365E+002, 8.6508684E+001, 8.5285460E+001, 8.3927056E+001, 8.1987046E+001, 7.0196962E+001, 7.4827234E+001, 5.9899085E+001, 6.0481980E+001, 6.2540983E+001, 6.6462086E+001, 7.3949804E+001, 6.5245653E-002, 5.5803316E-002, 4.0632656E-001, 4.0922814E-001, 4.2229207E-001, 4.5559223E-001, 3.6433415E-001, 3.6509082E-001, 3.9819047E-001, 4.3143234E-001, 1.5264463E+002, 1.4705529E+002, 1.5228946E+002, 1.6577139E+002, 1.7623566E+002, 1.3208903E+002, 1.3462488E+002, 1.5050561E+002, 1.7979227E+002, 1.9713316E+002
 2.6600171E+003, 1.1764368E+002, 4.3765092E+001, 4.3761556E+001, 4.3855044E+001, 4.7936344E+001, 1.0818483E+002, 8.6871678E+001, 8.6207043E+001, 8.4107647E+001, 8.1342498E+001, 6.9274336E+001, 7.3955433E+001, 6.0232857E+001, 6.0866327E+001, 6.3070820E+001, 6.6931085E+001, 7.4442445E+001, 6.5300860E-002, 5.6316754E-002, 4.4380517E-001, 4.6284596E-001, 4.6317975E-001, 4.3330396E-001, 3.5249611E-001, 3.4051603E-001, 3.3822753E-001, 3.6668730E-001, 1.5076474E+002, 1.4588976E+002, 1.5097981E+002, 1.6384348E+002, 1.7407174E+002, 1.3010677E+002, 1.3229087E+002, 1.4840730E+002, 1.7966690E+002, 1.9678491E+002
 2.6700023E+003, 1.1500531E+002, 4.3748818E+001, 4.3726829E+001, 4.3884584E+001, 4.7517768E+001, 1.0923502E+002, 8.6577052E+001, 8.5070897E+001, 8.3238172E+001, 8.0108199E+001, 6.7376109E+001, 7.3545051E+001, 5.9725849E+001, 6.0114449E+001, 6.1696397E+001, 6.5038779E+001, 7.3028938E+001, 6.3383619E-002, 5.2014456E-002, 3.5267883E-001, 3.3866637E-001, 3.4908891E-001, 3.4981005E-001, 3.4447120E-001, 3.2465063E-001, 3.1373537E-001, 3.1806390E-001, 1.4822446E+002, 1.4409883E+002, 1.4979149E+002, 1.6110796E+002, 1.7046032E+002, 1.3116625E+002, 1.3125564E+002, 1.4627069E+002, 1.7537398E+002, 1.9286610E+002
 2.6800062E+003, 1.1483853E+002, 4.3710733E+001, 4.3625349E+001, 4.3744798E+001, 4.7381435E+001, 1.0771514E+002, 8.5917601E+001, 8.5238623E+001, 8.3528888E+001, 7.9880446E+001, 6.6342486E+001, 7.5072334E+001, 6.1066572E+001, 6.1091447E+001, 6.2469360E+001, 6.6184638E+001, 7.2517244E+001, 6.2316753E-002, 5.0206044E-002, 3.7926659E-001, 4.0141917E-001, 4.2755625E-001, 4.3007804E-001, 3.6313013E-001, 3.4905703E-001, 3.5263511E-001, 3.8577268E-001, 1.4643105E+002, 1.4283737E+002, 1.4954292E+002, 1.5993983E+002, 1.6865261E+002, 1.2971164E+002, 1.3022912E+002, 1.4336951E+002, 1.7023351E+002, 1.8947370E+002
 2.6900156E+003, 1.1372410E+002, 4.3661269E+001, 4.3557375E+001, 4.3644984E+001, 4.7474893E+001, 1.0517310E+002, 8.5348214E+001, 8.5944953E+001, 8.5009679E+001, 8.2320454E+001, 6.7881804E+001, 7.4797218E+001, 6.1251785E+001, 6.0987098E+001, 6.2064679E+001, 6.5271242E+001, 7.1020832E+001, 6.1132755E-002, 4.9922345E-002, 3.8559161E-001, 4.4472022E-001, 4.8802761E-001, 5.0916822E-001, 3.4879547E-001, 3.3329397E-001, 3.3487095E-001, 3.5045174E-001, 1.4565804E+002, 1.4203731E+002, 1.4806507E+002, 1.5836783E+002, 1.6602385E+002, 1.2941347E+002, 1.2827564E+002, 1.4236273E+002, 1.6847092E+002, 1.8660666E+002
 2.7000000E+003, 1.1275676E+002, 4.3594488E+001, 4.3501834E+001, 4.3547137E+001, 4.6912173E+001, 1.0348942E+002, 8.4516698E+001, 8.5609074E+001, 8.4989868E+001, 8.1612732E+001, 6.8323494E+001, 7.3272884E+001, 6.0659806E+001, 6.0296034E+001, 6.1410343E+001, 6.4372205E+001, 7.0845891E+001, 5.9774615E-002, 5.1073637E-002, 3.7236558E-001, 3.6956253E-001, 3.7874177E-001, 3.5329656E-001, 3.1908550E-001, 3.0843829E-001, 3.0796439E-001, 3.2712329E-001, 1.4492982E+002, 1.4073848E+002, 1.4594521E+002, 1.5734774E+002, 1.6578168E+002, 1.2921675E+002, 1.2752560E+002, 1.4206819E+002, 1.6722281E+002, 1.8344042E+002
