s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 3.555E+03, 8.805E+02, 7.831E+02, 1.019E+03, 8.361E+02, 8.655E+02, 8.983E+02, 7.986E+02, 1.041E+03, 8.492E+02, 8.847E+02, 4.603E+02, 2.770E+02, 1.623E+02, 4.109E+02, 2.457E+02, 1.438E+02, 8.901E+02, 7.805E+02, 1.008E+03, 8.352E+02, 8.653E+02, 9.064E+02, 8.951E+02, 1.008E+03, 1.023E+03, 9.478E+02, 7.989E+02, 7.998E+02, 8.451E+02, 8.470E+02, 8.864E+02, 8.208E+02, 7.841E+02, 1.031E+03, 1.059E+03, 8.582E+02, 8.621E+02, 1.034E+03, 1.064E+03, 1.062E+03, 9.159E+02, 7.239E+02, 5.167E+02, 4.055E+02, 4.120E+02, 2.928E-04, 4.813E-03, 2.118E-02, 2.063E-01
 3.570E+03, 8.768E+02, 7.789E+02, 9.991E+02, 8.291E+02, 8.571E+02, 8.874E+02, 7.896E+02, 1.006E+03, 8.357E+02, 8.697E+02, 4.612E+02, 2.780E+02, 1.631E+02, 4.118E+02, 2.466E+02, 1.445E+02, 8.861E+02, 7.747E+02, 9.903E+02, 8.299E+02, 8.651E+02, 8.890E+02, 8.908E+02, 9.990E+02, 9.945E+02, 9.242E+02, 7.922E+02, 7.944E+02, 8.374E+02, 8.398E+02, 8.839E+02, 8.162E+02, 7.790E+02, 1.029E+03, 1.027E+03, 8.516E+02, 8.472E+02, 1.056E+03, 1.081E+03, 1.070E+03, 8.235E+02, 6.881E+02, 5.118E+02, 3.982E+02, 4.036E+02, 7.249E-03, 1.803E-02, 5.465E-02, 2.058E-01
 3.585E+03, 8.717E+02, 7.711E+02, 9.707E+02, 8.170E+02, 8.450E+02, 8.850E+02, 7.833E+02, 9.796E+02, 8.247E+02, 8.632E+02, 4.621E+02, 2.789E+02, 1.638E+02, 4.126E+02, 2.475E+02, 1.452E+02, 8.716E+02, 7.675E+02, 9.957E+02, 8.194E+02, 8.619E+02, 8.960E+02, 8.861E+02, 1.001E+03, 9.802E+02, 9.201E+02, 7.853E+02, 7.855E+02, 8.287E+02, 8.250E+02, 8.702E+02, 8.078E+02, 7.715E+02, 1.033E+03, 9.987E+02, 8.434E+02, 8.347E+02, 1.071E+03, 1.075E+03, 1.009E+03, 8.185E+02, 6.905E+02, 4.979E+02, 3.844E+02, 3.888E+02, 6.920E-03, 3.337E-02, 4.985E-02, 2.036E-01
 3.600E+03, 8.688E+02, 7.625E+02, 9.505E+02, 7.993E+02, 8.348E+02, 8.820E+02, 7.692E+02, 9.552E+02, 7.985E+02, 8.439E+02, 4.630E+02, 2.799E+02, 1.646E+02, 4.134E+02, 2.484E+02, 1.460E+02, 8.639E+02, 7.601E+02, 9.653E+02, 8.013E+02, 8.460E+02, 8.766E+02, 8.739E+02, 9.573E+02, 9.556E+02, 8.962E+02, 7.773E+02, 7.773E+02, 8.095E+02, 8.061E+02, 8.662E+02, 8.015E+02, 7.631E+02, 9.734E+02, 9.626E+02, 8.161E+02, 8.126E+02, 9.938E+02, 1.000E+03, 8.809E+02, 7.341E+02, 6.471E+02, 4.327E+02, 3.546E+02, 3.634E+02, 3.924E-02, 8.042E-02, 1.124E-01, 2.065E-01
 3.615E+03, 8.544E+02, 7.423E+02, 9.025E+02, 7.659E+02, 8.025E+02, 8.523E+02, 7.377E+02, 8.772E+02, 7.488E+02, 7.913E+02, 4.638E+02, 2.808E+02, 1.654E+02, 4.142E+02, 2.493E+02, 1.467E+02, 8.456E+02, 7.413E+02, 9.192E+02, 7.678E+02, 8.131E+02, 8.422E+02, 8.460E+02, 8.828E+02, 8.713E+02, 8.535E+02, 7.569E+02, 7.562E+02, 7.735E+02, 7.707E+02, 8.451E+02, 7.753E+02, 7.411E+02, 8.965E+02, 8.805E+02, 7.676E+02, 7.654E+02, 8.461E+02, 8.455E+02, 7.978E+02, 6.869E+02, 5.621E+02, 3.688E+02, 3.111E+02, 3.249E+02, 9.213E-02, 1.065E-01, 1.341E-01, 2.074E-01
 3.630E+03, 8.119E+02, 7.061E+02, 8.247E+02, 7.146E+02, 7.503E+02, 7.908E+02, 6.882E+02, 7.896E+02, 6.876E+02, 7.225E+02, 4.647E+02, 2.818E+02, 1.662E+02, 4.151E+02, 2.501E+02, 1.474E+02, 8.042E+02, 7.053E+02, 8.328E+02, 7.144E+02, 7.585E+02, 7.833E+02, 7.880E+02, 7.877E+02, 7.825E+02, 7.805E+02, 7.183E+02, 7.175E+02, 7.147E+02, 7.156E+02, 8.053E+02, 7.337E+02, 7.042E+02, 7.961E+02, 7.988E+02, 7.050E+02, 7.073E+02, 7.266E+02, 7.171E+02, 6.810E+02, 6.245E+02, 4.956E+02, 3.043E+02, 2.574E+02, 2.755E+02, 1.164E-01, 1.109E-01, 1.788E-01, 2.074E-01
 3.645E+03, 7.618E+02, 6.661E+02, 7.537E+02, 6.664E+02, 7.000E+02, 7.390E+02, 6.496E+02, 7.289E+02, 6.459E+02, 6.804E+02, 4.656E+02, 2.827E+02, 1.670E+02, 4.159E+02, 2.510E+02, 1.481E+02, 7.551E+02, 6.661E+02, 7.619E+02, 6.663E+02, 7.047E+02, 7.349E+02, 7.390E+02, 7.304E+02, 7.294E+02, 7.277E+02, 6.758E+02, 6.745E+02, 6.622E+02, 6.633E+02, 7.575E+02, 6.890E+02, 6.638E+02, 7.365E+02, 7.359E+02, 6.650E+02, 6.632E+02, 6.597E+02, 6.484E+02, 5.974E+02, 5.085E+02, 4.444E+02, 2.558E+02, 2.176E+02, 2.371E+02, 1.218E-01, 1.536E-01, 1.931E-01, 2.075E-01
 3.660E+03, 7.159E+02, 6.315E+02, 7.058E+02, 6.272E+02, 6.587E+02, 6.974E+02, 6.198E+02, 6.951E+02, 6.151E+02, 6.457E+02, 4.664E+02, 2.837E+02, 1.677E+02, 4.167E+02, 2.519E+02, 1.488E+02, 7.121E+02, 6.312E+02, 7.074E+02, 6.262E+02, 6.616E+02, 6.990E+02, 7.001E+02, 6.888E+02, 6.966E+02, 6.906E+02, 6.403E+02, 6.383E+02, 6.199E+02, 6.214E+02, 7.155E+02, 6.505E+02, 6.293E+02, 6.999E+02, 6.999E+02, 6.319E+02, 6.316E+02, 6.196E+02, 6.086E+02, 5.432E+02, 4.632E+02, 4.031E+02, 2.186E+02, 1.874E+02, 2.078E+02, 1.142E-01, 1.517E-01, 1.948E-01, 2.074E-01
 3.675E+03, 6.748E+02, 6.008E+02, 6.660E+02, 5.937E+02, 6.243E+02, 6.626E+02, 5.939E+02, 6.622E+02, 5.873E+02, 6.182E+02, 4.672E+02, 2.846E+02, 1.685E+02, 4.174E+02, 2.528E+02, 1.495E+02, 6.756E+02, 6.007E+02, 6.674E+02, 5.928E+02, 6.265E+02, 6.695E+02, 6.685E+02, 6.610E+02, 6.673E+02, 6.605E+02, 6.066E+02, 6.068E+02, 5.842E+02, 5.863E+02, 6.793E+02, 6.178E+02, 5.985E+02, 6.684E+02, 6.686E+02, 6.047E+02, 6.053E+02, 5.868E+02, 5.726E+02, 5.127E+02, 4.200E+02, 3.706E+02, 1.952E+02, 1.652E+02, 1.866E+02, 9.756E-02, 1.444E-01, 1.963E-01, 2.075E-01
 3.690E+03, 6.424E+02, 5.745E+02, 6.331E+02, 5.660E+02, 5.954E+02, 6.384E+02, 5.735E+02, 6.375E+02, 5.685E+02, 5.950E+02, 4.680E+02, 2.855E+02, 1.693E+02, 4.182E+02, 2.536E+02, 1.502E+02, 6.442E+02, 5.742E+02, 6.332E+02, 5.659E+02, 5.969E+02, 6.447E+02, 6.445E+02, 6.394E+02, 6.439E+02, 6.359E+02, 5.778E+02, 5.787E+02, 5.548E+02, 5.572E+02, 6.463E+02, 5.901E+02, 5.721E+02, 6.421E+02, 6.458E+02, 5.841E+02, 5.848E+02, 5.694E+02, 5.507E+02, 4.856E+02, 3.849E+02, 3.369E+02, 1.742E+02, 1.494E+02, 1.730E+02, 8.583E-02, 1.556E-01, 1.981E-01, 2.072E-01
 3.705E+03, 6.167E+02, 5.517E+02, 6.046E+02, 5.421E+02, 5.693E+02, 6.194E+02, 5.561E+02, 6.145E+02, 5.502E+02, 5.740E+02, 4.688E+02, 2.865E+02, 1.700E+02, 4.189E+02, 2.545E+02, 1.509E+02, 6.185E+02, 5.516E+02, 6.062E+02, 5.426E+02, 5.714E+02, 6.238E+02, 6.240E+02, 6.190E+02, 6.218E+02, 6.141E+02, 5.542E+02, 5.550E+02, 5.302E+02, 5.324E+02, 6.180E+02, 5.666E+02, 5.489E+02, 6.251E+02, 6.221E+02, 5.667E+02, 5.667E+02, 5.416E+02, 5.178E+02, 4.410E+02, 3.475E+02, 3.054E+02, 1.613E+02, 1.388E+02, 1.629E+02, 1.089E-01, 1.729E-01, 2.035E-01, 2.075E-01
 3.720E+03, 5.935E+02, 5.315E+02, 5.800E+02, 5.215E+02, 5.468E+02, 6.005E+02, 5.404E+02, 5.968E+02, 5.353E+02, 5.574E+02, 4.695E+02, 2.874E+02, 1.708E+02, 4.196E+02, 2.553E+02, 1.516E+02, 5.946E+02, 5.311E+02, 5.804E+02, 5.206E+02, 5.483E+02, 6.046E+02, 6.050E+02, 6.008E+02, 6.057E+02, 5.955E+02, 5.331E+02, 5.356E+02, 5.080E+02, 5.113E+02, 5.928E+02, 5.458E+02, 5.281E+02, 6.014E+02, 6.053E+02, 5.503E+02, 5.513E+02, 5.297E+02, 5.051E+02, 4.123E+02, 3.329E+02, 2.837E+02, 1.503E+02, 1.294E+02, 1.519E+02, 1.118E-01, 1.822E-01, 2.032E-01, 2.075E-01
 3.735E+03, 5.712E+02, 5.134E+02, 5.591E+02, 5.033E+02, 5.269E+02, 5.808E+02, 5.255E+02, 5.819E+02, 5.218E+02, 5.431E+02, 4.701E+02, 2.883E+02, 1.716E+02, 4.202E+02, 2.562E+02, 1.523E+02, 5.730E+02, 5.124E+02, 5.591E+02, 5.026E+02, 5.283E+02, 5.864E+02, 5.863E+02, 5.867E+02, 5.906E+02, 5.802E+02, 5.141E+02, 5.162E+02, 4.892E+02, 4.925E+02, 5.708E+02, 5.275E+02, 5.107E+02, 5.884E+02, 5.895E+02, 5.370E+02, 5.370E+02, 5.213E+02, 4.942E+02, 3.728E+02, 3.145E+02, 2.747E+02, 1.406E+02, 1.223E+02, 1.429E+02, 8.019E-02, 1.919E-01, 2.049E-01, 2.074E-01
 3.750E+03, 5.507E+02, 4.968E+02, 5.418E+02, 4.876E+02, 5.095E+02, 5.644E+02, 5.124E+02, 5.697E+02, 5.104E+02, 5.305E+02, 4.707E+02, 2.892E+02, 1.723E+02, 4.208E+02, 2.570E+02, 1.530E+02, 5.523E+02, 4.952E+02, 5.416E+02, 4.874E+02, 5.107E+02, 5.684E+02, 5.706E+02, 5.727E+02, 5.763E+02, 5.657E+02, 4.979E+02, 4.985E+02, 4.728E+02, 4.762E+02, 5.509E+02, 5.106E+02, 4.937E+02, 5.722E+02, 5.782E+02, 5.253E+02, 5.248E+02, 5.032E+02, 4.711E+02, 3.633E+02, 2.926E+02, 2.620E+02, 1.353E+02, 1.163E+02, 1.375E+02, 8.863E-02, 1.766E-01, 2.057E-01, 2.075E-01
 3.765E+03, 5.330E+02, 4.816E+02, 5.263E+02, 4.732E+02, 4.935E+02, 5.514E+02, 5.002E+02, 5.561E+02, 4.993E+02, 5.176E+02, 4.713E+02, 2.901E+02, 1.731E+02, 4.214E+02, 2.579E+02, 1.537E+02, 5.341E+02, 4.799E+02, 5.241E+02, 4.725E+02, 4.950E+02, 5.535E+02, 5.558E+02, 5.584E+02, 5.639E+02, 5.508E+02, 4.832E+02, 4.822E+02, 4.580E+02, 4.612E+02, 5.320E+02, 4.953E+02, 4.781E+02, 5.583E+02, 5.604E+02, 5.135E+02, 5.135E+02, 4.850E+02, 4.475E+02, 3.440E+02, 2.821E+02, 2.504E+02, 1.286E+02, 1.108E+02, 1.308E+02, 1.198E-01, 1.981E-01, 2.069E-01, 2.075E-01
 3.780E+03, 5.168E+02, 4.677E+02, 5.103E+02, 4.601E+02, 4.797E+02, 5.378E+02, 4.890E+02, 5.437E+02, 4.892E+02, 5.076E+02, 4.717E+02, 2.910E+02, 1.738E+02, 4.218E+02, 2.587E+02, 1.544E+02, 5.184E+02, 4.663E+02, 5.104E+02, 4.589E+02, 4.807E+02, 5.412E+02, 5.426E+02, 5.478E+02, 5.515E+02, 5.383E+02, 4.683E+02, 4.680E+02, 4.447E+02, 4.477E+02, 5.145E+02, 4.813E+02, 4.645E+02, 5.481E+02, 5.482E+02, 5.025E+02, 5.033E+02, 4.649E+02, 4.167E+02, 3.171E+02, 2.702E+02, 2.466E+02, 1.237E+02, 1.062E+02, 1.268E+02, 1.390E-01, 1.986E-01, 2.068E-01, 2.075E-01
 3.795E+03, 5.021E+02, 4.546E+02, 4.974E+02, 4.477E+02, 4.667E+02, 5.267E+02, 4.792E+02, 5.344E+02, 4.787E+02, 4.964E+02, 4.721E+02, 2.919E+02, 1.746E+02, 4.222E+02, 2.595E+02, 1.551E+02, 5.039E+02, 4.539E+02, 4.967E+02, 4.471E+02, 4.678E+02, 5.302E+02, 5.313E+02, 5.371E+02, 5.410E+02, 5.266E+02, 4.548E+02, 4.555E+02, 4.323E+02, 4.350E+02, 4.978E+02, 4.687E+02, 4.522E+02, 5.379E+02, 5.386E+02, 4.933E+02, 4.941E+02, 4.506E+02, 3.912E+02, 2.955E+02, 2.575E+02, 2.268E+02, 1.198E+02, 1.028E+02, 1.235E+02, 1.422E-01, 2.000E-01, 2.070E-01, 2.075E-01
 3.810E+03, 4.895E+02, 4.430E+02, 4.856E+02, 4.358E+02, 4.545E+02, 5.181E+02, 4.704E+02, 5.253E+02, 4.698E+02, 4.877E+02, 4.724E+02, 2.928E+02, 1.753E+02, 4.225E+02, 2.603E+02, 1.557E+02, 4.909E+02, 4.424E+02, 4.836E+02, 4.356E+02, 4.560E+02, 5.204E+02, 5.219E+02, 5.264E+02, 5.300E+02, 5.160E+02, 4.428E+02, 4.429E+02, 4.211E+02, 4.233E+02, 4.837E+02, 4.569E+02, 4.403E+02, 5.284E+02, 5.279E+02, 4.842E+02, 4.847E+02, 4.242E+02, 3.702E+02, 2.892E+02, 2.566E+02, 2.292E+02, 1.166E+02, 9.882E+01, 1.186E+02, 1.729E-01, 2.053E-01, 2.072E-01, 2.076E-01
 3.825E+03, 4.784E+02, 4.325E+02, 4.737E+02, 4.255E+02, 4.441E+02, 5.097E+02, 4.620E+02, 5.149E+02, 4.621E+02, 4.800E+02, 4.726E+02, 2.937E+02, 1.761E+02, 4.227E+02, 2.611E+02, 1.564E+02, 4.794E+02, 4.314E+02, 4.720E+02, 4.255E+02, 4.450E+02, 5.118E+02, 5.125E+02, 5.181E+02, 5.213E+02, 5.070E+02, 4.343E+02, 4.325E+02, 4.105E+02, 4.128E+02, 4.717E+02, 4.460E+02, 4.294E+02, 5.209E+02, 5.190E+02, 4.764E+02, 4.757E+02, 4.100E+02, 3.659E+02, 2.875E+02, 2.517E+02, 2.221E+02, 1.137E+02, 9.517E+01, 1.146E+02, 1.816E-01, 2.059E-01, 2.073E-01, 2.076E-01
 3.840E+03, 4.677E+02, 4.227E+02, 4.620E+02, 4.160E+02, 4.338E+02, 5.010E+02, 4.539E+02, 5.047E+02, 4.544E+02, 4.710E+02, 4.727E+02, 2.945E+02, 1.768E+02, 4.229E+02, 2.619E+02, 1.571E+02, 4.687E+02, 4.210E+02, 4.614E+02, 4.155E+02, 4.348E+02, 5.036E+02, 5.040E+02, 5.097E+02, 5.114E+02, 4.990E+02, 4.259E+02, 4.221E+02, 4.005E+02, 4.032E+02, 4.608E+02, 4.359E+02, 4.195E+02, 5.109E+02, 5.123E+02, 4.683E+02, 4.679E+02, 4.025E+02, 3.595E+02, 2.780E+02, 2.440E+02, 2.185E+02, 1.089E+02, 9.195E+01, 1.123E+02, 1.813E-01, 2.057E-01, 2.074E-01, 2.075E-01
 3.855E+03, 4.574E+02, 4.131E+02, 4.510E+02, 4.068E+02, 4.241E+02, 4.921E+02, 4.459E+02, 4.954E+02, 4.469E+02, 4.633E+02, 4.727E+02, 2.954E+02, 1.776E+02, 4.230E+02, 2.627E+02, 1.578E+02, 4.583E+02, 4.115E+02, 4.520E+02, 4.060E+02, 4.251E+02, 4.955E+02, 4.961E+02, 5.015E+02, 5.035E+02, 4.912E+02, 4.160E+02, 4.137E+02, 3.912E+02, 3.939E+02, 4.508E+02, 4.264E+02, 4.103E+02, 5.025E+02, 5.034E+02, 4.605E+02, 4.610E+02, 3.819E+02, 3.403E+02, 2.600E+02, 2.377E+02, 2.153E+02, 1.044E+02, 8.920E+01, 1.101E+02, 1.882E-01, 2.046E-01, 2.074E-01, 2.075E-01
 3.870E+03, 4.476E+02, 4.042E+02, 4.413E+02, 3.979E+02, 4.149E+02, 4.847E+02, 4.388E+02, 4.880E+02, 4.392E+02, 4.556E+02, 4.726E+02, 2.962E+02, 1.783E+02, 4.230E+02, 2.635E+02, 1.585E+02, 4.486E+02, 4.029E+02, 4.429E+02, 3.970E+02, 4.159E+02, 4.880E+02, 4.889E+02, 4.937E+02, 4.960E+02, 4.836E+02, 4.061E+02, 4.046E+02, 3.827E+02, 3.851E+02, 4.416E+02, 4.176E+02, 4.012E+02, 4.950E+02, 4.976E+02, 4.531E+02, 4.531E+02, 3.679E+02, 3.278E+02, 2.539E+02, 2.330E+02, 2.075E+02, 1.009E+02, 8.702E+01, 1.067E+02, 1.989E-01, 2.067E-01, 2.072E-01, 2.076E-01
 3.885E+03, 4.388E+02, 3.962E+02, 4.323E+02, 3.896E+02, 4.065E+02, 4.770E+02, 4.336E+02, 4.808E+02, 4.323E+02, 4.490E+02, 4.724E+02, 2.970E+02, 1.791E+02, 4.229E+02, 2.642E+02, 1.591E+02, 4.395E+02, 3.952E+02, 4.341E+02, 3.884E+02, 4.074E+02, 4.811E+02, 4.820E+02, 4.872E+02, 4.888E+02, 4.765E+02, 3.981E+02, 3.961E+02, 3.746E+02, 3.769E+02, 4.323E+02, 4.094E+02, 3.928E+02, 4.901E+02, 4.883E+02, 4.467E+02, 4.462E+02, 3.573E+02, 3.170E+02, 2.532E+02, 2.267E+02, 1.896E+02, 9.724E+01, 8.428E+01, 1.032E+02, 1.987E-01, 2.065E-01, 2.073E-01, 2.076E-01
 3.900E+03, 4.304E+02, 3.890E+02, 4.248E+02, 3.819E+02, 3.986E+02, 4.699E+02, 4.270E+02, 4.751E+02, 4.264E+02, 4.433E+02, 4.722E+02, 2.978E+02, 1.798E+02, 4.227E+02, 2.650E+02, 1.598E+02, 4.315E+02, 3.871E+02, 4.257E+02, 3.805E+02, 3.992E+02, 4.747E+02, 4.747E+02, 4.810E+02, 4.820E+02, 4.705E+02, 3.907E+02, 3.882E+02, 3.669E+02, 3.692E+02, 4.236E+02, 4.016E+02, 3.853E+02, 4.827E+02, 4.846E+02, 4.405E+02, 4.400E+02, 3.450E+02, 3.096E+02, 2.536E+02, 2.194E+02, 1.832E+02, 9.530E+01, 8.215E+01, 1.015E+02, 2.003E-01, 2.068E-01, 2.074E-01, 2.076E-01
 3.915E+03, 4.224E+02, 3.814E+02, 4.177E+02, 3.751E+02, 3.917E+02, 4.639E+02, 4.198E+02, 4.685E+02, 4.214E+02, 4.379E+02, 4.718E+02, 2.986E+02, 1.805E+02, 4.225E+02, 2.657E+02, 1.605E+02, 4.237E+02, 3.796E+02, 4.180E+02, 3.731E+02, 3.919E+02, 4.682E+02, 4.682E+02, 4.745E+02, 4.759E+02, 4.639E+02, 3.826E+02, 3.813E+02, 3.596E+02, 3.619E+02, 4.156E+02, 3.939E+02, 3.777E+02, 4.755E+02, 4.769E+02, 4.345E+02, 4.340E+02, 3.423E+02, 3.067E+02, 2.443E+02, 2.163E+02, 1.877E+02, 9.273E+01, 7.981E+01, 9.791E+01, 2.014E-01, 2.070E-01, 2.074E-01, 2.076E-01
 3.930E+03, 4.149E+02, 3.740E+02, 4.098E+02, 3.683E+02, 3.848E+02, 4.569E+02, 4.139E+02, 4.612E+02, 4.158E+02, 4.316E+02, 4.714E+02, 2.994E+02, 1.813E+02, 4.222E+02, 2.664E+02, 1.611E+02, 4.163E+02, 3.724E+02, 4.106E+02, 3.660E+02, 3.852E+02, 4.621E+02, 4.625E+02, 4.684E+02, 4.697E+02, 4.582E+02, 3.760E+02, 3.734E+02, 3.527E+02, 3.552E+02, 4.080E+02, 3.869E+02, 3.709E+02, 4.690E+02, 4.696E+02, 4.286E+02, 4.291E+02, 3.364E+02, 2.944E+02, 2.284E+02, 2.144E+02, 1.915E+02, 9.038E+01, 7.785E+01, 9.555E+01, 2.012E-01, 2.067E-01, 2.075E-01, 2.076E-01
 3.945E+03, 4.079E+02, 3.674E+02, 4.028E+02, 3.619E+02, 3.780E+02, 4.522E+02, 4.085E+02, 4.552E+02, 4.105E+02, 4.257E+02, 4.709E+02, 3.001E+02, 1.820E+02, 4.218E+02, 2.671E+02, 1.618E+02, 4.092E+02, 3.657E+02, 4.036E+02, 3.596E+02, 3.787E+02, 4.564E+02, 4.571E+02, 4.622E+02, 4.640E+02, 4.527E+02, 3.707E+02, 3.660E+02, 3.463E+02, 3.486E+02, 4.009E+02, 3.803E+02, 3.643E+02, 4.639E+02, 4.668E+02, 4.228E+02, 4.231E+02, 3.234E+02, 2.864E+02, 2.288E+02, 2.107E+02, 1.811E+02, 8.846E+01, 7.590E+01, 9.346E+01, 2.035E-01, 2.068E-01, 2.075E-01, 2.075E-01
 3.960E+03, 4.012E+02, 3.607E+02, 3.958E+02, 3.556E+02, 3.717E+02, 4.461E+02, 4.028E+02, 4.500E+02, 4.049E+02, 4.206E+02, 4.703E+02, 3.008E+02, 1.827E+02, 4.213E+02, 2.678E+02, 1.625E+02, 4.025E+02, 3.593E+02, 3.969E+02, 3.533E+02, 3.723E+02, 4.512E+02, 4.517E+02, 4.568E+02, 4.587E+02, 4.472E+02, 3.643E+02, 3.596E+02, 3.402E+02, 3.423E+02, 3.946E+02, 3.740E+02, 3.578E+02, 4.585E+02, 4.598E+02, 4.175E+02, 4.173E+02, 3.202E+02, 2.832E+02, 2.275E+02, 2.026E+02, 1.727E+02, 8.619E+01, 7.423E+01, 8.924E+01, 2.056E-01, 2.072E-01, 2.075E-01, 2.076E-01
 3.975E+03, 3.951E+02, 3.547E+02, 3.893E+02, 3.496E+02, 3.657E+02, 4.412E+02, 3.986E+02, 4.441E+02, 3.990E+02, 4.154E+02, 4.696E+02, 3.016E+02, 1.834E+02, 4.208E+02, 2.685E+02, 1.631E+02, 3.961E+02, 3.532E+02, 3.908E+02, 3.472E+02, 3.657E+02, 4.458E+02, 4.465E+02, 4.518E+02, 4.532E+02, 4.419E+02, 3.567E+02, 3.536E+02, 3.341E+02, 3.363E+02, 3.885E+02, 3.678E+02, 3.518E+02, 4.529E+02, 4.524E+02, 4.116E+02, 4.120E+02, 3.142E+02, 2.808E+02, 2.200E+02, 2.033E+02, 1.736E+02, 8.297E+01, 7.230E+01, 8.987E+01, 2.043E-01, 2.071E-01, 2.075E-01, 2.076E-01
 3.990E+03, 3.893E+02, 3.491E+02, 3.831E+02, 3.438E+02, 3.599E+02, 4.358E+02, 3.935E+02, 4.390E+02, 3.941E+02, 4.102E+02, 4.689E+02, 3.022E+02, 1.841E+02, 4.202E+02, 2.691E+02, 1.638E+02, 3.901E+02, 3.470E+02, 3.850E+02, 3.416E+02, 3.599E+02, 4.409E+02, 4.415E+02, 4.467E+02, 4.479E+02, 4.369E+02, 3.498E+02, 3.473E+02, 3.283E+02, 3.302E+02, 3.822E+02, 3.616E+02, 3.462E+02, 4.465E+02, 4.470E+02, 4.070E+02, 4.069E+02, 3.051E+02, 2.732E+02, 2.170E+02, 2.013E+02, 1.683E+02, 8.117E+01, 7.098E+01, 8.983E+01, 2.039E-01, 2.071E-01, 2.075E-01, 2.076E-01
 4.005E+03, 3.827E+02, 3.436E+02, 3.775E+02, 3.379E+02, 3.542E+02, 4.302E+02, 3.886E+02, 4.345E+02, 3.890E+02, 4.052E+02, 4.680E+02, 3.029E+02, 1.848E+02, 4.196E+02, 2.698E+02, 1.644E+02, 3.841E+02, 3.413E+02, 3.791E+02, 3.361E+02, 3.544E+02, 4.362E+02, 4.367E+02, 4.419E+02, 4.432E+02, 4.319E+02, 3.437E+02, 3.417E+02, 3.228E+02, 3.244E+02, 3.763E+02, 3.557E+02, 3.409E+02, 4.410E+02, 4.439E+02, 4.025E+02, 4.025E+02, 3.022E+02, 2.656E+02, 2.110E+02, 1.938E+02, 1.604E+02, 7.945E+01, 6.965E+01, 8.732E+01, 2.050E-01, 2.072E-01, 2.075E-01, 2.076E-01
 4.020E+03, 3.771E+02, 3.382E+02, 3.725E+02, 3.325E+02, 3.487E+02, 4.249E+02, 3.840E+02, 4.299E+02, 3.846E+02, 4.003E+02, 4.672E+02, 3.036E+02, 1.855E+02, 4.189E+02, 2.704E+02, 1.651E+02, 3.785E+02, 3.358E+02, 3.736E+02, 3.309E+02, 3.489E+02, 4.313E+02, 4.321E+02, 4.372E+02, 4.388E+02, 4.275E+02, 3.395E+02, 3.360E+02, 3.174E+02, 3.192E+02, 3.711E+02, 3.505E+02, 3.355E+02, 4.388E+02, 4.375E+02, 3.978E+02, 3.967E+02, 3.009E+02, 2.669E+02, 2.093E+02, 1.884E+02, 1.618E+02, 7.889E+01, 6.837E+01, 8.736E+01, 2.055E-01, 2.074E-01, 2.075E-01, 2.076E-01
 4.035E+03, 3.721E+02, 3.332E+02, 3.671E+02, 3.277E+02, 3.434E+02, 4.215E+02, 3.801E+02, 4.251E+02, 3.813E+02, 3.956E+02, 4.662E+02, 3.042E+02, 1.862E+02, 4.181E+02, 2.710E+02, 1.657E+02, 3.732E+02, 3.307E+02, 3.689E+02, 3.257E+02, 3.435E+02, 4.270E+02, 4.278E+02, 4.327E+02, 4.344E+02, 4.232E+02, 3.340E+02, 3.311E+02, 3.121E+02, 3.143E+02, 3.656E+02, 3.453E+02, 3.300E+02, 4.330E+02, 4.347E+02, 3.930E+02, 3.921E+02, 2.912E+02, 2.595E+02, 2.085E+02, 1.861E+02, 1.579E+02, 7.716E+01, 6.737E+01, 8.575E+01, 2.056E-01, 2.074E-01, 2.075E-01, 2.076E-01
 4.050E+03, 3.671E+02, 3.282E+02, 3.618E+02, 3.230E+02, 3.383E+02, 4.165E+02, 3.753E+02, 4.199E+02, 3.765E+02, 3.912E+02, 4.652E+02, 3.048E+02, 1.869E+02, 4.173E+02, 2.716E+02, 1.663E+02, 3.682E+02, 3.259E+02, 3.642E+02, 3.206E+02, 3.383E+02, 4.227E+02, 4.234E+02, 4.284E+02, 4.299E+02, 4.188E+02, 3.286E+02, 3.261E+02, 3.070E+02, 3.096E+02, 3.606E+02, 3.406E+02, 3.248E+02, 4.279E+02, 4.322E+02, 3.885E+02, 3.882E+02, 2.883E+02, 2.575E+02, 2.047E+02, 1.826E+02, 1.496E+02, 7.598E+01, 6.619E+01, 8.373E+01, 2.057E-01, 2.073E-01, 2.075E-01, 2.076E-01
