s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 3.6325835E-001,-3.3181253E-001, 1.6295073E+000, 1.5998996E+000, 1.6461863E+000, 1.6696674E+000, 1.6667239E+000, 1.6662777E+000, 1.6715235E+000, 1.6716036E+000, 1.6943574E+000, 1.6885437E+000, 1.6951964E+000, 1.7056703E+000, 1.7050178E+000, 1.7042422E+000, 1.7027083E+000, 1.7086423E+000, 1.6979916E+000, 1.7073916E+000, 1.7131440E+000, 1.7188767E+000, 1.7118028E+000, 1.1135159E-001, 1.1128459E-001, 1.1158314E-001, 1.1139820E-001, 1.1119659E-001, 1.1120430E-001, 1.1125819E-001, 1.1129920E-001, 1.1106572E-001, 1.1127849E-001, 1.1106332E-001, 1.1124190E-001, 1.1087946E-001, 1.1083524E-001, 1.1069445E-001, 1.1080996E-001, 1.1068722E-001, 1.1035946E-001, 1.1086176E-001, 1.1063808E-001, 1.1076112E-001, 1.6815770E-001, 1.6698068E-001, 1.6669662E-001, 1.6662520E-001, 1.6659747E-001, 1.6657427E-001, 1.6658326E-001, 1.6657452E-001, 1.6651298E-001, 1.6654312E-001, 1.6654991E-001, 1.6652569E-001, 1.6649402E-001, 1.6647931E-001, 1.6649031E-001, 1.6649471E-001, 1.6647932E-001, 1.6648291E-001, 1.6647059E-001, 1.6645783E-001, 1.6646548E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7159047E-005, 5.6650772E-005, 5.9451914E-005, 6.0820731E-005, 6.0780455E-005, 6.0765017E-005, 6.1071651E-005, 6.1085519E-005, 6.2532599E-005, 6.2030788E-005, 6.2515171E-005, 6.3053705E-005, 6.3247836E-005, 6.3159352E-005, 6.3178375E-005, 6.3456660E-005, 6.2890440E-005, 6.3621590E-005, 6.3596745E-005, 6.4136607E-005, 6.3595889E-005, 2.9670331E+000, 1.0931308E-004, 1.3470392E-003
 4.0257051E-001,-3.6689236E-001, 2.0331079E+000, 1.9889504E+000, 2.0153803E+000, 2.0493596E+000, 2.0456311E+000, 2.0425684E+000, 2.0465785E+000, 2.0458407E+000, 2.0740262E+000, 2.0622999E+000, 2.0696119E+000, 2.0801350E+000, 2.0859676E+000, 2.0821904E+000, 2.0831021E+000, 2.0853972E+000, 2.0773360E+000, 2.0943131E+000, 2.0866866E+000, 2.0994166E+000, 2.0860618E+000, 1.2055053E-001, 1.2041242E-001, 1.2017601E-001, 1.2084100E-001, 1.2059660E-001, 1.2041394E-001, 1.2037856E-001, 1.2029971E-001, 1.2032484E-001, 1.2022880E-001, 1.2008263E-001, 1.2006745E-001, 1.2027665E-001, 1.2004882E-001, 1.2007258E-001, 1.1992387E-001, 1.2005090E-001, 1.2021557E-001, 1.1967143E-001, 1.1995637E-001, 1.1967059E-001, 1.6801393E-001, 1.6641410E-001, 1.6543613E-001, 1.6529555E-001, 1.6527775E-001, 1.6525381E-001, 1.6523878E-001, 1.6524570E-001, 1.6521378E-001, 1.6517613E-001, 1.6516587E-001, 1.6521936E-001, 1.6514856E-001, 1.6512119E-001, 1.6514021E-001, 1.6512638E-001, 1.6511380E-001, 1.6513253E-001, 1.6512541E-001, 1.6510083E-001, 1.6509911E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7858836E-005, 8.6737371E-005, 9.0085782E-005, 9.1966772E-005, 9.1884576E-005, 9.1846671E-005, 9.2215482E-005, 9.2186367E-005, 9.4068916E-005, 9.3402213E-005, 9.4015341E-005, 9.4749847E-005, 9.4965545E-005, 9.4852980E-005, 9.4837021E-005, 9.5200405E-005, 9.4477313E-005, 9.5405491E-005, 9.5392992E-005, 9.6056544E-005, 9.5366386E-005, 3.6296662E+000, 1.6451378E-004, 1.6055526E-003
 4.4195536E-001,-3.9946203E-001, 2.4263352E+000, 2.3687096E+000, 2.3727254E+000, 2.3983684E+000, 2.3985136E+000, 2.3956247E+000, 2.3986125E+000, 2.3991067E+000, 2.4224568E+000, 2.4148584E+000, 2.4247914E+000, 2.4332382E+000, 2.4354970E+000, 2.4402001E+000, 2.4328054E+000, 2.4353337E+000, 2.4260941E+000, 2.4379979E+000, 2.4389314E+000, 2.4459907E+000, 2.4386155E+000, 1.2917764E-001, 1.2884453E-001, 1.2895554E-001, 1.2891906E-001, 1.2897653E-001, 1.2886520E-001, 1.2877886E-001, 1.2881185E-001, 1.2844333E-001, 1.2859032E-001, 1.2864246E-001, 1.2852508E-001, 1.2846962E-001, 1.2874505E-001, 1.2823731E-001, 1.2810106E-001, 1.2817986E-001, 1.2795024E-001, 1.2802566E-001, 1.2781472E-001, 1.2806272E-001, 1.6789418E-001, 1.6599135E-001, 1.6396371E-001, 1.6379661E-001, 1.6376884E-001, 1.6372095E-001, 1.6369059E-001, 1.6369522E-001, 1.6364189E-001, 1.6365279E-001, 1.6361558E-001, 1.6362648E-001, 1.6355766E-001, 1.6357539E-001, 1.6357896E-001, 1.6356539E-001, 1.6355194E-001, 1.6356627E-001, 1.6355733E-001, 1.6356943E-001, 1.6352596E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2414185E-004, 1.2219292E-004, 1.2578917E-004, 1.2811764E-004, 1.2797964E-004, 1.2788290E-004, 1.2831256E-004, 1.2832100E-004, 1.3058224E-004, 1.2980340E-004, 1.3051725E-004, 1.3138455E-004, 1.3168055E-004, 1.3156816E-004, 1.3152044E-004, 1.3188918E-004, 1.3104859E-004, 1.3221829E-004, 1.3212350E-004, 1.3296180E-004, 1.3210334E-004, 4.2454310E+000, 2.2847357E-004, 1.8482881E-003
 4.8011260E-001,-4.3108631E-001, 2.7967214E+000, 2.7302162E+000, 2.6979637E+000, 2.7172123E+000, 2.7172076E+000, 2.7130265E+000, 2.7138962E+000, 2.7115237E+000, 2.7471210E+000, 2.7298494E+000, 2.7437679E+000, 2.7473578E+000, 2.7563419E+000, 2.7496951E+000, 2.7467057E+000, 2.7554783E+000, 2.7444315E+000, 2.7565038E+000, 2.7601820E+000, 2.7660310E+000, 2.7560416E+000, 1.3700803E-001, 1.3674196E-001, 1.3636259E-001, 1.3651826E-001, 1.3665745E-001, 1.3639724E-001, 1.3618340E-001, 1.3612763E-001, 1.3638856E-001, 1.3612213E-001, 1.3621237E-001, 1.3591723E-001, 1.3618960E-001, 1.3577187E-001, 1.3565594E-001, 1.3582855E-001, 1.3574331E-001, 1.3561905E-001, 1.3579658E-001, 1.3553195E-001, 1.3549013E-001, 1.6780545E-001, 1.6564762E-001, 1.6263575E-001, 1.6210097E-001, 1.6202813E-001, 1.6202362E-001, 1.6198611E-001, 1.6193053E-001, 1.6193467E-001, 1.6183768E-001, 1.6191686E-001, 1.6183565E-001, 1.6182161E-001, 1.6182004E-001, 1.6177689E-001, 1.6181088E-001, 1.6183347E-001, 1.6178241E-001, 1.6181199E-001, 1.6180456E-001, 1.6183630E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6611102E-004, 1.6315732E-004, 1.6648577E-004, 1.6917042E-004, 1.6906348E-004, 1.6890841E-004, 1.6936648E-004, 1.6932310E-004, 1.7205875E-004, 1.7103775E-004, 1.7198956E-004, 1.7291935E-004, 1.7331247E-004, 1.7318521E-004, 1.7305335E-004, 1.7353267E-004, 1.7251965E-004, 1.7387717E-004, 1.7381665E-004, 1.7474717E-004, 1.7374047E-004, 4.8072519E+000, 3.0109782E-004, 2.0652172E-003
 5.2021345E-001,-4.6207722E-001, 3.1505586E+000, 3.0799621E+000, 3.0249918E+000, 3.0115283E+000, 3.0117718E+000, 3.0154578E+000, 3.0195495E+000, 3.0142520E+000, 3.0430135E+000, 3.0274880E+000, 3.0396757E+000, 3.0523197E+000, 3.0523194E+000, 3.0491893E+000, 3.0451162E+000, 3.0490978E+000, 3.0354083E+000, 3.0529707E+000, 3.0492949E+000, 3.0612719E+000, 3.0491135E+000, 1.4411448E-001, 1.4409468E-001, 1.4368576E-001, 1.4341252E-001, 1.4366182E-001, 1.4400893E-001, 1.4392412E-001, 1.4365203E-001, 1.4353863E-001, 1.4328453E-001, 1.4340782E-001, 1.4350748E-001, 1.4323541E-001, 1.4308878E-001, 1.4295568E-001, 1.4291511E-001, 1.4274943E-001, 1.4285839E-001, 1.4262573E-001, 1.4257776E-001, 1.4254757E-001, 1.6771970E-001, 1.6538020E-001, 1.6171020E-001, 1.6026075E-001, 1.6012460E-001, 1.6005926E-001, 1.6006085E-001, 1.6003504E-001, 1.5997271E-001, 1.5995653E-001, 1.5993566E-001, 1.5994967E-001, 1.5992100E-001, 1.5989986E-001, 1.5983833E-001, 1.5981668E-001, 1.5980041E-001, 1.5979159E-001, 1.5980783E-001, 1.5987693E-001, 1.5984260E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1394236E-004, 2.0994455E-004, 2.1250020E-004, 2.1520518E-004, 2.1511464E-004, 2.1497595E-004, 2.1545563E-004, 2.1537975E-004, 2.1857171E-004, 2.1733840E-004, 2.1843895E-004, 2.1955921E-004, 2.1997762E-004, 2.1979189E-004, 2.1957950E-004, 2.2015636E-004, 2.1894441E-004, 2.2049792E-004, 2.2047282E-004, 2.2151250E-004, 2.2038608E-004, 5.3334789E+000, 3.8257537E-004, 2.2697708E-003
 5.6031430E-001,-4.9266644E-001, 3.4997033E+000, 3.4168783E+000, 3.3451632E+000, 3.2972842E+000, 3.2830730E+000, 3.2825100E+000, 3.2897860E+000, 3.2891224E+000, 3.3128474E+000, 3.3002999E+000, 3.3041367E+000, 3.3223514E+000, 3.3309179E+000, 3.3238099E+000, 3.3200197E+000, 3.3193808E+000, 3.3098837E+000, 3.3199543E+000, 3.3203511E+000, 3.3320369E+000, 3.3230279E+000, 1.5124591E-001, 1.5095143E-001, 1.5066612E-001, 1.5057257E-001, 1.5029769E-001, 1.5045692E-001, 1.5065224E-001, 1.5062940E-001, 1.5016506E-001, 1.5020544E-001, 1.4997068E-001, 1.5025132E-001, 1.5020019E-001, 1.5015520E-001, 1.4990593E-001, 1.4967737E-001, 1.4973901E-001, 1.4944790E-001, 1.4948954E-001, 1.4939972E-001, 1.4940283E-001, 1.6765487E-001, 1.6515775E-001, 1.6096505E-001, 1.5836526E-001, 1.5806213E-001, 1.5794800E-001, 1.5789504E-001, 1.5788697E-001, 1.5784720E-001, 1.5777185E-001, 1.5767332E-001, 1.5775439E-001, 1.5788451E-001, 1.5768092E-001, 1.5769548E-001, 1.5762571E-001, 1.5763925E-001, 1.5760066E-001, 1.5759127E-001, 1.5767633E-001, 1.5773123E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6881315E-004, 2.6355846E-004, 2.6502100E-004, 2.6725827E-004, 2.6700977E-004, 2.6689178E-004, 2.6745530E-004, 2.6730740E-004, 2.7096201E-004, 2.6946873E-004, 2.7074688E-004, 2.7204676E-004, 2.7259510E-004, 2.7227687E-004, 2.7199171E-004, 2.7257859E-004, 2.7123144E-004, 2.7298986E-004, 2.7294196E-004, 2.7420343E-004, 2.7285613E-004, 5.8188230E+000, 4.7446962E-004, 2.4521691E-003
 6.0010583E-001,-5.2175785E-001, 3.8247476E+000, 3.7399856E+000, 3.6500589E+000, 3.5673866E+000, 3.5400878E+000, 3.5267297E+000, 3.5298094E+000, 3.5319772E+000, 3.5600994E+000, 3.5465277E+000, 3.5557832E+000, 3.5596517E+000, 3.5603818E+000, 3.5644146E+000, 3.5681880E+000, 3.5653244E+000, 3.5495014E+000, 3.5684488E+000, 3.5635413E+000, 3.5801264E+000, 3.5650578E+000, 1.5760593E-001, 1.5753344E-001, 1.5716022E-001, 1.5674358E-001, 1.5682295E-001, 1.5654583E-001, 1.5658008E-001, 1.5674329E-001, 1.5657177E-001, 1.5655114E-001, 1.5643887E-001, 1.5621397E-001, 1.5609275E-001, 1.5625997E-001, 1.5624522E-001, 1.5593242E-001, 1.5583523E-001, 1.5581105E-001, 1.5569279E-001, 1.5577292E-001, 1.5560938E-001, 1.6759719E-001, 1.6498938E-001, 1.6038587E-001, 1.5697485E-001, 1.5605625E-001, 1.5576760E-001, 1.5566988E-001, 1.5564670E-001, 1.5557691E-001, 1.5551169E-001, 1.5551779E-001, 1.5542133E-001, 1.5533345E-001, 1.5536373E-001, 1.5549469E-001, 1.5541178E-001, 1.5531898E-001, 1.5541114E-001, 1.5532498E-001, 1.5545661E-001, 1.5541781E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2830703E-004, 3.2170018E-004, 3.2187620E-004, 3.2294002E-004, 3.2241527E-004, 3.2216979E-004, 3.2286896E-004, 3.2272122E-004, 3.2676911E-004, 3.2508906E-004, 3.2640371E-004, 3.2790356E-004, 3.2844370E-004, 3.2813797E-004, 3.2791659E-004, 3.2846227E-004, 3.2690119E-004, 3.2893390E-004, 3.2879795E-004, 3.3025084E-004, 3.2875061E-004, 6.2586516E+000, 5.7249901E-004, 2.6165379E-003
 6.4136204E-001,-5.5023090E-001, 4.1330152E+000, 4.0387961E+000, 3.9362081E+000, 3.8359609E+000, 3.7833257E+000, 3.7530850E+000, 3.7462526E+000, 3.7452771E+000, 3.7783083E+000, 3.7627667E+000, 3.7650718E+000, 3.7801378E+000, 3.7889134E+000, 3.7855397E+000, 3.7798111E+000, 3.7897031E+000, 3.7604177E+000, 3.7788099E+000, 3.7845697E+000, 3.7907010E+000, 3.7820562E+000, 1.6356675E-001, 1.6334083E-001, 1.6296391E-001, 1.6261756E-001, 1.6242072E-001, 1.6247349E-001, 1.6229677E-001, 1.6235087E-001, 1.6235338E-001, 1.6225107E-001, 1.6200583E-001, 1.6204874E-001, 1.6217202E-001, 1.6204210E-001, 1.6179730E-001, 1.6199942E-001, 1.6145310E-001, 1.6147735E-001, 1.6158986E-001, 1.6133482E-001, 1.6138272E-001, 1.6755152E-001, 1.6481625E-001, 1.5994396E-001, 1.5605540E-001, 1.5454584E-001, 1.5361438E-001, 1.5332517E-001, 1.5325968E-001, 1.5323796E-001, 1.5316392E-001, 1.5303085E-001, 1.5312864E-001, 1.5316137E-001, 1.5313354E-001, 1.5309554E-001, 1.5311783E-001, 1.5286003E-001, 1.5290845E-001, 1.5302251E-001, 1.5301792E-001, 1.5306287E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9382316E-004, 3.8575224E-004, 3.8435143E-004, 3.8390624E-004, 3.8267330E-004, 3.8212059E-004, 3.8276303E-004, 3.8267656E-004, 3.8710298E-004, 3.8523610E-004, 3.8662126E-004, 3.8826176E-004, 3.8892406E-004, 3.8862548E-004, 3.8835210E-004, 3.8901940E-004, 3.8700428E-004, 3.8935645E-004, 3.8925422E-004, 3.9083289E-004, 3.8915661E-004, 6.6539025E+000, 6.7875365E-004, 2.7641697E-003
 6.8261824E-001,-5.7802899E-001, 4.4158146E+000, 4.3234852E+000, 4.2143971E+000, 4.0969127E+000, 4.0307866E+000, 3.9735710E+000, 3.9485303E+000, 3.9369812E+000, 3.9727723E+000, 3.9524635E+000, 3.9608638E+000, 3.9658041E+000, 3.9718231E+000, 3.9797865E+000, 3.9694639E+000, 3.9770652E+000, 3.9600445E+000, 3.9714103E+000, 3.9683938E+000, 3.9752887E+000, 3.9682740E+000, 1.6874725E-001, 1.6887669E-001, 1.6868085E-001, 1.6835215E-001, 1.6800372E-001, 1.6772965E-001, 1.6784946E-001, 1.6764015E-001, 1.6782197E-001, 1.6762434E-001, 1.6765161E-001, 1.6733625E-001, 1.6736623E-001, 1.6748402E-001, 1.6724346E-001, 1.6721038E-001, 1.6710331E-001, 1.6691657E-001, 1.6679087E-001, 1.6655446E-001, 1.6662271E-001, 1.6750712E-001, 1.6468071E-001, 1.5962605E-001, 1.5531863E-001, 1.5356272E-001, 1.5203669E-001, 1.5104334E-001, 1.5079938E-001, 1.5076307E-001, 1.5060668E-001, 1.5051854E-001, 1.5050416E-001, 1.5050445E-001, 1.5067974E-001, 1.5050973E-001, 1.5058609E-001, 1.5046649E-001, 1.5041777E-001, 1.5039593E-001, 1.5041557E-001, 1.5048905E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6549713E-004, 4.5592003E-004, 4.5271083E-004, 4.5043425E-004, 4.4823161E-004, 4.4689632E-004, 4.4728948E-004, 4.4709591E-004, 4.5208793E-004, 4.4990748E-004, 4.5145074E-004, 4.5319433E-004, 4.5399833E-004, 4.5375105E-004, 4.5332946E-004, 4.5407054E-004, 4.5173703E-004, 4.5427492E-004, 4.5419046E-004, 4.5597255E-004, 4.5409579E-004, 7.0107041E+000, 7.9329274E-004, 2.8923210E-003
 7.2153496E-001,-6.0374275E-001, 4.6840087E+000, 4.5706085E+000, 4.4606512E+000, 4.3282685E+000, 4.2569826E+000, 4.1923722E+000, 4.1409876E+000, 4.1085569E+000, 4.1343355E+000, 4.1156348E+000, 4.1201652E+000, 4.1289919E+000, 4.1228600E+000, 4.1177010E+000, 4.1307313E+000, 4.1337863E+000, 4.1271838E+000, 4.1210865E+000, 4.1308157E+000, 4.1327331E+000, 4.1205071E+000, 1.7398262E-001, 1.7336329E-001, 1.7356097E-001, 1.7305196E-001, 1.7300250E-001, 1.7269477E-001, 1.7249256E-001, 1.7256270E-001, 1.7265480E-001, 1.7233709E-001, 1.7227097E-001, 1.7231176E-001, 1.7188445E-001, 1.7168436E-001, 1.7202424E-001, 1.7197868E-001, 1.7202296E-001, 1.7146115E-001, 1.7159850E-001, 1.7135240E-001, 1.7124008E-001, 1.6747608E-001, 1.6455314E-001, 1.5934117E-001, 1.5480491E-001, 1.5280556E-001, 1.5109625E-001, 1.4956865E-001, 1.4860367E-001, 1.4829314E-001, 1.4825013E-001, 1.4809827E-001, 1.4801141E-001, 1.4790630E-001, 1.4786740E-001, 1.4806252E-001, 1.4801718E-001, 1.4812360E-001, 1.4777421E-001, 1.4797987E-001, 1.4785587E-001, 1.4788093E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3914039E-004, 5.2795714E-004, 5.2292854E-004, 5.1863148E-004, 5.1535773E-004, 5.1307841E-004, 5.1279079E-004, 5.1226228E-004, 5.1774956E-004, 5.1521136E-004, 5.1684823E-004, 5.1878193E-004, 5.1952980E-004, 5.1921639E-004, 5.1888126E-004, 5.1972792E-004, 5.1725369E-004, 5.1978137E-004, 5.1970308E-004, 5.2154510E-004, 5.1963168E-004, 7.3157373E+000, 9.0925800E-004, 2.9999838E-003
 7.6176994E-001,-6.2794946E-001, 4.9179095E+000, 4.8118800E+000, 4.6823921E+000, 4.5480117E+000, 4.4662982E+000, 4.3939752E+000, 4.3319936E+000, 4.2775917E+000, 4.2611780E+000, 4.2516192E+000, 4.2505666E+000, 4.2622915E+000, 4.2671327E+000, 4.2716536E+000, 4.2772409E+000, 4.2710375E+000, 4.2569958E+000, 4.2551274E+000, 4.2517716E+000, 4.2697897E+000, 4.2520530E+000, 1.7821597E-001, 1.7810455E-001, 1.7787137E-001, 1.7769014E-001, 1.7731071E-001, 1.7721981E-001, 1.7688556E-001, 1.7673234E-001, 1.7655793E-001, 1.7670831E-001, 1.7640817E-001, 1.7646918E-001, 1.7637773E-001, 1.7652489E-001, 1.7650112E-001, 1.7627854E-001, 1.7614311E-001, 1.7568145E-001, 1.7554926E-001, 1.7564572E-001, 1.7552151E-001, 1.6744422E-001, 1.6448205E-001, 1.5907240E-001, 1.5439701E-001, 1.5231901E-001, 1.5030563E-001, 1.4861908E-001, 1.4715060E-001, 1.4582844E-001, 1.4579237E-001, 1.4560781E-001, 1.4560168E-001, 1.4563202E-001, 1.4567659E-001, 1.4584914E-001, 1.4564256E-001, 1.4562945E-001, 1.4537522E-001, 1.4534303E-001, 1.4549487E-001, 1.4536515E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1560946E-004, 6.0275993E-004, 5.9582397E-004, 5.8943297E-004, 5.8486586E-004, 5.8155031E-004, 5.8037694E-004, 5.7909906E-004, 5.8464978E-004, 5.8195428E-004, 5.8356738E-004, 5.8562962E-004, 5.8637315E-004, 5.8616775E-004, 5.8590207E-004, 5.8667056E-004, 5.8404596E-004, 5.8646653E-004, 5.8650661E-004, 5.8846291E-004, 5.8629656E-004, 7.5796688E+000, 1.0279680E-003, 3.0942959E-003
 8.0200492E-001,-6.5142628E-001, 5.1320070E+000, 5.0264831E+000, 4.8827167E+000, 4.7517167E+000, 4.6658739E+000, 4.5915130E+000, 4.5153028E+000, 4.4515551E+000, 4.3804799E+000, 4.3610000E+000, 4.3732534E+000, 4.3748993E+000, 4.3810808E+000, 4.3684187E+000, 4.3744525E+000, 4.3956263E+000, 4.3655049E+000, 4.3853765E+000, 4.3739772E+000, 4.3840092E+000, 4.3714824E+000, 1.8195045E-001, 1.8201479E-001, 1.8153515E-001, 1.8178829E-001, 1.8156248E-001, 1.8133961E-001, 1.8102112E-001, 1.8081548E-001, 1.8041416E-001, 1.8054135E-001, 1.8045443E-001, 1.8026537E-001, 1.8017609E-001, 1.7995533E-001, 1.8002098E-001, 1.8035138E-001, 1.7998509E-001, 1.8001852E-001, 1.7960220E-001, 1.7958375E-001, 1.7951632E-001, 1.6741629E-001, 1.6440353E-001, 1.5883989E-001, 1.5410675E-001, 1.5185232E-001, 1.4990810E-001, 1.4783883E-001, 1.4617145E-001, 1.4350373E-001, 1.4319688E-001, 1.4328254E-001, 1.4312464E-001, 1.4318707E-001, 1.4296678E-001, 1.4310537E-001, 1.4336205E-001, 1.4302392E-001, 1.4310640E-001, 1.4300678E-001, 1.4300609E-001, 1.4299261E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9702589E-004, 6.8248306E-004, 6.7328416E-004, 6.6477214E-004, 6.5897576E-004, 6.5438046E-004, 6.5214099E-004, 6.4992202E-004, 6.5468373E-004, 6.5184002E-004, 6.5349718E-004, 6.5563307E-004, 6.5644237E-004, 6.5618903E-004, 6.5607092E-004, 6.5694299E-004, 6.5394522E-004, 6.5651847E-004, 6.5637351E-004, 6.5861716E-004, 6.5616630E-004, 7.8145261E+000, 1.1527479E-003, 3.1758760E-003
