s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,MB,MB,MB
 5.5501078E+003, 4.1982844E+002, 4.2251917E+002, 4.2183653E+002, 4.2049407E+002, 4.2322275E+002, 1.9809796E+001, 1.9809975E+001, 1.9810870E+001, 1.9811379E+001, 1.9811575E+001, 3.3845005E+002, 3.7053940E+002, 3.3931609E+002, 3.7109636E+002, 3.4223183E+002, 3.4372941E+002, 3.7383303E+002, 3.4194768E+002, 3.7354877E+002, 3.4130074E+002, 3.4401793E+002, 3.7492062E+002, 3.4305718E+002, 3.7568095E+002, 3.4673326E+002, 3.4184583E+002, 3.7470300E+002, 3.4263970E+002, 3.7501756E+002, 3.4475948E+002, 3.4700227E+002, 3.7842191E+002, 3.4580102E+002, 3.7836007E+002, 3.4513575E+002, 2.8500823E+001, 2.8572685E+001, 2.9942451E+001, 3.0077242E+001, 2.8752952E+001, 2.8681527E+001, 3.0567347E+001, 2.9282001E+001, 3.0786751E+001, 2.9460508E+001, 2.9538250E+001, 3.0924929E+001, 3.1108697E+001, 2.9777447E+001, 2.9703836E+001, 1.9819478E+001, 1.9984699E+001, 1.9819681E+001, 1.9985731E+001, 1.9826202E+001, 1.9826612E+001, 1.9989395E+001, 1.9820050E+001, 1.9988503E+001, 1.9819844E+001, 1.9828666E+001, 2.0003221E+001, 1.9821781E+001, 2.0004227E+001, 1.9829050E+001, 1.9822533E+001, 2.0010719E+001, 1.9822748E+001, 2.0011522E+001, 1.9830024E+001, 1.9830480E+001, 2.0015868E+001, 1.9823167E+001, 2.0015661E+001, 1.9822955E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.6000595E+003, 4.2033970E+002, 4.2314744E+002, 4.2262003E+002, 4.2105673E+002, 4.2372304E+002, 1.9810794E+001, 1.9810993E+001, 1.9811973E+001, 1.9812526E+001, 1.9812745E+001, 3.3967959E+002, 3.7200433E+002, 3.4053313E+002, 3.7255796E+002, 3.4345499E+002, 3.4495080E+002, 3.7529190E+002, 3.4316499E+002, 3.7501230E+002, 3.4253459E+002, 3.4519913E+002, 3.7630386E+002, 3.4421131E+002, 3.7706838E+002, 3.4788579E+002, 3.4297928E+002, 3.7605719E+002, 3.4376881E+002, 3.7636505E+002, 3.4590137E+002, 3.4811366E+002, 3.7973028E+002, 3.4689247E+002, 3.7966812E+002, 3.4622594E+002, 2.8938434E+001, 2.9014025E+001, 3.0426270E+001, 3.0567815E+001, 2.9204449E+001, 2.9129534E+001, 3.1073894E+001, 2.9753872E+001, 3.1304922E+001, 2.9936471E+001, 3.0018046E+001, 3.1444219E+001, 3.1637497E+001, 3.0270830E+001, 3.0193747E+001, 1.9821310E+001, 1.9998162E+001, 1.9821533E+001, 1.9999267E+001, 1.9828525E+001, 1.9828971E+001, 2.0003209E+001, 1.9821939E+001, 2.0002262E+001, 1.9821713E+001, 1.9831185E+001, 2.0017848E+001, 1.9823817E+001, 2.0018929E+001, 1.9831605E+001, 1.9824626E+001, 2.0025750E+001, 1.9824862E+001, 2.0026606E+001, 1.9832647E+001, 1.9833148E+001, 2.0031312E+001, 1.9825326E+001, 2.0031096E+001, 1.9825094E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.6501066E+003, 4.2079839E+002, 4.2370456E+002, 4.2309891E+002, 4.2149220E+002, 4.2424790E+002, 1.9811877E+001, 1.9812097E+001, 1.9813167E+001, 1.9813768E+001, 1.9814013E+001, 3.4089326E+002, 3.7343553E+002, 3.4173558E+002, 3.7398984E+002, 3.4466509E+002, 3.4615367E+002, 3.7672202E+002, 3.4436904E+002, 3.7644963E+002, 3.4375488E+002, 3.4635533E+002, 3.7766242E+002, 3.4535656E+002, 3.7843009E+002, 3.4902184E+002, 3.4409122E+002, 3.7737680E+002, 3.4488003E+002, 3.7768687E+002, 3.4702735E+002, 3.4919991E+002, 3.8101283E+002, 3.4796765E+002, 3.8095319E+002, 3.4730505E+002, 2.9390510E+001, 2.9469889E+001, 3.0925566E+001, 3.1073898E+001, 2.9671225E+001, 2.9592500E+001, 3.1596074E+001, 3.0241182E+001, 3.1838738E+001, 3.0427384E+001, 3.0512981E+001, 3.1978830E+001, 3.2182289E+001, 3.0780142E+001, 3.0699504E+001, 1.9823283E+001, 2.0012336E+001, 1.9823527E+001, 2.0013518E+001, 1.9831013E+001, 1.9831499E+001, 2.0017753E+001, 1.9823972E+001, 2.0016748E+001, 1.9823725E+001, 1.9833881E+001, 2.0033232E+001, 1.9826008E+001, 2.0034392E+001, 1.9834340E+001, 1.9826876E+001, 2.0041548E+001, 1.9827135E+001, 2.0042458E+001, 1.9835453E+001, 1.9836003E+001, 2.0047544E+001, 1.9827647E+001, 2.0047320E+001, 1.9827394E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.7000880E+003, 4.2139949E+002, 4.2428675E+002, 4.2356162E+002, 4.2198167E+002, 4.2472921E+002, 1.9813049E+001, 1.9813292E+001, 1.9814458E+001, 1.9815112E+001, 1.9815384E+001, 3.4208194E+002, 3.7483728E+002, 3.4291765E+002, 3.7539218E+002, 3.4585478E+002, 3.4733889E+002, 3.7812392E+002, 3.4555643E+002, 3.7786234E+002, 3.4495194E+002, 3.4748921E+002, 3.7899166E+002, 3.4649047E+002, 3.7976219E+002, 3.5014286E+002, 3.4518614E+002, 3.7866477E+002, 3.4597523E+002, 3.7897602E+002, 3.4813805E+002, 3.5026941E+002, 3.8226489E+002, 3.4902790E+002, 3.8221063E+002, 3.4837636E+002, 2.9858290E+001, 2.9941694E+001, 3.1440388E+001, 3.1595754E+001, 3.0153730E+001, 3.0071438E+001, 3.2133864E+001, 3.0744236E+001, 3.2389519E+001, 3.0933812E+001, 3.1023524E+001, 3.2530434E+001, 3.2744400E+001, 3.1306111E+001, 3.1221550E+001, 1.9825404E+001, 2.0027250E+001, 1.9825671E+001, 2.0028512E+001, 1.9833676E+001, 1.9834205E+001, 2.0033056E+001, 1.9826159E+001, 2.0031991E+001, 1.9825890E+001, 1.9836763E+001, 2.0049400E+001, 1.9828361E+001, 2.0050643E+001, 1.9837265E+001, 1.9829293E+001, 2.0058139E+001, 1.9829575E+001, 2.0059107E+001, 1.9838451E+001, 1.9839054E+001, 2.0064594E+001, 1.9830141E+001, 2.0064362E+001, 1.9829864E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.7501246E+003, 4.2203517E+002, 4.2487490E+002, 4.2399188E+002, 4.2250401E+002, 4.2531909E+002, 1.9814316E+001, 1.9814584E+001, 1.9815853E+001, 1.9816561E+001, 1.9816864E+001, 3.4324732E+002, 3.7620912E+002, 3.4407994E+002, 3.7676272E+002, 3.4702171E+002, 3.4850486E+002, 3.7949560E+002, 3.4672602E+002, 3.7924572E+002, 3.4612678E+002, 3.4860859E+002, 3.8028900E+002, 3.4760414E+002, 3.8106157E+002, 3.5124748E+002, 3.4626380E+002, 3.7991965E+002, 3.4705046E+002, 3.8023200E+002, 3.4922952E+002, 3.5132473E+002, 3.8348601E+002, 3.5007410E+002, 3.8344492E+002, 3.4943975E+002, 3.0340263E+001, 3.0427762E+001, 3.1969848E+001, 3.2132685E+001, 3.0651259E+001, 3.0565070E+001, 3.2688043E+001, 3.1262902E+001, 3.2956749E+001, 3.1456161E+001, 3.1550154E+001, 3.3097900E+001, 3.3322410E+001, 3.1848219E+001, 3.1759775E+001, 1.9827681E+001, 2.0042896E+001, 1.9827972E+001, 2.0044241E+001, 1.9836521E+001, 1.9837094E+001, 2.0049109E+001, 1.9828506E+001, 2.0047983E+001, 1.9828212E+001, 1.9839839E+001, 2.0066342E+001, 1.9830885E+001, 2.0067673E+001, 1.9840387E+001, 1.9831883E+001, 2.0075514E+001, 1.9832190E+001, 2.0076541E+001, 1.9841650E+001, 1.9842309E+001, 2.0082451E+001, 1.9832814E+001, 2.0082211E+001, 1.9832512E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.8001227E+003, 4.2262105E+002, 4.2537796E+002, 4.2449220E+002, 4.2289332E+002, 4.2568679E+002, 1.9815681E+001, 1.9815976E+001, 1.9817355E+001, 1.9818122E+001, 1.9818458E+001, 3.4439162E+002, 3.7755111E+002, 3.4522729E+002, 3.7810264E+002, 3.4816664E+002, 3.4965123E+002, 3.8083658E+002, 3.4787791E+002, 3.8059204E+002, 3.4727960E+002, 3.4971115E+002, 3.8155839E+002, 3.4869282E+002, 3.8232979E+002, 3.5234260E+002, 3.4732048E+002, 3.8114514E+002, 3.4810760E+002, 3.8145634E+002, 3.5029606E+002, 3.5236678E+002, 3.8467634E+002, 3.5110941E+002, 3.8465165E+002, 3.5048329E+002, 3.0836740E+001, 3.0928376E+001, 3.2515276E+001, 3.2685761E+001, 3.1163761E+001, 3.1073487E+001, 3.3257533E+001, 3.1797033E+001, 3.3539941E+001, 3.1993573E+001, 3.2092043E+001, 3.3681469E+001, 3.3917307E+001, 3.2406696E+001, 3.2314115E+001, 1.9830119E+001, 2.0059280E+001, 1.9830436E+001, 2.0060712E+001, 1.9839553E+001, 1.9840175E+001, 2.0065920E+001, 1.9831020E+001, 2.0064730E+001, 1.9830700E+001, 1.9843115E+001, 2.0084065E+001, 1.9833586E+001, 2.0085488E+001, 1.9843712E+001, 1.9834653E+001, 2.0093677E+001, 1.9834988E+001, 2.0094766E+001, 1.9845054E+001, 1.9845773E+001, 2.0101119E+001, 1.9835673E+001, 2.0100871E+001, 1.9835345E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.8500029E+003, 4.2316368E+002, 4.2585484E+002, 4.2509752E+002, 4.2326395E+002, 4.2609584E+002, 1.9817150E+001, 1.9817474E+001, 1.9818970E+001, 1.9819798E+001, 1.9820170E+001, 3.4551521E+002, 3.7886225E+002, 3.4635804E+002, 3.7941136E+002, 3.4929010E+002, 3.5077820E+002, 3.8214545E+002, 3.4900709E+002, 3.8190303E+002, 3.4840703E+002, 3.5079997E+002, 3.8279493E+002, 3.4975850E+002, 3.8356593E+002, 3.5342257E+002, 3.4835522E+002, 3.8234346E+002, 3.4914413E+002, 3.8265039E+002, 3.5134369E+002, 3.5339531E+002, 3.8584355E+002, 3.5212855E+002, 3.8582898E+002, 3.5150413E+002, 3.1347891E+001, 3.1443983E+001, 3.3075622E+001, 3.3253768E+001, 3.1691429E+001, 3.1597180E+001, 3.3843057E+001, 3.2346750E+001, 3.4139201E+001, 3.2546845E+001, 3.2650175E+001, 3.4280354E+001, 3.4527271E+001, 3.2981926E+001, 3.2885202E+001, 1.9832725E+001, 2.0076412E+001, 1.9833070E+001, 2.0077934E+001, 1.9842779E+001, 1.9843452E+001, 2.0083497E+001, 1.9833708E+001, 2.0082242E+001, 1.9833359E+001, 1.9846598E+001, 2.0102576E+001, 1.9836470E+001, 2.0104095E+001, 1.9847246E+001, 1.9837609E+001, 2.0112635E+001, 1.9837974E+001, 2.0113788E+001, 1.9848671E+001, 1.9849454E+001, 2.0120605E+001, 1.9838726E+001, 2.0120349E+001, 1.9838369E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.9001540E+003, 4.2370768E+002, 4.2629941E+002, 4.2557559E+002, 4.2379482E+002, 4.2650595E+002, 1.9818732E+001, 1.9819089E+001, 1.9820709E+001, 1.9821602E+001, 1.9822013E+001, 3.4662179E+002, 3.8014844E+002, 3.4747704E+002, 3.8069503E+002, 3.5039852E+002, 3.5188827E+002, 3.8342541E+002, 3.5011638E+002, 3.8318536E+002, 3.4951535E+002, 3.5187604E+002, 3.8400579E+002, 3.5081436E+002, 3.8477575E+002, 3.5448826E+002, 3.4937418E+002, 3.8351847E+002, 3.5016120E+002, 3.8382256E+002, 3.5237698E+002, 3.5441246E+002, 3.8699835E+002, 3.5313089E+002, 3.8698040E+002, 3.5250842E+002, 3.1874970E+001, 3.1975635E+001, 3.3653186E+001, 3.3839652E+001, 3.2236043E+001, 3.2137424E+001, 3.4445232E+001, 3.2914664E+001, 3.4755766E+001, 3.3117563E+001, 3.3225421E+001, 3.4896437E+001, 3.5155192E+001, 3.3574723E+001, 3.3473615E+001, 1.9835516E+001, 2.0094360E+001, 1.9835891E+001, 2.0095976E+001, 1.9846218E+001, 1.9846945E+001, 2.0101912E+001, 1.9836585E+001, 2.0100589E+001, 1.9836207E+001, 1.9850307E+001, 2.0121949E+001, 1.9839556E+001, 2.0123568E+001, 1.9851012E+001, 1.9840772E+001, 2.0132462E+001, 1.9841167E+001, 2.0133682E+001, 1.9852522E+001, 1.9853374E+001, 2.0140986E+001, 1.9841991E+001, 2.0140722E+001, 1.9841604E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.9501773E+003, 4.2411639E+002, 4.2672751E+002, 4.2617450E+002, 4.2423569E+002, 4.2695935E+002, 1.9820435E+001, 1.9820826E+001, 1.9822579E+001, 1.9823540E+001, 1.9823994E+001, 3.4770988E+002, 3.8141302E+002, 3.4857818E+002, 3.8195696E+002, 3.5149104E+002, 3.5297993E+002, 3.8467546E+002, 3.5120370E+002, 3.8443786E+002, 3.5060256E+002, 3.5293551E+002, 3.8519690E+002, 3.5185664E+002, 3.8596641E+002, 3.5553326E+002, 3.5037884E+002, 3.8466939E+002, 3.5116283E+002, 3.8497112E+002, 3.5339315E+002, 3.5541686E+002, 3.8812993E+002, 3.5411665E+002, 3.8810292E+002, 3.5349833E+002, 3.2418833E+001, 3.2524438E+001, 3.4247511E+001, 3.4442009E+001, 3.2798567E+001, 3.2695433E+001, 3.5064692E+001, 3.3499435E+001, 3.5390082E+001, 3.3705516E+001, 3.3818425E+001, 3.5529757E+001, 3.5799883E+001, 3.4185721E+001, 3.4080233E+001, 1.9838500E+001, 2.0113136E+001, 1.9838907E+001, 2.0114850E+001, 1.9849879E+001, 1.9850664E+001, 2.0121174E+001, 1.9839663E+001, 2.0119782E+001, 1.9839253E+001, 1.9854252E+001, 2.0142192E+001, 1.9842854E+001, 2.0143917E+001, 1.9855017E+001, 1.9844148E+001, 2.0153169E+001, 1.9844577E+001, 2.0154456E+001, 1.9856616E+001, 1.9857541E+001, 2.0162271E+001, 1.9845478E+001, 2.0162000E+001, 1.9845059E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.0000604E+003, 4.2464759E+002, 4.2712145E+002, 4.2645639E+002, 4.2469936E+002, 4.2744447E+002, 1.9822259E+001, 1.9822686E+001, 1.9824579E+001, 1.9825613E+001, 1.9826113E+001, 3.4877602E+002, 3.8265254E+002, 3.4965684E+002, 3.8319159E+002, 3.5256186E+002, 3.5404985E+002, 3.8589190E+002, 3.5226544E+002, 3.8565711E+002, 3.5166323E+002, 3.5398066E+002, 3.8636446E+002, 3.5288583E+002, 3.8713086E+002, 3.5655516E+002, 3.5136789E+002, 3.8579465E+002, 3.5214968E+002, 3.8609215E+002, 3.5438968E+002, 3.5640793E+002, 3.8923103E+002, 3.5508783E+002, 3.8919578E+002, 3.5446933E+002, 3.2978006E+001, 3.3088377E+001, 3.4856553E+001, 3.5059573E+001, 3.3375794E+001, 3.3268176E+001, 3.5698557E+001, 3.4100079E+001, 3.6039340E+001, 3.4308691E+001, 3.4426530E+001, 3.6178185E+001, 3.6461761E+001, 3.4812110E+001, 3.4702126E+001, 1.9841675E+001, 2.0132688E+001, 1.9842117E+001, 2.0134503E+001, 1.9853759E+001, 1.9854605E+001, 2.0141232E+001, 1.9842938E+001, 2.0139769E+001, 1.9842494E+001, 1.9858430E+001, 2.0163249E+001, 1.9846361E+001, 2.0165084E+001, 1.9859258E+001, 1.9847737E+001, 2.0174694E+001, 1.9848202E+001, 2.0176053E+001, 1.9860948E+001, 1.9861951E+001, 2.0184398E+001, 1.9849185E+001, 2.0184120E+001, 1.9848731E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.0500495E+003, 4.2506262E+002, 4.2757598E+002, 4.2685278E+002, 4.2520141E+002, 4.2785788E+002, 1.9824212E+001, 1.9824679E+001, 1.9826720E+001, 1.9827831E+001, 1.9828380E+001, 3.4982746E+002, 3.8386597E+002, 3.5071462E+002, 3.8439805E+002, 3.5361778E+002, 3.5510061E+002, 3.8707975E+002, 3.5330457E+002, 3.8684819E+002, 3.5270316E+002, 3.5501205E+002, 3.8750175E+002, 3.5389706E+002, 3.8826856E+002, 3.5756126E+002, 3.5234499E+002, 3.8689701E+002, 3.5312344E+002, 3.8719149E+002, 3.5537083E+002, 3.5739077E+002, 3.9030460E+002, 3.5604938E+002, 3.9026797E+002, 3.5541859E+002, 3.3552792E+001, 3.3668401E+001, 3.5481746E+001, 3.5692867E+001, 3.3970105E+001, 3.3857868E+001, 3.6349789E+001, 3.4716896E+001, 3.6707737E+001, 3.4927983E+001, 3.5051040E+001, 3.6845253E+001, 3.7141701E+001, 3.5455888E+001, 3.5341261E+001, 1.9845057E+001, 2.0153070E+001, 1.9845535E+001, 2.0154990E+001, 1.9857874E+001, 1.9858785E+001, 2.0162140E+001, 1.9846426E+001, 2.0160604E+001, 1.9845946E+001, 1.9862856E+001, 2.0185177E+001, 1.9850093E+001, 2.0187126E+001, 1.9863752E+001, 1.9851554E+001, 2.0197096E+001, 1.9852057E+001, 2.0198528E+001, 1.9865537E+001, 1.9866622E+001, 2.0207427E+001, 1.9853129E+001, 2.0207142E+001, 1.9852638E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.1001053E+003, 4.2560209E+002, 4.2797562E+002, 4.2712715E+002, 4.2557452E+002, 4.2817453E+002, 1.9826307E+001, 1.9826817E+001, 1.9829015E+001, 1.9830207E+001, 1.9830809E+001, 3.5086668E+002, 3.8504860E+002, 3.5175339E+002, 3.8557888E+002, 3.5466169E+002, 3.5613452E+002, 3.8823996E+002, 3.5432696E+002, 3.8801244E+002, 3.5372588E+002, 3.5603079E+002, 3.8861066E+002, 3.5489015E+002, 3.8938102E+002, 3.5855481E+002, 3.5331372E+002, 3.8797847E+002, 3.5408925E+002, 3.8827322E+002, 3.5634043E+002, 3.5836390E+002, 3.9135908E+002, 3.5700229E+002, 3.9131493E+002, 3.5635829E+002, 3.4145253E+001, 3.4265991E+001, 3.6124184E+001, 3.6345011E+001, 3.4581924E+001, 3.4465041E+001, 3.7020561E+001, 3.5352179E+001, 3.7395450E+001, 3.5565490E+001, 3.5693881E+001, 3.7531330E+001, 3.7841323E+001, 3.6119299E+001, 3.5999500E+001, 1.9848664E+001, 2.0174343E+001, 1.9849181E+001, 2.0176372E+001, 1.9862244E+001, 1.9863223E+001, 2.0183961E+001, 1.9850146E+001, 2.0182350E+001, 1.9849628E+001, 1.9867552E+001, 2.0208040E+001, 1.9854070E+001, 2.0210108E+001, 1.9868521E+001, 1.9855619E+001, 2.0220439E+001, 1.9856162E+001, 2.0221946E+001, 1.9870404E+001, 1.9871576E+001, 2.0231423E+001, 1.9857329E+001, 2.0231131E+001, 1.9856799E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.1500134E+003, 4.2600445E+002, 4.2839028E+002, 4.2762869E+002, 4.2592308E+002, 4.2855649E+002, 1.9828546E+001, 1.9829101E+001, 1.9831466E+001, 1.9832742E+001, 1.9833401E+001, 3.5188956E+002, 3.8620181E+002, 3.5277424E+002, 3.8673592E+002, 3.5568859E+002, 3.5715049E+002, 3.8936837E+002, 3.5533074E+002, 3.8914465E+002, 3.5472820E+002, 3.5702877E+002, 3.8969115E+002, 3.5585974E+002, 3.9046363E+002, 3.5952909E+002, 3.5426890E+002, 3.8903375E+002, 3.5504282E+002, 3.8932832E+002, 3.5729503E+002, 3.5932023E+002, 3.9238718E+002, 3.5793898E+002, 3.9233513E+002, 3.5729258E+002, 3.4753208E+001, 3.4879345E+001, 3.6785023E+001, 3.7015141E+001, 3.5210357E+001, 3.5088529E+001, 3.7708855E+001, 3.6004556E+001, 3.8101207E+001, 3.6220551E+001, 3.6354947E+001, 3.8234739E+001, 3.8557833E+001, 3.6802656E+001, 3.6677452E+001, 1.9852496E+001, 2.0196468E+001, 1.9853054E+001, 2.0198609E+001, 1.9866867E+001, 1.9867919E+001, 2.0206655E+001, 1.9854099E+001, 2.0204968E+001, 1.9853539E+001, 1.9872517E+001, 2.0231793E+001, 1.9858292E+001, 2.0233986E+001, 1.9873563E+001, 1.9859932E+001, 2.0244677E+001, 1.9860518E+001, 2.0246261E+001, 1.9875546E+001, 1.9876812E+001, 2.0256340E+001, 1.9861787E+001, 2.0256042E+001, 1.9861215E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.2002048E+003, 4.2641112E+002, 4.2880475E+002, 4.2803689E+002, 4.2625085E+002, 4.2892081E+002, 1.9830941E+001, 1.9831544E+001, 1.9834085E+001, 1.9835450E+001, 1.9836171E+001, 3.5289794E+002, 3.8732951E+002, 3.5377968E+002, 3.8786853E+002, 3.5669941E+002, 3.5815092E+002, 3.9047007E+002, 3.5631938E+002, 3.9024874E+002, 3.5571150E+002, 3.5800735E+002, 3.9074487E+002, 3.5681512E+002, 3.9151853E+002, 3.6048590E+002, 3.5521039E+002, 3.9006514E+002, 3.5598172E+002, 3.9035688E+002, 3.5823337E+002, 3.6025594E+002, 3.9338545E+002, 3.5885977E+002, 3.9333185E+002, 3.5821908E+002, 3.5378758E+001, 3.5510360E+001, 3.7464253E+001, 3.7704171E+001, 3.5856762E+001, 3.5729825E+001, 3.8415216E+001, 3.6677636E+001, 3.8825163E+001, 3.6896115E+001, 3.7036470E+001, 3.8956109E+001, 3.9292882E+001, 3.7505524E+001, 3.7375061E+001, 1.9856571E+001, 2.0219494E+001, 1.9857173E+001, 2.0221751E+001, 1.9871765E+001, 1.9872892E+001, 2.0230270E+001, 1.9858302E+001, 2.0228505E+001, 1.9857699E+001, 1.9877772E+001, 2.0256487E+001, 1.9862778E+001, 2.0258809E+001, 1.9878900E+001, 1.9864513E+001, 2.0269861E+001, 1.9865145E+001, 2.0271525E+001, 1.9880986E+001, 1.9882350E+001, 2.0282228E+001, 1.9866521E+001, 2.0281924E+001, 1.9865906E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.2500752E+003, 4.2673569E+002, 4.2916771E+002, 4.2823629E+002, 4.2658559E+002, 4.2912392E+002, 1.9833494E+001, 1.9834150E+001, 1.9836875E+001, 1.9838334E+001, 1.9839121E+001, 3.5388937E+002, 3.8842753E+002, 3.5476844E+002, 3.8896903E+002, 3.5769218E+002, 3.5913397E+002, 3.9154371E+002, 3.5729308E+002, 3.9132407E+002, 3.5667945E+002, 3.5896512E+002, 3.9177193E+002, 3.5775699E+002, 3.9254308E+002, 3.6142656E+002, 3.5613706E+002, 3.9106848E+002, 3.5690271E+002, 3.9135716E+002, 3.5915352E+002, 3.6116953E+002, 3.9435219E+002, 3.5976602E+002, 3.9430248E+002, 3.5912683E+002, 3.6020614E+001, 3.6158389E+001, 3.8160863E+001, 3.8410103E+001, 3.6522157E+001, 3.6389469E+001, 3.9138466E+001, 3.7368876E+001, 3.9566368E+001, 3.7589238E+001, 3.7735766E+001, 3.9694094E+001, 4.0044412E+001, 3.8227150E+001, 3.8091426E+001, 1.9860891E+001, 2.0243380E+001, 1.9861540E+001, 2.0245758E+001, 1.9876937E+001, 1.9878145E+001, 2.0254766E+001, 1.9862760E+001, 2.0252922E+001, 1.9862110E+001, 1.9883317E+001, 2.0282079E+001, 1.9867531E+001, 2.0284535E+001, 1.9884532E+001, 1.9869364E+001, 2.0295945E+001, 1.9870045E+001, 2.0297691E+001, 1.9886724E+001, 1.9888191E+001, 2.0309042E+001, 1.9871536E+001, 2.0308732E+001, 1.9870874E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 6.3000000E+003, 4.2748469E+002, 4.2952382E+002, 4.2872913E+002, 4.2695676E+002, 4.2935929E+002, 1.9836209E+001, 1.9836921E+001, 1.9839840E+001, 1.9841396E+001, 1.9842254E+001, 3.5486460E+002, 3.8949935E+002, 3.5573744E+002, 3.9003860E+002, 3.5866466E+002, 3.6009698E+002, 3.9258996E+002, 3.5824804E+002, 3.9237089E+002, 3.5763063E+002, 3.5989803E+002, 3.9277708E+002, 3.5867801E+002, 3.9353750E+002, 3.6234713E+002, 3.5704656E+002, 3.9204212E+002, 3.5780461E+002, 3.9232966E+002, 3.6005491E+002, 3.6206239E+002, 3.9528899E+002, 3.6065040E+002, 3.9524476E+002, 3.6000899E+002, 3.6680539E+001, 3.6824681E+001, 3.8872936E+001, 3.9131973E+001, 3.7205281E+001, 3.7067243E+001, 3.9876824E+001, 3.8077655E+001, 4.0323211E+001, 3.8299280E+001, 3.8451637E+001, 4.0447645E+001, 4.0811987E+001, 3.8964859E+001, 3.8823776E+001, 1.9865461E+001, 2.0268122E+001, 1.9866159E+001, 2.0270623E+001, 1.9882386E+001, 1.9883678E+001, 2.0280138E+001, 1.9867474E+001, 2.0278213E+001, 1.9866776E+001, 1.9889153E+001, 2.0308559E+001, 1.9872555E+001, 2.0311154E+001, 1.9890461E+001, 1.9874488E+001, 2.0322921E+001, 1.9875220E+001, 2.0324751E+001, 1.9892761E+001, 1.9894338E+001, 2.0336771E+001, 1.9876834E+001, 2.0336456E+001, 1.9876122E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
