s,[K],[mg],[W/g]
 3.4800000E+002, 3.5798658E+002, 5.0000000E+000, 3.6794323E-001
 3.4900000E+002, 3.5815360E+002, 5.0000000E+000, 3.7236923E-001
 3.5000000E+002, 3.5831824E+002, 5.0000000E+000, 4.5151929E-001
 3.5100000E+002, 3.5849156E+002, 5.0000000E+000, 4.2665793E-001
 3.5200000E+002, 3.5865585E+002, 5.0000000E+000, 3.8027323E-001
 3.5300000E+002, 3.5882248E+002, 5.0000000E+000, 3.8645864E-001
 3.5400000E+002, 3.5898184E+002, 5.0000000E+000, 3.6226665E-001
 3.5500000E+002, 3.5915565E+002, 5.0000000E+000, 4.6320006E-001
 3.5600000E+002, 3.5932403E+002, 5.0000000E+000, 3.9750462E-001
 3.5700000E+002, 3.5949011E+002, 5.0000000E+000, 4.0614883E-001
 3.5800000E+002, 3.5965161E+002, 5.0000000E+000, 3.7234012E-001
 3.5900000E+002, 3.5981822E+002, 5.0000000E+000, 3.7859071E-001
 3.6000000E+002, 3.5999069E+002, 5.0000000E+000, 4.2245782E-001
 3.6100000E+002, 3.6015601E+002, 5.0000000E+000, 4.3366619E-001
 3.6200000E+002, 3.6032049E+002, 5.0000000E+000, 3.8641797E-001
 3.6300000E+002, 3.6048655E+002, 5.0000000E+000, 3.9515326E-001
 3.6400000E+002, 3.6065727E+002, 5.0000000E+000, 3.8287028E-001
 3.6500000E+002, 3.6081906E+002, 5.0000000E+000, 4.1177669E-001
 3.6600000E+002, 3.6098812E+002, 5.0000000E+000, 4.0609199E-001
 3.6700000E+002, 3.6115342E+002, 5.0000000E+000, 4.1829970E-001
 3.6800000E+002, 3.6132522E+002, 5.0000000E+000, 4.0113404E-001
 3.6900000E+002, 3.6148658E+002, 5.0000000E+000, 3.6794323E-001
 3.7000000E+002, 3.6165360E+002, 5.0000000E+000, 3.7236923E-001
 3.7100000E+002, 3.6181824E+002, 5.0000000E+000, 4.5151929E-001
 3.7200000E+002, 3.6199156E+002, 5.0000000E+000, 4.2665793E-001
 3.7300000E+002, 3.6215585E+002, 5.0000000E+000, 3.8027323E-001
 3.7400000E+002, 3.6232248E+002, 5.0000000E+000, 3.8645864E-001
 3.7500000E+002, 3.6248184E+002, 5.0000000E+000, 3.6226665E-001
 3.7600000E+002, 3.6265565E+002, 5.0000000E+000, 4.6320006E-001
 3.7700000E+002, 3.6282403E+002, 5.0000000E+000, 3.9750462E-001
 3.7800000E+002, 3.6299011E+002, 5.0000000E+000, 4.0614883E-001
 3.7900000E+002, 3.6315161E+002, 5.0000000E+000, 3.7234012E-001
 3.8000000E+002, 3.6331822E+002, 5.0000000E+000, 3.7859071E-001
 3.8100000E+002, 3.6349069E+002, 5.0000000E+000, 4.2245782E-001
 3.8200000E+002, 3.6365601E+002, 5.0000000E+000, 4.3366619E-001
 3.8300000E+002, 3.6382049E+002, 5.0000000E+000, 3.8641797E-001
 3.8400000E+002, 3.6398655E+002, 5.0000000E+000, 3.9515326E-001
 3.8500000E+002, 3.6415727E+002, 5.0000000E+000, 3.8287028E-001
 3.8600000E+002, 3.6431906E+002, 5.0000000E+000, 4.1177669E-001
 3.8700000E+002, 3.6448812E+002, 5.0000000E+000, 4.0609199E-001
 3.8800000E+002, 3.6465342E+002, 5.0000000E+000, 4.1829970E-001
 3.8900000E+002, 3.6482522E+002, 5.0000000E+000, 4.0113404E-001
 3.9000000E+002, 3.6498658E+002, 5.0000000E+000, 3.6794323E-001
 3.9100000E+002, 3.6515360E+002, 5.0000000E+000, 3.7236923E-001
 3.9200000E+002, 3.6531824E+002, 5.0000000E+000, 4.5151929E-001
 3.9300000E+002, 3.6549156E+002, 5.0000000E+000, 4.2665793E-001
 3.9400000E+002, 3.6565585E+002, 5.0000000E+000, 3.8027323E-001
 3.9500000E+002, 3.6582248E+002, 5.0000000E+000, 3.8645864E-001
 3.9600000E+002, 3.6598184E+002, 5.0000000E+000, 3.6226665E-001
 3.9700000E+002, 3.6615565E+002, 5.0000000E+000, 4.6320006E-001
 3.9800000E+002, 3.6632403E+002, 5.0000000E+000, 3.9750462E-001
 3.9900000E+002, 3.6649011E+002, 5.0000000E+000, 4.0614883E-001
 4.0000000E+002, 3.6665161E+002, 5.0000000E+000, 3.7234012E-001
 4.0100000E+002, 3.6681822E+002, 5.0000000E+000, 3.7859071E-001
 4.0200000E+002, 3.6699069E+002, 5.0000000E+000, 4.2245782E-001
 4.0300000E+002, 3.6715601E+002, 5.0000000E+000, 4.3366619E-001
 4.0400000E+002, 3.6732049E+002, 5.0000000E+000, 3.8641797E-001
 4.0500000E+002, 3.6748655E+002, 5.0000000E+000, 3.9515326E-001
 4.0600000E+002, 3.6765727E+002, 5.0000000E+000, 3.8287028E-001
 4.0700000E+002, 3.6781906E+002, 5.0000000E+000, 4.1177669E-001
 4.0800000E+002, 3.6798812E+002, 5.0000000E+000, 4.0609199E-001
 4.0900000E+002, 3.6815342E+002, 5.0000000E+000, 4.1829970E-001
 4.1000000E+002, 3.6832522E+002, 5.0000000E+000, 4.0113404E-001
 4.1100000E+002, 3.6848658E+002, 5.0000000E+000, 3.6794323E-001
 4.1200000E+002, 3.6865360E+002, 5.0000000E+000, 3.7236923E-001
 4.1300000E+002, 3.6881824E+002, 5.0000000E+000, 4.5151929E-001
 4.1400000E+002, 3.6899156E+002, 5.0000000E+000, 4.2665793E-001
 4.1500000E+002, 3.6915585E+002, 5.0000000E+000, 3.8027323E-001
 4.1600000E+002, 3.6932248E+002, 5.0000000E+000, 3.8645864E-001
 4.1700000E+002, 3.6948184E+002, 5.0000000E+000, 3.6226665E-001
 4.1800000E+002, 3.6965565E+002, 5.0000000E+000, 4.6320006E-001
 4.1900000E+002, 3.6982403E+002, 5.0000000E+000, 3.9750462E-001
 4.2000000E+002, 3.6999011E+002, 5.0000000E+000, 4.0614883E-001
 4.2100000E+002, 3.7015161E+002, 5.0000000E+000, 3.7234012E-001
 4.2200000E+002, 3.7031822E+002, 5.0000000E+000, 3.7859071E-001
 4.2300000E+002, 3.7049069E+002, 5.0000000E+000, 4.2245782E-001
 4.2400000E+002, 3.7065601E+002, 5.0000000E+000, 4.3366619E-001
 4.2500000E+002, 3.7082049E+002, 5.0000000E+000, 3.8641797E-001
 4.2600000E+002, 3.7098655E+002, 5.0000000E+000, 3.9515326E-001
 4.2700000E+002, 3.7115727E+002, 5.0000000E+000, 3.8287028E-001
 4.2800000E+002, 3.7131906E+002, 5.0000000E+000, 4.1177669E-001
 4.2900000E+002, 3.7148812E+002, 5.0000000E+000, 4.0609199E-001
 4.3000000E+002, 3.7165342E+002, 5.0000000E+000, 4.1829970E-001
 4.3100000E+002, 3.7182522E+002, 5.0000000E+000, 4.0113404E-001
 4.3200000E+002, 3.7198658E+002, 5.0000000E+000, 3.6794323E-001
 4.3300000E+002, 3.7215360E+002, 5.0000000E+000, 3.7236923E-001
 4.3400000E+002, 3.7231824E+002, 5.0000000E+000, 4.5151929E-001
 4.3500000E+002, 3.7249156E+002, 5.0000000E+000, 4.2665793E-001
 4.3600000E+002, 3.7265585E+002, 5.0000000E+000, 3.8027323E-001
 4.3700000E+002, 3.7282248E+002, 5.0000000E+000, 3.8645864E-001
 4.3800000E+002, 3.7298184E+002, 5.0000000E+000, 3.6226665E-001
 4.3900000E+002, 3.7315565E+002, 5.0000000E+000, 4.6320006E-001
 4.4000000E+002, 3.7332403E+002, 5.0000000E+000, 3.9750462E-001
 4.4100000E+002, 3.7349011E+002, 5.0000000E+000, 4.0614883E-001
 4.4200000E+002, 3.7365161E+002, 5.0000000E+000, 3.7234012E-001
 4.4300000E+002, 3.7381822E+002, 5.0000000E+000, 3.7859071E-001
 4.4400000E+002, 3.7399069E+002, 5.0000000E+000, 4.2245782E-001
 4.4500000E+002, 3.7415601E+002, 5.0000000E+000, 4.3366619E-001
 4.4600000E+002, 3.7432049E+002, 5.0000000E+000, 3.8641797E-001
 4.4700000E+002, 3.7448655E+002, 5.0000000E+000, 3.9515326E-001
 4.4800000E+002, 3.7465727E+002, 5.0000000E+000, 3.8287028E-001
 4.4900000E+002, 3.7481906E+002, 5.0000000E+000, 4.1177669E-001
 4.5000000E+002, 3.7498812E+002, 5.0000000E+000, 4.0609199E-001
 4.5100000E+002, 3.7515342E+002, 5.0000000E+000, 4.1829970E-001
 4.5200000E+002, 3.7532522E+002, 5.0000000E+000, 4.0113404E-001
 4.5300000E+002, 3.7548658E+002, 5.0000000E+000, 3.6794323E-001
 4.5400000E+002, 3.7565360E+002, 5.0000000E+000, 3.7236923E-001
 4.5500000E+002, 3.7581824E+002, 5.0000000E+000, 4.5151929E-001
 4.5600000E+002, 3.7599156E+002, 5.0000000E+000, 4.2665793E-001
 4.5700000E+002, 3.7615585E+002, 5.0000000E+000, 3.8027323E-001
 4.5800000E+002, 3.7632248E+002, 5.0000000E+000, 3.8645864E-001
 4.5900000E+002, 3.7648184E+002, 5.0000000E+000, 3.6226665E-001
 4.6000000E+002, 3.7665565E+002, 5.0000000E+000, 4.6320006E-001
 4.6100000E+002, 3.7682403E+002, 5.0000000E+000, 3.9750462E-001
 4.6200000E+002, 3.7699011E+002, 5.0000000E+000, 4.0614883E-001
 4.6300000E+002, 3.7715161E+002, 5.0000000E+000, 3.7234012E-001
 4.6400000E+002, 3.7731822E+002, 5.0000000E+000, 3.7859071E-001
 4.6500000E+002, 3.7749069E+002, 5.0000000E+000, 4.2245782E-001
 4.6600000E+002, 3.7765601E+002, 5.0000000E+000, 4.3366619E-001
 4.6700000E+002, 3.7782049E+002, 5.0000000E+000, 3.8641797E-001
 4.6800000E+002, 3.7798655E+002, 5.0000000E+000, 3.9515326E-001
 4.6900000E+002, 3.7815727E+002, 5.0000000E+000, 3.8287028E-001
 4.7000000E+002, 3.7831906E+002, 5.0000000E+000, 4.1177669E-001
 4.7100000E+002, 3.7848812E+002, 5.0000000E+000, 4.0609199E-001
 4.7200000E+002, 3.7865342E+002, 5.0000000E+000, 4.1829970E-001
 4.7300000E+002, 3.7882522E+002, 5.0000000E+000, 4.0113404E-001
 4.7400000E+002, 3.7898658E+002, 5.0000000E+000, 3.6794323E-001
 4.7500000E+002, 3.7915360E+002, 5.0000000E+000, 3.7236923E-001
 4.7600000E+002, 3.7931824E+002, 5.0000000E+000, 4.5151929E-001
 4.7700000E+002, 3.7949156E+002, 5.0000000E+000, 4.2665793E-001
 4.7800000E+002, 3.7965585E+002, 5.0000000E+000, 3.8027323E-001
 4.7900000E+002, 3.7982248E+002, 5.0000000E+000, 3.8645864E-001
 4.8000000E+002, 3.7998184E+002, 5.0000000E+000, 3.6226665E-001
 4.8100000E+002, 3.8015565E+002, 5.0000000E+000, 4.6320006E-001
 4.8200000E+002, 3.8032403E+002, 5.0000000E+000, 3.9750462E-001
 4.8300000E+002, 3.8049011E+002, 5.0000000E+000, 4.0614883E-001
 4.8400000E+002, 3.8065161E+002, 5.0000000E+000, 3.7234012E-001
 4.8500000E+002, 3.8081822E+002, 5.0000000E+000, 3.7859071E-001
 4.8600000E+002, 3.8099069E+002, 5.0000000E+000, 4.2245782E-001
 4.8700000E+002, 3.8115601E+002, 5.0000000E+000, 4.3366619E-001
 4.8800000E+002, 3.8132049E+002, 5.0000000E+000, 3.8641797E-001
 4.8900000E+002, 3.8148655E+002, 5.0000000E+000, 3.9515326E-001
 4.9000000E+002, 3.8165727E+002, 5.0000000E+000, 3.8287028E-001
 4.9100000E+002, 3.8181906E+002, 5.0000000E+000, 4.1177669E-001
 4.9200000E+002, 3.8198812E+002, 5.0000000E+000, 4.0609199E-001
 4.9300000E+002, 3.8215342E+002, 5.0000000E+000, 4.1829970E-001
 4.9400000E+002, 3.8232522E+002, 5.0000000E+000, 4.0113404E-001
 4.9500000E+002, 3.8248658E+002, 5.0000000E+000, 3.6794323E-001
 4.9600000E+002, 3.8265360E+002, 5.0000000E+000, 3.7236923E-001
 4.9700000E+002, 3.8281824E+002, 5.0000000E+000, 4.5151929E-001
 4.9800000E+002, 3.8299156E+002, 5.0000000E+000, 4.2665794E-001
 4.9900000E+002, 3.8315585E+002, 5.0000000E+000, 3.8027323E-001
 5.0000000E+002, 3.8332248E+002, 5.0000000E+000, 3.8645864E-001
 5.0100000E+002, 3.8348184E+002, 5.0000000E+000, 3.6226665E-001
 5.0200000E+002, 3.8365565E+002, 5.0000000E+000, 4.6320006E-001
 5.0300000E+002, 3.8382403E+002, 5.0000000E+000, 3.9750462E-001
 5.0400000E+002, 3.8399011E+002, 5.0000000E+000, 4.0614883E-001
 5.0500000E+002, 3.8415161E+002, 5.0000000E+000, 3.7234012E-001
 5.0600000E+002, 3.8431822E+002, 5.0000000E+000, 3.7859071E-001
 5.0700000E+002, 3.8449069E+002, 5.0000000E+000, 4.2245782E-001
 5.0800000E+002, 3.8465601E+002, 5.0000000E+000, 4.3366619E-001
 5.0900000E+002, 3.8482049E+002, 5.0000000E+000, 3.8641797E-001
 5.1000000E+002, 3.8498655E+002, 5.0000000E+000, 3.9515326E-001
 5.1100000E+002, 3.8515727E+002, 5.0000000E+000, 3.8287028E-001
 5.1200000E+002, 3.8531906E+002, 5.0000000E+000, 4.1177669E-001
 5.1300000E+002, 3.8548812E+002, 5.0000000E+000, 4.0609199E-001
 5.1400000E+002, 3.8565342E+002, 5.0000000E+000, 4.1829970E-001
 5.1500000E+002, 3.8582522E+002, 5.0000000E+000, 4.0113404E-001
 5.1600000E+002, 3.8598658E+002, 5.0000000E+000, 3.6794323E-001
 5.1700000E+002, 3.8615360E+002, 5.0000000E+000, 3.7236923E-001
 5.1800000E+002, 3.8631824E+002, 5.0000000E+000, 4.5151930E-001
 5.1900000E+002, 3.8649156E+002, 5.0000000E+000, 4.2665794E-001
 5.2000000E+002, 3.8665585E+002, 5.0000000E+000, 3.8027323E-001
 5.2100000E+002, 3.8682248E+002, 5.0000000E+000, 3.8645864E-001
 5.2200000E+002, 3.8698184E+002, 5.0000000E+000, 3.6226665E-001
 5.2300000E+002, 3.8715565E+002, 5.0000000E+000, 4.6320006E-001
 5.2400000E+002, 3.8732403E+002, 5.0000000E+000, 3.9750462E-001
 5.2500000E+002, 3.8749011E+002, 5.0000000E+000, 4.0614883E-001
 5.2600000E+002, 3.8765161E+002, 5.0000000E+000, 3.7234012E-001
 5.2700000E+002, 3.8781822E+002, 5.0000000E+000, 3.7859071E-001
 5.2800000E+002, 3.8799069E+002, 5.0000000E+000, 4.2245782E-001
 5.2900000E+002, 3.8815601E+002, 5.0000000E+000, 4.3366619E-001
 5.3000000E+002, 3.8832049E+002, 5.0000000E+000, 3.8641797E-001
 5.3100000E+002, 3.8848655E+002, 5.0000000E+000, 3.9515326E-001
 5.3200000E+002, 3.8865727E+002, 5.0000000E+000, 3.8287028E-001
 5.3300000E+002, 3.8881906E+002, 5.0000000E+000, 4.1177669E-001
 5.3400000E+002, 3.8898812E+002, 5.0000000E+000, 4.0609199E-001
 5.3500000E+002, 3.8915342E+002, 5.0000000E+000, 4.1829970E-001
 5.3600000E+002, 3.8932522E+002, 5.0000000E+000, 4.0113404E-001
 5.3700000E+002, 3.8948658E+002, 5.0000000E+000, 3.6794323E-001
 5.3800000E+002, 3.8965360E+002, 5.0000000E+000, 3.7236923E-001
 5.3900000E+002, 3.8981824E+002, 5.0000000E+000, 4.5151930E-001
 5.4000000E+002, 3.8999156E+002, 5.0000000E+000, 4.2665794E-001
 5.4100000E+002, 3.9015585E+002, 5.0000000E+000, 3.8027323E-001
 5.4200000E+002, 3.9032248E+002, 5.0000000E+000, 3.8645864E-001
 5.4300000E+002, 3.9048184E+002, 5.0000000E+000, 3.6226665E-001
 5.4400000E+002, 3.9065565E+002, 5.0000000E+000, 4.6320006E-001
 5.4500000E+002, 3.9082403E+002, 5.0000000E+000, 3.9750462E-001
 5.4600000E+002, 3.9099011E+002, 5.0000000E+000, 4.0614883E-001
 5.4700000E+002, 3.9115161E+002, 5.0000000E+000, 3.7234013E-001
 5.4800000E+002, 3.9131822E+002, 5.0000000E+000, 3.7859071E-001
 5.4900000E+002, 3.9149069E+002, 5.0000000E+000, 4.2245782E-001
 5.5000000E+002, 3.9165601E+002, 5.0000000E+000, 4.3366619E-001
 5.5100000E+002, 3.9182049E+002, 5.0000000E+000, 3.8641797E-001
 5.5200000E+002, 3.9198655E+002, 5.0000000E+000, 3.9515327E-001
 5.5300000E+002, 3.9215727E+002, 5.0000000E+000, 3.8287029E-001
 5.5400000E+002, 3.9231906E+002, 5.0000000E+000, 4.1177669E-001
 5.5500000E+002, 3.9248812E+002, 5.0000000E+000, 4.0609199E-001
 5.5600000E+002, 3.9265342E+002, 5.0000000E+000, 4.1829971E-001
 5.5700000E+002, 3.9282522E+002, 5.0000000E+000, 4.0113404E-001
 5.5800000E+002, 3.9298658E+002, 5.0000000E+000, 3.6794323E-001
 5.5900000E+002, 3.9315360E+002, 5.0000000E+000, 3.7236923E-001
 5.6000000E+002, 3.9331824E+002, 5.0000000E+000, 4.5151930E-001
 5.6100000E+002, 3.9349156E+002, 5.0000000E+000, 4.2665794E-001
 5.6200000E+002, 3.9365585E+002, 5.0000000E+000, 3.8027323E-001
 5.6300000E+002, 3.9382248E+002, 5.0000000E+000, 3.8645865E-001
 5.6400000E+002, 3.9398184E+002, 5.0000000E+000, 3.6226665E-001
 5.6500000E+002, 3.9415565E+002, 5.0000000E+000, 4.6320006E-001
 5.6600000E+002, 3.9432403E+002, 5.0000000E+000, 3.9750462E-001
 5.6700000E+002, 3.9449011E+002, 5.0000000E+000, 4.0614883E-001
 5.6800000E+002, 3.9465161E+002, 5.0000000E+000, 3.7234013E-001
 5.6900000E+002, 3.9481822E+002, 5.0000000E+000, 3.7859071E-001
 5.7000000E+002, 3.9499069E+002, 5.0000000E+000, 4.2245782E-001
 5.7100000E+002, 3.9515601E+002, 5.0000000E+000, 4.3366619E-001
 5.7200000E+002, 3.9532049E+002, 5.0000000E+000, 3.8641797E-001
 5.7300000E+002, 3.9548655E+002, 5.0000000E+000, 3.9515327E-001
 5.7400000E+002, 3.9565727E+002, 5.0000000E+000, 3.8287029E-001
 5.7500000E+002, 3.9581906E+002, 5.0000000E+000, 4.1177669E-001
 5.7600000E+002, 3.9598812E+002, 5.0000000E+000, 4.0609199E-001
 5.7700000E+002, 3.9615342E+002, 5.0000000E+000, 4.1829971E-001
 5.7800000E+002, 3.9632522E+002, 5.0000000E+000, 4.0113404E-001
 5.7900000E+002, 3.9648658E+002, 5.0000000E+000, 3.6794323E-001
 5.8000000E+002, 3.9665360E+002, 5.0000000E+000, 3.7236923E-001
 5.8100000E+002, 3.9681824E+002, 5.0000000E+000, 4.5151930E-001
 5.8200000E+002, 3.9699156E+002, 5.0000000E+000, 4.2665794E-001
 5.8300000E+002, 3.9715585E+002, 5.0000000E+000, 3.8027324E-001
 5.8400000E+002, 3.9732248E+002, 5.0000000E+000, 3.8645865E-001
 5.8500000E+002, 3.9748184E+002, 5.0000000E+000, 3.6226665E-001
 5.8600000E+002, 3.9765565E+002, 5.0000000E+000, 4.6320006E-001
 5.8700000E+002, 3.9782403E+002, 5.0000000E+000, 3.9750462E-001
 5.8800000E+002, 3.9799011E+002, 5.0000000E+000, 4.0614883E-001
 5.8900000E+002, 3.9815161E+002, 5.0000000E+000, 3.7234013E-001
 5.9000000E+002, 3.9831822E+002, 5.0000000E+000, 3.7859071E-001
 5.9100000E+002, 3.9849069E+002, 5.0000000E+000, 4.2245783E-001
 5.9200000E+002, 3.9865601E+002, 5.0000000E+000, 4.3366619E-001
 5.9300000E+002, 3.9882049E+002, 5.0000000E+000, 3.8641797E-001
 5.9400000E+002, 3.9898655E+002, 5.0000000E+000, 3.9515327E-001
 5.9500000E+002, 3.9915727E+002, 5.0000000E+000, 3.8287029E-001
 5.9600000E+002, 3.9931906E+002, 5.0000000E+000, 4.1177669E-001
 5.9700000E+002, 3.9948812E+002, 5.0000000E+000, 4.0609199E-001
 5.9800000E+002, 3.9965342E+002, 5.0000000E+000, 4.1829971E-001
 5.9900000E+002, 3.9982522E+002, 5.0000000E+000, 4.0113404E-001
 6.0000000E+002, 3.9998658E+002, 5.0000000E+000, 3.6794323E-001
 6.0100000E+002, 4.0015360E+002, 5.0000000E+000, 3.7236923E-001
 6.0200000E+002, 4.0031824E+002, 5.0000000E+000, 4.5151930E-001
 6.0300000E+002, 4.0049156E+002, 5.0000000E+000, 4.2665794E-001
 6.0400000E+002, 4.0065585E+002, 5.0000000E+000, 3.8027324E-001
 6.0500000E+002, 4.0082248E+002, 5.0000000E+000, 3.8645865E-001
 6.0600000E+002, 4.0098184E+002, 5.0000000E+000, 3.6226666E-001
 6.0700000E+002, 4.0115565E+002, 5.0000000E+000, 4.6320006E-001
 6.0800000E+002, 4.0132403E+002, 5.0000000E+000, 3.9750462E-001
 6.0900000E+002, 4.0149011E+002, 5.0000000E+000, 4.0614884E-001
 6.1000000E+002, 4.0165161E+002, 5.0000000E+000, 3.7234013E-001
 6.1100000E+002, 4.0181822E+002, 5.0000000E+000, 3.7859072E-001
 6.1200000E+002, 4.0199069E+002, 5.0000000E+000, 4.2245783E-001
 6.1300000E+002, 4.0215601E+002, 5.0000000E+000, 4.3366619E-001
 6.1400000E+002, 4.0232049E+002, 5.0000000E+000, 3.8641797E-001
 6.1500000E+002, 4.0248655E+002, 5.0000000E+000, 3.9515327E-001
 6.1600000E+002, 4.0265727E+002, 5.0000000E+000, 3.8287029E-001
 6.1700000E+002, 4.0281906E+002, 5.0000000E+000, 4.1177670E-001
 6.1800000E+002, 4.0298812E+002, 5.0000000E+000, 4.0609199E-001
 6.1900000E+002, 4.0315342E+002, 5.0000000E+000, 4.1829971E-001
 6.2000000E+002, 4.0332522E+002, 5.0000000E+000, 4.0113405E-001
 6.2100000E+002, 4.0348658E+002, 5.0000000E+000, 3.6794323E-001
 6.2200000E+002, 4.0365360E+002, 5.0000000E+000, 3.7236924E-001
 6.2300000E+002, 4.0381824E+002, 5.0000000E+000, 4.5151930E-001
 6.2400000E+002, 4.0399156E+002, 5.0000000E+000, 4.2665794E-001
 6.2500000E+002, 4.0415585E+002, 5.0000000E+000, 3.8027324E-001
 6.2600000E+002, 4.0432248E+002, 5.0000000E+000, 3.8645865E-001
 6.2700000E+002, 4.0448184E+002, 5.0000000E+000, 3.6226666E-001
 6.2800000E+002, 4.0465565E+002, 5.0000000E+000, 4.6320007E-001
 6.2900000E+002, 4.0482403E+002, 5.0000000E+000, 3.9750463E-001
 6.3000000E+002, 4.0499011E+002, 5.0000000E+000, 4.0614884E-001
 6.3100000E+002, 4.0515161E+002, 5.0000000E+000, 3.7234013E-001
 6.3200000E+002, 4.0531822E+002, 5.0000000E+000, 3.7859072E-001
 6.3300000E+002, 4.0549069E+002, 5.0000000E+000, 4.2245783E-001
 6.3400000E+002, 4.0565601E+002, 5.0000000E+000, 4.3366620E-001
 6.3500000E+002, 4.0582049E+002, 5.0000000E+000, 3.8641798E-001
 6.3600000E+002, 4.0598655E+002, 5.0000000E+000, 3.9515327E-001
 6.3700000E+002, 4.0615727E+002, 5.0000000E+000, 3.8287029E-001
 6.3800000E+002, 4.0631906E+002, 5.0000000E+000, 4.1177670E-001
 6.3900000E+002, 4.0648812E+002, 5.0000000E+000, 4.0609200E-001
 6.4000000E+002, 4.0665342E+002, 5.0000000E+000, 4.1829971E-001
 6.4100000E+002, 4.0682522E+002, 5.0000000E+000, 4.0113405E-001
 6.4200000E+002, 4.0698658E+002, 5.0000000E+000, 3.6794324E-001
 6.4300000E+002, 4.0715360E+002, 5.0000000E+000, 3.7236924E-001
 6.4400000E+002, 4.0731824E+002, 5.0000000E+000, 4.5151931E-001
 6.4500000E+002, 4.0749156E+002, 5.0000000E+000, 4.2665795E-001
 6.4600000E+002, 4.0765585E+002, 5.0000000E+000, 3.8027325E-001
 6.4700000E+002, 4.0782248E+002, 5.0000000E+000, 3.8645866E-001
 6.4800000E+002, 4.0798184E+002, 5.0000000E+000, 3.6226666E-001
 6.4900000E+002, 4.0815565E+002, 5.0000000E+000, 4.6320007E-001
 6.5000000E+002, 4.0832403E+002, 5.0000000E+000, 3.9750463E-001
 6.5100000E+002, 4.0849011E+002, 5.0000000E+000, 4.0614884E-001
 6.5200000E+002, 4.0865161E+002, 5.0000000E+000, 3.7234014E-001
 6.5300000E+002, 4.0881822E+002, 5.0000000E+000, 3.7859072E-001
 6.5400000E+002, 4.0899069E+002, 5.0000000E+000, 4.2245784E-001
 6.5500000E+002, 4.0915601E+002, 5.0000000E+000, 4.3366620E-001
 6.5600000E+002, 4.0932049E+002, 5.0000000E+000, 3.8641798E-001
 6.5700000E+002, 4.0948655E+002, 5.0000000E+000, 3.9515328E-001
 6.5800000E+002, 4.0965727E+002, 5.0000000E+000, 3.8287030E-001
 6.5900000E+002, 4.0981906E+002, 5.0000000E+000, 4.1177671E-001
 6.6000000E+002, 4.0998812E+002, 5.0000000E+000, 4.0609200E-001
 6.6100000E+002, 4.1015342E+002, 5.0000000E+000, 4.1829972E-001
 6.6200000E+002, 4.1032522E+002, 5.0000000E+000, 4.0113406E-001
 6.6300000E+002, 4.1048658E+002, 5.0000000E+000, 3.6794325E-001
 6.6400000E+002, 4.1065360E+002, 5.0000000E+000, 3.7236925E-001
 6.6500000E+002, 4.1081824E+002, 5.0000000E+000, 4.5151931E-001
 6.6600000E+002, 4.1099156E+002, 5.0000000E+000, 4.2665795E-001
 6.6700000E+002, 4.1115585E+002, 5.0000000E+000, 3.8027325E-001
 6.6800000E+002, 4.1132248E+002, 5.0000000E+000, 3.8645866E-001
 6.6900000E+002, 4.1148184E+002, 5.0000000E+000, 3.6226667E-001
 6.7000000E+002, 4.1165565E+002, 5.0000000E+000, 4.6320008E-001
 6.7100000E+002, 4.1182403E+002, 5.0000000E+000, 3.9750464E-001
 6.7200000E+002, 4.1199011E+002, 5.0000000E+000, 4.0614885E-001
 6.7300000E+002, 4.1215161E+002, 5.0000000E+000, 3.7234015E-001
 6.7400000E+002, 4.1231822E+002, 5.0000000E+000, 3.7859073E-001
 6.7500000E+002, 4.1249069E+002, 5.0000000E+000, 4.2245785E-001
 6.7600000E+002, 4.1265601E+002, 5.0000000E+000, 4.3366621E-001
 6.7700000E+002, 4.1282049E+002, 5.0000000E+000, 3.8641799E-001
 6.7800000E+002, 4.1298655E+002, 5.0000000E+000, 3.9515329E-001
 6.7900000E+002, 4.1315727E+002, 5.0000000E+000, 3.8287031E-001
 6.8000000E+002, 4.1331906E+002, 5.0000000E+000, 4.1177672E-001
 6.8100000E+002, 4.1348812E+002, 5.0000000E+000, 4.0609201E-001
 6.8200000E+002, 4.1365342E+002, 5.0000000E+000, 4.1829973E-001
 6.8300000E+002, 4.1382522E+002, 5.0000000E+000, 4.0113407E-001
 6.8400000E+002, 4.1398658E+002, 5.0000000E+000, 3.6794326E-001
 6.8500000E+002, 4.1415360E+002, 5.0000000E+000, 3.7236926E-001
 6.8600000E+002, 4.1431824E+002, 5.0000000E+000, 4.5151933E-001
 6.8700000E+002, 4.1449156E+002, 5.0000000E+000, 4.2665797E-001
 6.8800000E+002, 4.1465585E+002, 5.0000000E+000, 3.8027327E-001
 6.8900000E+002, 4.1482248E+002, 5.0000000E+000, 3.8645868E-001
 6.9000000E+002, 4.1498184E+002, 5.0000000E+000, 3.6226668E-001
 6.9100000E+002, 4.1515565E+002, 5.0000000E+000, 4.6320009E-001
 6.9200000E+002, 4.1532403E+002, 5.0000000E+000, 3.9750465E-001
 6.9300000E+002, 4.1549011E+002, 5.0000000E+000, 4.0614887E-001
 6.9400000E+002, 4.1565161E+002, 5.0000000E+000, 3.7234016E-001
 6.9500000E+002, 4.1581822E+002, 5.0000000E+000, 3.7859075E-001
 6.9600000E+002, 4.1599069E+002, 5.0000000E+000, 4.2245786E-001
