s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 3.9014770E+001, 5.4950393E+001, 5.3830282E+001, 3.4498524E+001, 2.5116725E+001, 2.4716060E+001, 2.0525594E+001, 5.4950393E+001, 1.6836863E+001, 2.0716345E+001, 2.9469573E+001, 4.7345732E+001, 5.2863224E+001, 5.2842316E+001, 5.0745496E+001, 4.1849188E+001, 2.4090444E+001, 1.6831616E+001, 1.6781323E+001, 2.4055102E+001, 4.2083500E+001, 5.0777051E+001, 5.2835321E+001, 5.8542627E+001,-2.3387996E-001, 9.2251467E-001,-1.7157747E-001, 5.9465141E+001,-4.0545743E-001,-1.0345180E+002,-8.5468151E+000,-1.1199862E+002, 1.2700000E+001, 9.3158539E+002
 4.0031883E+001, 6.3314127E+001, 6.2191115E+001, 3.8732350E+001, 2.7571876E+001, 2.7185553E+001, 2.2099058E+001, 6.3314127E+001, 1.7702609E+001, 2.2360292E+001, 3.2907579E+001, 5.4382316E+001, 6.1024281E+001, 6.0997961E+001, 5.8480904E+001, 4.7770754E+001, 2.6427522E+001, 1.7686988E+001, 1.7643922E+001, 2.6397563E+001, 4.7994685E+001, 5.8516060E+001, 6.0992329E+001, 5.8449198E+001,-2.9581696E-001, 7.5662429E-001,-2.4414797E-001, 5.9205823E+001,-5.3996494E-001,-1.0325372E+002,-8.7450719E+000,-1.1199880E+002, 1.2700000E+001, 9.3111425E+002
 4.1002566E+001, 7.1400085E+001, 7.0273519E+001, 4.2843155E+001, 2.9964930E+001, 2.9593865E+001, 2.3638371E+001, 7.1400085E+001, 1.8546361E+001, 2.3963794E+001, 3.6262693E+001, 6.1205082E+001, 6.8918484E+001, 6.8883855E+001, 6.5975535E+001, 5.3521796E+001, 2.8705947E+001, 1.8519973E+001, 1.8483087E+001, 2.8680475E+001, 5.3730135E+001, 6.5999872E+001, 6.8878317E+001, 5.8375375E+001,-3.6052121E-001, 6.2569579E-001,-2.9119174E-001, 5.9001071E+001,-6.5171296E-001,-1.0323719E+002,-8.7614790E+000,-1.1199867E+002, 1.2700000E+001, 9.3115940E+002
 4.2006937E+001, 7.9407574E+001, 7.8274471E+001, 4.6928619E+001, 3.2353072E+001, 3.1997328E+001, 2.5178982E+001, 7.9407574E+001, 1.9388960E+001, 2.5561859E+001, 3.9607877E+001, 6.7958049E+001, 7.6739939E+001, 7.6696714E+001, 7.3408793E+001, 5.9227373E+001, 3.0984221E+001, 1.9357087E+001, 1.9323396E+001, 3.0951749E+001, 5.9403788E+001, 7.3397410E+001, 7.6673927E+001, 5.8351826E+001,-4.2888652E-001, 6.1068032E-001,-3.5708295E-001, 5.8962507E+001,-7.8596947E-001,-1.0318451E+002,-8.8141006E+000,-1.1199862E+002, 1.2700000E+001, 9.3111693E+002
 4.3034476E+001, 8.7655073E+001, 8.6519709E+001, 5.1160932E+001, 3.4838784E+001, 3.4494512E+001, 2.6779811E+001, 8.7655073E+001, 2.0262873E+001, 2.7216157E+001, 4.3076837E+001, 7.4921814E+001, 8.4802199E+001, 8.4755966E+001, 8.1080966E+001, 6.5109699E+001, 3.3342552E+001, 2.0227015E+001, 2.0201405E+001, 3.3315221E+001, 6.5275329E+001, 8.1040288E+001, 8.4715905E+001, 5.8247055E+001,-5.0311392E-001, 4.1479250E-001,-4.2291731E-001, 5.8661847E+001,-9.2603123E-001,-1.0279066E+002,-9.2079597E+000,-1.1199862E+002, 1.2700000E+001, 9.3011132E+002
 4.4022622E+001, 9.5792129E+001, 9.4649413E+001, 5.5353750E+001, 3.7313408E+001, 3.6983209E+001, 2.8378683E+001, 9.5792129E+001, 2.1130874E+001, 2.8855072E+001, 4.6525069E+001, 8.1810617E+001, 9.2752936E+001, 9.2717462E+001, 8.8660738E+001, 7.0921020E+001, 3.5684509E+001, 2.1092810E+001, 2.1083204E+001, 3.5683105E+001, 7.1098298E+001, 8.8601997E+001, 9.2662346E+001, 5.8228581E+001,-5.8258444E-001, 3.5137669E-001,-5.3079601E-001, 5.8579957E+001,-1.1133805E+000,-1.0299598E+002,-9.0023841E+000,-1.1199836E+002, 1.2700000E+001, 9.3080696E+002
 4.5005277E+001, 1.0362488E+002, 1.0247566E+002, 5.9390617E+001, 3.9708745E+001, 3.9396291E+001, 2.9931502E+001, 1.0362488E+002, 2.1971086E+001, 3.0443894E+001, 4.9873174E+001, 8.8442935E+001, 1.0039595E+002, 1.0039376E+002, 9.5968903E+001, 7.6521867E+001, 3.7957086E+001, 2.1930782E+001, 2.1943761E+001, 3.7980120E+001, 7.6706158E+001, 9.5888002E+001, 1.0031519E+002, 5.8203689E+001,-6.6447381E-001, 2.9003474E-001,-6.0520681E-001, 5.8493724E+001,-1.2696806E+000,-1.0323264E+002,-8.7655947E+000,-1.1199823E+002, 1.2700000E+001, 9.3159618E+002
 4.6003499E+001, 1.1157630E+002, 1.1041899E+002, 6.3493454E+001, 4.2159359E+001, 4.1853713E+001, 3.1522944E+001, 1.1157630E+002, 2.2835248E+001, 3.2070832E+001, 5.3296814E+001, 9.5189583E+001, 1.0816745E+002, 1.0817243E+002, 1.0337284E+002, 8.2205859E+001, 4.0285824E+001, 2.2796665E+001, 2.2815836E+001, 4.0315475E+001, 8.2397637E+001, 1.0328572E+002, 1.0808739E+002, 5.8085968E+001,-7.5218401E-001, 3.5673115E-001,-6.9757338E-001, 5.8442699E+001,-1.4497574E+000,-1.0327422E+002,-8.7241578E+000,-1.1199837E+002, 1.2700000E+001, 9.3183587E+002
 4.7032421E+001, 1.1927889E+002, 1.1811676E+002, 6.7462674E+001, 4.4553325E+001, 4.4246925E+001, 3.3083339E+001, 1.1927889E+002, 2.3683237E+001, 3.3660513E+001, 5.6640335E+001, 1.0171703E+002, 1.1569260E+002, 1.1569319E+002, 1.1051871E+002, 8.7703825E+001, 4.2555667E+001, 2.3643912E+001, 2.3672767E+001, 4.2599500E+001, 8.7904007E+001, 1.1045137E+002, 1.1561300E+002, 5.8005890E+001,-8.4346454E-001, 3.2008835E-001,-7.0376980E-001, 5.8325979E+001,-1.5472343E+000,-1.0318690E+002,-8.8115540E+000,-1.1199846E+002, 1.2700000E+001, 9.3172221E+002
 4.8016755E+001, 1.2703506E+002, 1.2586734E+002, 7.1469467E+001, 4.6980254E+001, 4.6673552E+001, 3.4665716E+001, 1.2703506E+002, 2.4554909E+001, 3.5285340E+001, 6.0030833E+001, 1.0829797E+002, 1.2326584E+002, 1.2326885E+002, 1.1772710E+002, 9.3269882E+001, 4.4870113E+001, 2.4507475E+001, 2.4538282E+001, 4.4909397E+001, 9.3451888E+001, 1.1766943E+002, 1.2320426E+002, 5.7892720E+001,-9.4080717E-001, 2.2769089E-001,-8.3312807E-001, 5.8120411E+001,-1.7739352E+000,-1.0321953E+002,-8.7785264E+000,-1.1199806E+002, 1.2700000E+001, 9.3194267E+002
 4.9001954E+001, 1.3450017E+002, 1.3332479E+002, 7.5336161E+001, 4.9338061E+001, 4.9026519E+001, 3.6203800E+001, 1.3450017E+002, 2.5403711E+001, 3.6863021E+001, 6.3314506E+001, 1.1464110E+002, 1.3055464E+002, 1.3055636E+002, 1.2466369E+002, 9.8626088E+001, 4.7111241E+001, 2.5344840E+001, 2.5379329E+001, 4.7158452E+001, 9.8812126E+001, 1.2462704E+002, 1.3050819E+002, 5.7863170E+001,-1.0399657E+000, 2.1368522E-001,-9.2373338E-001, 5.8076855E+001,-1.9636991E+000,-1.0345960E+002,-8.5385377E+000,-1.1199813E+002, 1.2700000E+001, 9.3276104E+002
 5.0022848E+001, 1.4200177E+002, 1.4081879E+002, 7.9228753E+001, 5.1728625E+001, 5.1414569E+001, 3.7767775E+001, 1.4200177E+002, 2.6260830E+001, 3.8460441E+001, 6.6628990E+001, 1.2101984E+002, 1.3787938E+002, 1.3788163E+002, 1.3164467E+002, 1.0401555E+002, 4.9384761E+001, 2.6199401E+001, 2.6230375E+001, 4.9427186E+001, 1.0420287E+002, 1.3160923E+002, 1.3783127E+002, 5.7807777E+001,-1.1452066E+000, 1.5938692E-001,-1.0248941E+000, 5.7967164E+001,-2.1701007E+000,-1.0313915E+002,-8.8590734E+000,-1.1199823E+002, 1.2700000E+001, 9.3202262E+002
 5.1019285E+001, 1.4948441E+002, 1.4829830E+002, 8.3126187E+001, 5.4129831E+001, 5.3815870E+001, 3.9344378E+001, 1.4948441E+002, 2.7117301E+001, 4.0057190E+001, 6.9951636E+001, 1.2739646E+002, 1.4520164E+002, 1.4519653E+002, 1.3861190E+002, 1.0939491E+002, 5.1672349E+001, 2.7061177E+001, 2.7102216E+001, 5.1726017E+001, 1.0960177E+002, 1.3858842E+002, 1.4514718E+002, 5.7652060E+001,-1.2555912E+000, 7.1273445E-002,-1.0411598E+000, 5.7723334E+001,-2.2967509E+000,-1.0276918E+002,-9.2289180E+000,-1.1199809E+002, 1.2700000E+001, 9.3112825E+002
 5.2031804E+001, 1.5689953E+002, 1.5570763E+002, 8.7004710E+001, 5.6529892E+001, 5.6212313E+001, 4.0926558E+001, 1.5689953E+002, 2.7975355E+001, 4.1654385E+001, 7.3270715E+001, 1.3373013E+002, 1.5245673E+002, 1.5245223E+002, 1.4553127E+002, 1.1473911E+002, 5.3944220E+001, 2.7916110E+001, 2.7965029E+001, 5.4006204E+001, 1.1496586E+002, 1.4551898E+002, 1.5241201E+002, 5.7532060E+001,-1.3720209E+000, 2.2376902E-002,-1.1416865E+000, 5.7554437E+001,-2.5137074E+000,-1.0288753E+002,-9.1105415E+000,-1.1199807E+002, 1.2700000E+001, 9.3162216E+002
 5.3001389E+001, 1.6405562E+002, 1.6285645E+002, 9.0753647E+001, 5.8858040E+001, 5.8536460E+001, 4.2470852E+001, 1.6405562E+002, 2.8803518E+001, 4.3200794E+001, 7.6477894E+001, 1.3983182E+002, 1.5944997E+002, 1.5945540E+002, 1.5221889E+002, 1.1991346E+002, 5.6160979E+001, 2.8753805E+001, 2.8798923E+001, 5.6213934E+001, 1.2012873E+002, 1.5220410E+002, 1.5942241E+002, 5.7511339E+001,-1.4886572E+000, 2.7242780E-002,-1.1456073E+000, 5.7538582E+001,-2.6342644E+000,-1.0303926E+002,-8.9587036E+000,-1.1199797E+002, 1.2700000E+001, 9.3221616E+002
 5.4008187E+001, 1.7132165E+002, 1.7011516E+002, 9.4564769E+001, 6.1223172E+001, 6.0901873E+001, 4.4044080E+001, 1.7132165E+002, 2.9651258E+001, 4.4781759E+001, 7.9756374E+001, 1.4605050E+002, 1.6655400E+002, 1.6656114E+002, 1.5899774E+002, 1.2516682E+002, 5.8417271E+001, 2.9612973E+001, 2.9653129E+001, 5.8475556E+001, 1.2537782E+002, 1.5899819E+002, 1.6653847E+002, 5.7415389E+001,-1.6137070E+000,-4.8806288E-003,-1.2597892E+000, 5.7410509E+001,-2.8734963E+000,-1.0297995E+002,-9.0176179E+000,-1.1199757E+002, 1.2700000E+001, 9.3222475E+002
 5.5007231E+001, 1.7852404E+002, 1.7731135E+002, 9.8345759E+001, 6.3578842E+001, 6.3261258E+001, 4.5617632E+001, 1.7852404E+002, 3.0502850E+001, 4.6367355E+001, 8.3030047E+001, 1.5220765E+002, 1.7359613E+002, 1.7360898E+002, 1.6572309E+002, 1.3037336E+002, 6.0662643E+001, 3.0471290E+001, 3.0515117E+001, 6.0725189E+001, 1.3056759E+002, 1.6571246E+002, 1.7357728E+002, 5.7326802E+001,-1.7446574E+000,-1.1367214E-002,-1.2675298E+000, 5.7315435E+001,-3.0121871E+000,-1.0315689E+002,-8.8408258E+000,-1.1199771E+002, 1.2700000E+001, 9.3290598E+002
 5.6012846E+001, 1.8559044E+002, 1.8437127E+002, 1.0204206E+002, 6.5901396E+001, 6.5593414E+001, 4.7174005E+001, 1.8559044E+002, 3.1350235E+001, 4.7933001E+001, 8.6254545E+001, 1.5824436E+002, 1.8050246E+002, 1.8053022E+002, 1.7232195E+002, 1.3547679E+002, 6.2880833E+001, 3.1318280E+001, 3.1362522E+001, 6.2935644E+001, 1.3565960E+002, 1.7229226E+002, 1.8046879E+002, 5.7180149E+001,-1.8779588E+000,-1.2493966E-002,-1.3527897E+000, 5.7167655E+001,-3.2307484E+000,-1.0294017E+002,-9.0573080E+000,-1.1199748E+002, 1.2700000E+001, 9.3247921E+002
 5.7026264E+001, 1.9270662E+002, 1.9147970E+002, 1.0578847E+002, 6.8255627E+001, 6.7955900E+001, 4.8759048E+001, 1.9270662E+002, 3.2205498E+001, 4.9520692E+001, 8.9520039E+001, 1.6432781E+002, 1.8745655E+002, 1.8750405E+002, 1.7898024E+002, 1.4064540E+002, 6.5143320E+001, 3.2186062E+001, 3.2224491E+001, 6.5176423E+001, 1.4078695E+002, 1.7892372E+002, 1.8742216E+002, 5.7074032E+001,-2.0205588E+000,-2.5295571E-002,-1.4469547E+000, 5.7048736E+001,-3.4675134E+000,-1.0272010E+002,-9.2775712E+000,-1.1199767E+002, 1.2700000E+001, 9.3206603E+002
 5.8011318E+001, 1.9967171E+002, 1.9843784E+002, 1.0946693E+002, 7.0576116E+001, 7.0284040E+001, 5.0330121E+001, 1.9967171E+002, 3.3051695E+001, 5.1086937E+001, 9.2735067E+001, 1.7028635E+002, 1.9426531E+002, 1.9433512E+002, 1.8551361E+002, 1.4572259E+002, 6.7365299E+001, 3.3051658E+001, 3.3080453E+001, 6.7391752E+001, 1.4582163E+002, 1.8541904E+002, 1.9423845E+002, 5.6958791E+001,-2.1665451E+000,-4.0448431E-002,-1.5159449E+000, 5.6918342E+001,-3.6824899E+000,-1.0302539E+002,-8.9722093E+000,-1.1199760E+002, 1.2700000E+001, 9.3312202E+002
 5.9009113E+001, 2.0648989E+002, 2.0524800E+002, 1.1306469E+002, 7.2861773E+001, 7.2577308E+001, 5.1881244E+001, 2.0648989E+002, 3.3896160E+001, 5.2640639E+001, 9.5909372E+001, 1.7612988E+002, 2.0092619E+002, 2.0102061E+002, 1.9190992E+002, 1.5067538E+002, 6.9528249E+001, 3.3888551E+001, 3.3933548E+001, 6.9577230E+001, 1.5075792E+002, 1.9177282E+002, 2.0089806E+002, 5.6800785E+001,-2.3148353E+000,-6.3764401E-002,-1.6448455E+000, 5.6737020E+001,-3.9596808E+000,-1.0250642E+002,-9.4912342E+000,-1.1199766E+002, 1.2700000E+001, 9.3186817E+002
 6.0009941E+001, 2.1328091E+002, 2.1202794E+002, 1.1666145E+002, 7.5158106E+001, 7.4888761E+001, 5.3443703E+001, 2.1328091E+002, 3.4748699E+001, 5.4207519E+001, 9.9097711E+001, 1.8197333E+002, 2.0757560E+002, 2.0768214E+002, 1.9828518E+002, 1.5562302E+002, 7.1707156E+001, 3.4730784E+001, 3.4786925E+001, 7.1768734E+001, 1.5569965E+002, 1.9812679E+002, 2.0754864E+002, 5.6761378E+001,-2.4688433E+000,-7.3383058E-002,-1.7502818E+000, 5.6687995E+001,-4.2191251E+000,-1.0313518E+002,-8.8620119E+000,-1.1199719E+002, 1.2700000E+001, 9.3384508E+002
 6.1001705E+001, 2.2000075E+002, 2.1873790E+002, 1.2022263E+002, 7.7445173E+001, 7.7187890E+001, 5.4996216E+001, 2.2000075E+002, 3.5605143E+001, 5.5773000E+001, 1.0226708E+002, 1.8774919E+002, 2.1415211E+002, 2.1425712E+002, 2.0457344E+002, 1.6052886E+002, 7.3880592E+001, 3.5580216E+001, 3.5630576E+001, 7.3941427E+001, 1.6058762E+002, 2.0440317E+002, 2.1411687E+002, 5.6690084E+001,-2.6268469E+000,-8.0714878E-002,-1.8177025E+000, 5.6609369E+001,-4.4445494E+000,-1.0360105E+002,-8.3963547E+000,-1.1199741E+002, 1.2700000E+001, 9.3536390E+002
 6.2011462E+001, 2.2674054E+002, 2.2547022E+002, 1.2379640E+002, 7.9755367E+001, 7.9508375E+001, 5.6570410E+001, 2.2674054E+002, 3.6466161E+001, 5.7348267E+001, 1.0546763E+002, 1.9356286E+002, 2.2075001E+002, 2.2085627E+002, 2.1088690E+002, 1.6545618E+002, 7.6082838E+001, 3.6439036E+001, 3.6490715E+001, 7.6137988E+001, 1.6550590E+002, 2.1071324E+002, 2.2071245E+002, 5.6481725E+001,-2.7929067E+000,-8.8615903E-002,-1.8580053E+000, 5.6393109E+001,-4.6509120E+000,-1.0259594E+002,-9.4010815E+000,-1.1199702E+002, 1.2700000E+001, 9.3278509E+002
 6.3023973E+001, 2.3337986E+002, 2.3210402E+002, 1.2732646E+002, 8.2041152E+001, 8.1812180E+001, 5.8133176E+001, 2.3337986E+002, 3.7328547E+001, 5.8912400E+001, 1.0863912E+002, 1.9928980E+002, 2.2724237E+002, 2.2736082E+002, 2.1709398E+002, 1.7029423E+002, 7.8269240E+001, 3.7297431E+001, 3.7347859E+001, 7.8323388E+001, 1.7034792E+002, 2.1693732E+002, 2.2722376E+002, 5.6368020E+001,-2.9647004E+000,-1.0160922E-001,-1.7652310E+000, 5.6266410E+001,-4.7299314E+000,-1.0322258E+002,-8.7746540E+000,-1.1199724E+002, 1.2700000E+001, 9.3476911E+002
 6.4008679E+001, 2.3993405E+002, 2.3864630E+002, 1.3080916E+002, 8.4305733E+001, 8.4087923E+001, 5.9687948E+001, 2.3993405E+002, 3.8176413E+001, 6.0457838E+001, 1.1177697E+002, 2.0493468E+002, 2.3364761E+002, 2.3376388E+002, 2.2320603E+002, 1.7506943E+002, 8.0433812E+001, 3.8151721E+001, 3.8198764E+001, 8.0486905E+001, 1.7512618E+002, 2.2306025E+002, 2.3363057E+002, 5.6213978E+001,-3.1407782E+000,-9.4531079E-002,-1.9336610E+000, 5.6119447E+001,-5.0744393E+000,-1.0271456E+002,-9.2828498E+000,-1.1199741E+002, 1.2700000E+001, 9.3359865E+002
 6.5005498E+001, 2.4636259E+002, 2.4506706E+002, 1.3425531E+002, 8.6553198E+001, 8.6342433E+001, 6.1233959E+001, 2.4636259E+002, 3.9027416E+001, 6.1986586E+001, 1.1488428E+002, 2.1048930E+002, 2.3994020E+002, 2.4007683E+002, 2.2925138E+002, 1.7979333E+002, 8.2580896E+001, 3.9006214E+001, 3.9046263E+001, 8.2633091E+001, 1.7984462E+002, 2.2910936E+002, 2.3994969E+002, 5.6055312E+001,-3.3181146E+000,-1.2969976E-001,-2.0214397E+000, 5.5925612E+001,-5.3395543E+000,-1.0273948E+002,-9.2573359E+000,-1.1199681E+002, 1.2700000E+001, 9.3389827E+002
 6.6012559E+001, 2.5272564E+002, 2.5141747E+002, 1.3766914E+002, 8.8792133E+001, 8.8590533E+001, 6.2780253E+001, 2.5272564E+002, 3.9879066E+001, 6.3507227E+001, 1.1798026E+002, 2.1600689E+002, 2.4618537E+002, 2.4633127E+002, 2.3523773E+002, 1.8449377E+002, 8.4730246E+001, 3.9856646E+001, 3.9896799E+001, 8.4772971E+001, 1.8452009E+002, 2.3508342E+002, 2.4620396E+002, 5.5963460E+001,-3.5017709E+000,-1.4106165E-001,-2.1875373E+000, 5.5822399E+001,-5.6893082E+000,-1.0305903E+002,-8.9378886E+000,-1.1199692E+002, 1.2700000E+001, 9.3504522E+002
 6.7029088E+001, 2.5911970E+002, 2.5780687E+002, 1.4111688E+002, 9.1056077E+001, 9.0868372E+001, 6.4344789E+001, 2.5911970E+002, 4.0736583E+001, 6.5043287E+001, 1.2110113E+002, 2.2154843E+002, 2.5246385E+002, 2.5260381E+002, 2.4124162E+002, 1.8922490E+002, 8.6898257E+001, 4.0718360E+001, 4.0766478E+001, 8.6939016E+001, 1.8922823E+002, 2.4110059E+002, 2.5248135E+002, 5.5790258E+001,-3.6930599E+000,-1.6922344E-001,-2.0812894E+000, 5.5621034E+001,-5.7743493E+000,-1.0311035E+002,-8.8865732E+000,-1.1199693E+002, 1.2700000E+001, 9.3544694E+002
 6.8034462E+001, 2.6540635E+002, 2.6408562E+002, 1.4451112E+002, 9.3303669E+001, 9.3116036E+001, 6.5902547E+001, 2.6540635E+002, 4.1583556E+001, 6.6569431E+001, 1.2419746E+002, 2.2701376E+002, 2.5863803E+002, 2.5877295E+002, 2.4716758E+002, 1.9387637E+002, 8.9048130E+001, 4.1576304E+001, 4.1615770E+001, 8.9071184E+001, 1.9385461E+002, 2.4698954E+002, 2.5862535E+002, 5.5616698E+001,-3.8868200E+000,-1.5350023E-001,-2.1042114E+000, 5.5463198E+001,-5.9910314E+000,-1.0302364E+002,-8.9731074E+000,-1.1199675E+002, 1.2700000E+001, 9.3546536E+002
 6.9019882E+001, 2.7151846E+002, 2.7018861E+002, 1.4782194E+002, 9.5501832E+001, 9.5311780E+001, 6.7428105E+001, 2.7151846E+002, 4.2412612E+001, 6.8067727E+001, 1.2722640E+002, 2.3232930E+002, 2.6463476E+002, 2.6475367E+002, 2.5290680E+002, 1.9837228E+002, 9.1140375E+001, 4.2413004E+001, 4.2460682E+001, 9.1172923E+001, 1.9836556E+002, 2.5272838E+002, 2.6460303E+002, 5.5493484E+001,-4.0825195E+000,-1.4813817E-001,-2.1405656E+000, 5.5345346E+001,-6.2230851E+000,-1.0293965E+002,-9.0568731E+000,-1.1199653E+002, 1.2700000E+001, 9.3550223E+002
 7.0026590E+001, 2.7751577E+002, 2.7617511E+002, 1.5110208E+002, 9.7681744E+001, 9.7492257E+001, 6.8946944E+001, 2.7751577E+002, 4.3248057E+001, 6.9564032E+001, 1.3022775E+002, 2.3755814E+002, 2.7050245E+002, 2.7064228E+002, 2.5855374E+002, 2.0281311E+002, 9.3219302E+001, 4.3242510E+001, 4.3294370E+001, 9.3251360E+001, 2.0279863E+002, 2.5840544E+002, 2.7050330E+002, 5.5329630E+001,-4.2843513E+000,-1.7014528E-001,-2.2650521E+000, 5.5159484E+001,-6.5494034E+000,-1.0292235E+002,-9.0747313E+000,-1.1199708E+002, 1.2700000E+001, 9.3573845E+002
 7.1020726E+001, 2.8349957E+002, 2.8214579E+002, 1.5439903E+002, 9.9877625E+001, 9.9689768E+001, 7.0477182E+001, 2.8349957E+002, 4.4099478E+001, 7.1069794E+001, 1.3325519E+002, 2.4279859E+002, 2.7636697E+002, 2.7653087E+002, 2.6421614E+002, 2.0727822E+002, 9.5320318E+001, 4.4088104E+001, 4.4139366E+001, 9.5358436E+001, 2.0727334E+002, 2.6408216E+002, 2.7640524E+002, 5.5208509E+001,-4.4880216E+000,-1.7082603E-001,-2.4860342E+000, 5.5037683E+001,-6.9740558E+000,-1.0313016E+002,-8.8665572E+000,-1.1199672E+002, 1.2700000E+001, 9.3658820E+002
 7.2012893E+001, 2.8933255E+002, 2.8797391E+002, 1.5761503E+002, 1.0203543E+002, 1.0184800E+002, 7.1986221E+001, 2.8933255E+002, 4.4931603E+001, 7.2548078E+001, 1.3621993E+002, 2.4790917E+002, 2.8209342E+002, 2.8227267E+002, 2.6973799E+002, 2.1163636E+002, 9.7393538E+001, 4.4933605E+001, 4.4977011E+001, 9.7422135E+001, 2.1163139E+002, 2.6957309E+002, 2.8212297E+002, 5.4989978E+001,-4.6944750E+000,-1.9538561E-001,-2.4181937E+000, 5.4794592E+001,-7.1126686E+000,-1.0267848E+002,-9.3182344E+000,-1.1199671E+002, 1.2700000E+001, 9.3561020E+002
 7.3012914E+001, 2.9513403E+002, 2.9376828E+002, 1.6085261E+002, 1.0420383E+002, 1.0401140E+002, 7.3500150E+001, 2.9513403E+002, 4.5774607E+001, 7.4039776E+001, 1.3918845E+002, 2.5299376E+002, 2.8778325E+002, 2.8798562E+002, 2.7521942E+002, 2.1599524E+002, 9.9471352E+001, 4.5774124E+001, 4.5823205E+001, 9.9497326E+001, 2.1600208E+002, 2.7504457E+002, 2.8781589E+002, 5.4875685E+001,-4.9028322E+000,-2.2299911E-001,-2.3689088E+000, 5.4652686E+001,-7.2717410E+000,-1.0268595E+002,-9.3101359E+000,-1.1199608E+002, 1.2700000E+001, 9.3591539E+002
 7.4024686E+001, 3.0089433E+002, 2.9951978E+002, 1.6407362E+002, 1.0637483E+002, 1.0618417E+002, 7.5025685E+001, 3.0089433E+002, 4.6623084E+001, 7.5533943E+001, 1.4215893E+002, 2.5805164E+002, 2.9342466E+002, 2.9363933E+002, 2.8067273E+002, 2.2034638E+002, 1.0155567E+002, 4.6616030E+001, 4.6679942E+001, 1.0158211E+002, 2.2033905E+002, 2.8048295E+002, 2.9347288E+002, 5.4683051E+001,-5.1225042E+000,-2.2698348E-001,-2.4288559E+000, 5.4456067E+001,-7.5513601E+000,-1.0291598E+002,-9.0805864E+000,-1.1199657E+002, 1.2700000E+001, 9.3684842E+002
 7.5029115E+001, 3.0654611E+002, 3.0515976E+002, 1.6724593E+002, 1.0852569E+002, 1.0832891E+002, 7.6536953E+001, 3.0654611E+002, 4.7457974E+001, 7.7001553E+001, 1.4508892E+002, 2.6301370E+002, 2.9895640E+002, 2.9916570E+002, 2.8601424E+002, 2.2463462E+002, 1.0363106E+002, 4.7464448E+001, 4.7516836E+001, 1.0363690E+002, 2.2460413E+002, 2.8581470E+002, 2.9901766E+002, 5.4549707E+001,-5.3408075E+000,-2.1958769E-001,-2.6099423E+000, 5.4330119E+001,-7.9507499E+000,-1.0288688E+002,-9.1092721E+000,-1.1199616E+002, 1.2700000E+001, 9.3706769E+002
 7.6017653E+001, 3.1202373E+002, 3.1063512E+002, 1.7034735E+002, 1.1062650E+002, 1.1043103E+002, 7.8023037E+001, 3.1202373E+002, 4.8281469E+001, 7.8441953E+001, 1.4795757E+002, 2.6782625E+002, 3.0433159E+002, 3.0454370E+002, 2.9120410E+002, 2.2882781E+002, 1.0567338E+002, 4.8294121E+001, 4.8342563E+001, 1.0564989E+002, 2.2875434E+002, 2.9097334E+002, 3.0438902E+002, 5.4396290E+001,-5.5589930E+000,-2.2460562E-001,-2.4388108E+000, 5.4171684E+001,-7.9978039E+000,-1.0314618E+002,-8.8502817E+000,-1.1199646E+002, 1.2700000E+001, 9.3808252E+002
 7.7005765E+001, 3.1745447E+002, 3.1604754E+002, 1.7343834E+002, 1.1272865E+002, 1.1252963E+002, 7.9509473E+001, 3.1745447E+002, 4.9106247E+001, 7.9884984E+001, 1.5082127E+002, 2.7260248E+002, 3.0965412E+002, 3.0984532E+002, 2.9631725E+002, 2.3299235E+002, 1.0772291E+002, 4.9127900E+001, 4.9172874E+001, 1.0766766E+002, 2.3289166E+002, 2.9610127E+002, 3.0972217E+002, 5.4281241E+001,-5.7816530E+000,-2.2268569E-001,-2.9021274E+000, 5.4058555E+001,-8.6837804E+000,-1.0323004E+002,-8.7657440E+000,-1.1199578E+002, 1.2700000E+001, 9.3861660E+002
 7.8020863E+001, 3.2283793E+002, 3.2142691E+002, 1.7652977E+002, 1.1483573E+002, 1.1464105E+002, 8.1010907E+001, 3.2283793E+002, 4.9944484E+001, 8.1345864E+001, 1.5369422E+002, 2.7737123E+002, 3.1494695E+002, 3.1510784E+002, 3.0138867E+002, 2.3712420E+002, 1.0976909E+002, 4.9969656E+001, 5.0013190E+001, 1.0970112E+002, 2.3701625E+002, 3.0120836E+002, 3.1504357E+002, 5.4025621E+001,-6.0144307E+000,-2.4753742E-001,-2.8635666E+000, 5.3778083E+001,-8.8779973E+000,-1.0280943E+002,-9.1876869E+000,-1.1199712E+002, 1.2700000E+001, 9.3778064E+002
