s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 3.9023423E+001, 2.9799218E+002, 2.9724353E+002, 2.3168512E+002, 2.0519826E+002, 2.0508983E+002, 1.9124472E+002, 2.9799218E+002, 1.7866162E+002, 1.9124265E+002, 2.2096553E+002, 2.7600133E+002, 2.9405243E+002, 2.9414130E+002, 2.8731882E+002, 2.5785840E+002, 2.0269364E+002, 1.7863001E+002, 1.7858099E+002, 2.0283245E+002, 2.5808255E+002, 2.8762585E+002, 2.9437856E+002, 2.6523004E+001,-5.0363156E+000,-2.5348376E-001,-2.4937364E+000, 2.6269520E+001,-7.5300520E+000,-5.2791838E+001,-7.2067316E+000,-5.9998569E+001, 1.5000000E+001, 7.5942799E+002
 4.0021839E+001, 3.0028901E+002, 2.9954265E+002, 2.3257242E+002, 2.0555546E+002, 2.0543952E+002, 1.9129787E+002, 3.0028901E+002, 1.7842511E+002, 1.9127824E+002, 2.2168903E+002, 2.7782144E+002, 2.9627927E+002, 2.9634954E+002, 2.8939261E+002, 2.5929965E+002, 2.0299248E+002, 1.7838870E+002, 1.7834199E+002, 2.0314428E+002, 2.5954840E+002, 2.8970143E+002, 2.9658201E+002, 2.6527515E+001,-5.1228115E+000,-2.4601233E-001,-2.2184198E+000, 2.6281503E+001,-7.3412313E+000,-5.3046223E+001,-6.9523588E+000,-5.9998581E+001, 1.5000000E+001, 7.6076837E+002
 4.1001713E+001, 3.0256336E+002, 3.0181020E+002, 2.3346946E+002, 2.0590778E+002, 2.0577676E+002, 1.9135259E+002, 3.0256336E+002, 1.7819623E+002, 1.9133421E+002, 2.2242541E+002, 2.7962845E+002, 2.9846615E+002, 2.9854842E+002, 2.9145145E+002, 2.6072798E+002, 2.0330517E+002, 1.7814358E+002, 1.7810782E+002, 2.0344487E+002, 2.6097780E+002, 2.9175734E+002, 2.9877169E+002, 2.6454888E+001,-5.2102296E+000,-2.5794191E-001,-2.4730125E+000, 2.6196946E+001,-7.6832421E+000,-5.2930964E+001,-7.0674129E+000,-5.9998377E+001, 1.5000000E+001, 7.6043545E+002
 4.2017879E+001, 3.0475624E+002, 3.0399925E+002, 2.3435191E+002, 2.0625055E+002, 2.0612458E+002, 1.9140706E+002, 3.0475624E+002, 1.7797082E+002, 1.9138556E+002, 2.2315608E+002, 2.8140041E+002, 3.0059277E+002, 3.0067610E+002, 2.9344849E+002, 2.6211557E+002, 2.0361142E+002, 1.7790002E+002, 1.7787997E+002, 2.0373927E+002, 2.6235752E+002, 2.9372550E+002, 3.0086428E+002, 2.6370805E+001,-5.2962437E+000,-2.4788354E-001,-2.5557634E+000, 2.6122922E+001,-7.8520072E+000,-5.2787937E+001,-7.2105822E+000,-5.9998519E+001, 1.5000000E+001, 7.5999196E+002
 4.3034044E+001, 3.0698235E+002, 3.0622465E+002, 2.3524685E+002, 2.0660857E+002, 2.0648875E+002, 1.9146227E+002, 3.0698235E+002, 1.7773436E+002, 1.9143072E+002, 2.2390295E+002, 2.8319117E+002, 3.0274606E+002, 3.0285889E+002, 2.9550403E+002, 2.6356636E+002, 2.0394738E+002, 1.7765978E+002, 1.7765191E+002, 2.0405531E+002, 2.6376256E+002, 2.9573174E+002, 3.0299802E+002, 2.6295785E+001,-5.3843981E+000,-2.6632669E-001,-2.5762596E+000, 2.6029458E+001,-7.9606577E+000,-5.3003077E+001,-6.9953563E+000,-5.9998434E+001, 1.5000000E+001, 7.6112321E+002
 4.4013918E+001, 3.0914935E+002, 3.0839210E+002, 2.3611132E+002, 2.0694304E+002, 2.0682966E+002, 1.9152057E+002, 3.0914935E+002, 1.7749747E+002, 1.9146857E+002, 2.2462158E+002, 2.8495841E+002, 3.0485785E+002, 3.0494800E+002, 2.9747932E+002, 2.6497838E+002, 2.0428131E+002, 1.7743591E+002, 1.7742638E+002, 2.0435429E+002, 2.6512596E+002, 2.9766692E+002, 3.0506762E+002, 2.6274550E+001,-5.4705409E+000,-2.5956893E-001,-2.4237249E+000, 2.6014981E+001,-7.8942657E+000,-5.3279208E+001,-6.7191890E+000,-5.9998397E+001, 1.5000000E+001, 7.6254350E+002
 4.5030084E+001, 3.1128627E+002, 3.1052536E+002, 2.3694638E+002, 2.0728143E+002, 2.0716955E+002, 1.9158378E+002, 3.1128627E+002, 1.7726893E+002, 1.9151263E+002, 2.2532601E+002, 2.8669104E+002, 3.0693723E+002, 3.0698609E+002, 2.9936969E+002, 2.6632918E+002, 2.0459714E+002, 1.7721483E+002, 1.7719804E+002, 2.0465024E+002, 2.6646408E+002, 2.9955483E+002, 3.0709280E+002, 2.6188743E+001,-5.5562353E+000,-2.6130933E-001,-2.5422249E+000, 2.5927434E+001,-8.0984602E+000,-5.3125284E+001,-6.8733023E+000,-5.9998586E+001, 1.5000000E+001, 7.6204390E+002
 4.6023904E+001, 3.1343409E+002, 3.1267151E+002, 2.3777444E+002, 2.0762863E+002, 2.0751667E+002, 1.9164713E+002, 3.1343409E+002, 1.7703733E+002, 1.9155556E+002, 2.2604412E+002, 2.8845626E+002, 3.0902340E+002, 3.0906342E+002, 3.0131576E+002, 2.6771968E+002, 2.0490819E+002, 1.7698479E+002, 1.7696191E+002, 2.0495586E+002, 2.6782338E+002, 3.0149043E+002, 3.0915311E+002, 2.6080980E+001,-5.6435359E+000,-2.7894450E-001,-2.5948171E+000, 2.5802035E+001,-8.2383529E+000,-5.2765286E+001,-7.2331989E+000,-5.9998485E+001, 1.5000000E+001, 7.6062682E+002
 4.7016984E+001, 3.1548301E+002, 3.1471559E+002, 2.3859063E+002, 2.0797423E+002, 2.0784822E+002, 1.9171034E+002, 3.1548301E+002, 1.7681438E+002, 1.9160485E+002, 2.2675685E+002, 2.9014807E+002, 3.1102287E+002, 3.1106828E+002, 3.0321034E+002, 2.6906774E+002, 2.0521905E+002, 1.7677261E+002, 1.7675125E+002, 2.0525926E+002, 2.6913755E+002, 3.0336559E+002, 3.1116663E+002, 2.6037642E+001,-5.7289174E+000,-2.8061513E-001,-2.7215134E+000, 2.5757027E+001,-8.4504308E+000,-5.2838105E+001,-7.1604359E+000,-5.9998541E+001, 1.5000000E+001, 7.6113539E+002
 4.8022170E+001, 3.1757008E+002, 3.1680701E+002, 2.3941939E+002, 2.0832196E+002, 2.0818329E+002, 1.9177162E+002, 3.1757008E+002, 1.7659042E+002, 1.9165749E+002, 2.2746354E+002, 2.9181736E+002, 3.1304679E+002, 3.1308633E+002, 3.0509510E+002, 2.7040483E+002, 2.0554691E+002, 1.7655316E+002, 1.7653173E+002, 2.0556215E+002, 2.7046626E+002, 3.0525405E+002, 3.1319502E+002, 2.5985220E+001,-5.8150946E+000,-2.8254920E-001,-2.4564375E+000, 2.5702671E+001,-8.2715320E+000,-5.2977804E+001,-7.0204946E+000,-5.9998298E+001, 1.5000000E+001, 7.6194542E+002
 4.9032727E+001, 3.1962176E+002, 3.1884955E+002, 2.4021208E+002, 2.0866075E+002, 2.0851606E+002, 1.9182831E+002, 3.1962176E+002, 1.7637636E+002, 1.9171896E+002, 2.2816444E+002, 2.9346955E+002, 3.1503760E+002, 3.1504434E+002, 3.0693496E+002, 2.7171993E+002, 2.0586983E+002, 1.7634147E+002, 1.7632032E+002, 2.0587867E+002, 2.7178931E+002, 3.0712889E+002, 3.1519811E+002, 2.5911633E+001,-5.9016776E+000,-2.7045472E-001,-2.8000409E+000, 2.5641178E+001,-8.7017185E+000,-5.2792370E+001,-7.2063256E+000,-5.9998696E+001, 1.5000000E+001, 7.6131249E+002
 5.0027140E+001, 3.2161073E+002, 3.2083754E+002, 2.4098585E+002, 2.0899946E+002, 2.0885048E+002, 1.9189260E+002, 3.2161073E+002, 1.7616373E+002, 1.9176974E+002, 2.2885005E+002, 2.9508096E+002, 3.1699242E+002, 3.1697988E+002, 3.0875945E+002, 2.7302300E+002, 2.0618278E+002, 1.7613271E+002, 1.7612049E+002, 2.0619306E+002, 2.7310804E+002, 3.0899417E+002, 3.1717754E+002, 2.5869613E+001,-5.9866913E+000,-2.7917001E-001,-2.7521891E+000, 2.5590443E+001,-8.7388803E+000,-5.3042695E+001,-6.9556446E+000,-5.9998340E+001, 1.5000000E+001, 7.6260701E+002
 5.1014451E+001, 3.2358417E+002, 3.2280868E+002, 2.4174935E+002, 2.0932809E+002, 2.0917461E+002, 1.9196787E+002, 3.2358417E+002, 1.7594989E+002, 1.9182048E+002, 2.2953224E+002, 2.9666697E+002, 3.1889967E+002, 3.1889798E+002, 3.1055588E+002, 2.7428661E+002, 2.0648935E+002, 1.7591992E+002, 1.7592293E+002, 2.0650892E+002, 2.7441131E+002, 3.1081028E+002, 3.1910564E+002, 2.5822140E+001,-6.0710957E+000,-2.8801515E-001,-2.7774121E+000, 2.5534125E+001,-8.8485078E+000,-5.3086409E+001,-6.9121843E+000,-5.9998593E+001, 1.5000000E+001, 7.6298339E+002
 5.2018036E+001, 3.2551300E+002, 3.2473002E+002, 2.4249751E+002, 2.0966402E+002, 2.0950238E+002, 1.9205088E+002, 3.2551300E+002, 1.7573517E+002, 1.9185998E+002, 2.3022118E+002, 2.9825056E+002, 3.2078078E+002, 3.2076479E+002, 3.1230050E+002, 2.7552413E+002, 2.0679075E+002, 1.7570927E+002, 1.7572342E+002, 2.0682536E+002, 2.7569087E+002, 3.1259489E+002, 3.2100719E+002, 2.5766705E+001,-6.1543785E+000,-2.8672906E-001,-3.0525950E+000, 2.5479976E+001,-9.2069734E+000,-5.3073242E+001,-6.9251821E+000,-5.9998424E+001, 1.5000000E+001, 7.6310415E+002
 5.3020152E+001, 3.2743064E+002, 3.2664510E+002, 2.4327344E+002, 2.0999521E+002, 2.0983774E+002, 1.9212261E+002, 3.2743064E+002, 1.7552277E+002, 1.9190735E+002, 2.3093905E+002, 2.9987527E+002, 3.2265231E+002, 3.2264628E+002, 3.1406959E+002, 2.7678760E+002, 2.0709737E+002, 1.7550035E+002, 1.7551097E+002, 2.0714173E+002, 2.7694807E+002, 3.1439419E+002, 3.2292813E+002, 2.5645259E+001,-6.2399265E+000,-2.9941801E-001,-3.1261397E+000, 2.5345841E+001,-9.3660661E+000,-5.2847735E+001,-7.1508135E+000,-5.9998549E+001, 1.5000000E+001, 7.6228812E+002
 5.4012270E+001, 3.2931888E+002, 3.2853973E+002, 2.4401164E+002, 2.1032345E+002, 2.1016436E+002, 1.9218260E+002, 3.2931888E+002, 1.7532263E+002, 1.9196717E+002, 2.3163007E+002, 3.0142138E+002, 3.2447940E+002, 3.2448276E+002, 3.1579635E+002, 2.7804597E+002, 2.0741571E+002, 1.7530605E+002, 1.7531192E+002, 2.0744918E+002, 2.7816846E+002, 3.1612670E+002, 3.2477901E+002, 2.5594834E+001,-6.3226865E+000,-2.9917029E-001,-2.8078432E+000, 2.5295664E+001,-9.1305298E+000,-5.2936342E+001,-7.0622637E+000,-5.9998606E+001, 1.5000000E+001, 7.6285502E+002
 5.5033351E+001, 3.3122749E+002, 3.3045105E+002, 2.4475799E+002, 2.1065074E+002, 2.1050134E+002, 1.9225138E+002, 3.3122749E+002, 1.7511124E+002, 1.9202038E+002, 2.3229291E+002, 3.0295942E+002, 3.2632463E+002, 3.2635460E+002, 3.1756829E+002, 2.7930652E+002, 2.0772400E+002, 1.7510855E+002, 1.7511687E+002, 2.0776549E+002, 2.7941364E+002, 3.1787967E+002, 3.2665557E+002, 2.5467881E+001,-6.4078444E+000,-3.1603692E-001,-2.6664490E+000, 2.5151844E+001,-9.0742934E+000,-5.2515355E+001,-7.4833646E+000,-5.9998720E+001, 1.5000000E+001, 7.6117085E+002
 5.6005507E+001, 3.3309721E+002, 3.3232174E+002, 2.4548059E+002, 2.1097333E+002, 2.1082315E+002, 1.9233295E+002, 3.3309721E+002, 1.7490773E+002, 1.9206591E+002, 2.3294452E+002, 3.0445070E+002, 3.2810145E+002, 3.2817597E+002, 3.1928510E+002, 2.8052759E+002, 2.0802006E+002, 1.7490871E+002, 1.7491180E+002, 2.0806295E+002, 2.8063502E+002, 3.1958182E+002, 3.2846468E+002, 2.5455419E+001,-6.4910281E+000,-3.2732348E-001,-2.5529835E+000, 2.5128096E+001,-9.0440116E+000,-5.2750494E+001,-7.2479105E+000,-5.9998405E+001, 1.5000000E+001, 7.6238914E+002
 5.7009606E+001, 3.3495835E+002, 3.3417693E+002, 2.4619004E+002, 2.1129776E+002, 2.1114116E+002, 1.9241614E+002, 3.3495835E+002, 1.7470199E+002, 1.9211164E+002, 2.3360592E+002, 3.0597284E+002, 3.2989333E+002, 3.2995916E+002, 3.2097434E+002, 2.8172459E+002, 2.0831269E+002, 1.7470784E+002, 1.7470584E+002, 2.0836031E+002, 2.8185841E+002, 3.2128570E+002, 3.3027194E+002, 2.5366411E+001,-6.5756322E+000,-3.2111428E-001,-2.7752946E+000, 2.5045297E+001,-9.3509268E+000,-5.2802665E+001,-7.1959559E+000,-5.9998621E+001, 1.5000000E+001, 7.6279514E+002
 5.8025498E+001, 3.3681177E+002, 3.3602596E+002, 2.4690589E+002, 2.1163352E+002, 2.1145950E+002, 1.9249180E+002, 3.3681177E+002, 1.7449712E+002, 1.9216840E+002, 2.3428937E+002, 3.0753551E+002, 3.3171350E+002, 3.3175196E+002, 3.2268013E+002, 2.8293222E+002, 2.0861638E+002, 1.7450599E+002, 1.7449246E+002, 2.0865299E+002, 2.8305626E+002, 3.2296257E+002, 3.3206513E+002, 2.5338371E+001,-6.6612990E+000,-3.0889793E-001,-2.8438822E+000, 2.5029473E+001,-9.5051813E+000,-5.2833661E+001,-7.1647065E+000,-5.9998368E+001, 1.5000000E+001, 7.6312684E+002
 5.9033694E+001, 3.3864778E+002, 3.3786179E+002, 2.4764098E+002, 2.1196864E+002, 2.1178189E+002, 1.9256151E+002, 3.3864778E+002, 1.7429146E+002, 1.9222827E+002, 2.3499214E+002, 3.0908303E+002, 3.3350781E+002, 3.3354291E+002, 3.2436668E+002, 2.8412698E+002, 2.0890257E+002, 1.7430061E+002, 1.7428818E+002, 2.0895382E+002, 2.8425116E+002, 3.2463314E+002, 3.3383890E+002, 2.5250464E+001,-6.7474138E+000,-3.1838453E-001,-2.8109809E+000, 2.4932079E+001,-9.5583948E+000,-5.2750011E+001,-7.2487125E+000,-5.9998724E+001, 1.5000000E+001, 7.6293959E+002
 6.0017499E+001, 3.4042214E+002, 3.3963252E+002, 2.4834877E+002, 2.1229617E+002, 2.1209570E+002, 1.9263191E+002, 3.4042214E+002, 1.7410327E+002, 1.9229662E+002, 2.3566171E+002, 3.1055087E+002, 3.3520879E+002, 3.3528426E+002, 3.2599036E+002, 2.8526808E+002, 2.0918329E+002, 1.7409980E+002, 1.7409422E+002, 2.0923466E+002, 2.8540368E+002, 3.2625184E+002, 3.3555512E+002, 2.5233876E+001,-6.8295701E+000,-3.2349190E-001,-2.8789564E+000, 2.4910384E+001,-9.7085265E+000,-5.2876601E+001,-7.1219600E+000,-5.9998561E+001, 1.5000000E+001, 7.6368110E+002
 6.1028459E+001, 3.4215415E+002, 3.4135842E+002, 2.4904126E+002, 2.1261388E+002, 2.1240692E+002, 1.9269458E+002, 3.4215415E+002, 1.7390581E+002, 1.9236089E+002, 2.3632440E+002, 3.1200791E+002, 3.3689831E+002, 3.3696231E+002, 3.2757988E+002, 2.8640518E+002, 2.0945565E+002, 1.7390186E+002, 1.7391420E+002, 2.0952542E+002, 2.8657783E+002, 3.2788564E+002, 3.3727071E+002, 2.5096202E+001,-6.9104807E+000,-3.4921174E-001,-3.1633471E+000, 2.4746990E+001,-1.0073828E+001,-5.2519489E+001,-7.4792994E+000,-5.9998789E+001, 1.5000000E+001, 7.6226342E+002
 6.2033580E+001, 3.4387288E+002, 3.4308552E+002, 2.4972735E+002, 2.1292558E+002, 2.1271491E+002, 1.9276420E+002, 3.4387288E+002, 1.7371312E+002, 1.9241845E+002, 2.3696543E+002, 3.1343258E+002, 3.3858281E+002, 3.3866275E+002, 3.2919174E+002, 2.8757135E+002, 2.0974271E+002, 1.7370485E+002, 1.7373012E+002, 2.0982486E+002, 2.8774932E+002, 3.2951320E+002, 3.3897410E+002, 2.5009197E+001,-6.9930108E+000,-3.7403362E-001,-2.7899291E+000, 2.4635163E+001,-9.7829399E+000,-5.2540141E+001,-7.4583621E+000,-5.9998503E+001, 1.5000000E+001, 7.6252454E+002
 6.3000575E+001, 3.4556086E+002, 3.4476774E+002, 2.5039661E+002, 2.1323349E+002, 2.1300860E+002, 1.9283474E+002, 3.4556086E+002, 1.7352066E+002, 1.9247261E+002, 2.3758223E+002, 3.1480158E+002, 3.4020112E+002, 3.4032346E+002, 3.3077240E+002, 2.8869167E+002, 2.1003466E+002, 1.7351944E+002, 1.7354782E+002, 2.1012015E+002, 2.8887120E+002, 3.3105531E+002, 3.4060934E+002, 2.4992515E+001,-7.0732883E+000,-3.4023921E-001,-2.9190400E+000, 2.4652275E+001,-9.9923283E+000,-5.2779859E+001,-7.2186466E+000,-5.9998506E+001, 1.5000000E+001, 7.6376113E+002
 6.4018812E+001, 3.4724020E+002, 3.4644689E+002, 2.5107512E+002, 2.1354511E+002, 2.1330847E+002, 1.9290141E+002, 3.4724020E+002, 1.7332813E+002, 1.9252699E+002, 2.3819618E+002, 3.1616824E+002, 3.4183585E+002, 3.4198151E+002, 3.3232189E+002, 2.8979993E+002, 2.1032862E+002, 1.7333558E+002, 1.7336011E+002, 2.1042442E+002, 2.8999789E+002, 3.3259183E+002, 3.4223155E+002, 2.4925778E+001,-7.1542686E+000,-3.4001374E-001,-2.8886249E+000, 2.4585764E+001,-1.0042894E+001,-5.2864487E+001,-7.1341072E+000,-5.9998595E+001, 1.5000000E+001, 7.6429931E+002
 6.5003756E+001, 3.4892247E+002, 3.4812509E+002, 2.5174657E+002, 2.1385494E+002, 2.1360854E+002, 1.9296957E+002, 3.4892247E+002, 1.7314105E+002, 1.9258799E+002, 2.3882496E+002, 3.1753318E+002, 3.4345851E+002, 3.4365847E+002, 3.3389669E+002, 2.9091613E+002, 2.1063288E+002, 1.7315238E+002, 1.7318121E+002, 2.1072461E+002, 2.9110975E+002, 3.3411421E+002, 3.4385414E+002, 2.4860009E+001,-7.2366751E+000,-3.3618230E-001,-2.9798992E+000, 2.4523827E+001,-1.0216574E+001,-5.2746604E+001,-7.2521857E+000,-5.9998789E+001, 1.5000000E+001, 7.6396854E+002
 6.6002237E+001, 3.5053212E+002, 3.4973061E+002, 2.5239502E+002, 2.1415433E+002, 2.1390540E+002, 1.9304629E+002, 3.5053212E+002, 1.7296019E+002, 1.9264868E+002, 2.3944448E+002, 3.1887331E+002, 3.4503175E+002, 3.4526064E+002, 3.3542438E+002, 2.9200330E+002, 2.1092442E+002, 1.7296926E+002, 1.7300604E+002, 2.1101921E+002, 2.9218520E+002, 3.3558540E+002, 3.4540491E+002, 2.4798664E+001,-7.3162369E+000,-3.4967178E-001,-3.1265160E+000, 2.4448992E+001,-1.0442753E+001,-5.2758569E+001,-7.2400067E+000,-5.9998576E+001, 1.5000000E+001, 7.6418131E+002
 6.7006285E+001, 3.5217069E+002, 3.5137539E+002, 2.5307015E+002, 2.1446071E+002, 2.1421122E+002, 1.9312797E+002, 3.5217069E+002, 1.7276533E+002, 1.9269742E+002, 2.4006097E+002, 3.2021493E+002, 3.4663601E+002, 3.4688640E+002, 3.3698003E+002, 2.9313141E+002, 2.1123765E+002, 1.7278314E+002, 1.7282717E+002, 2.1129371E+002, 2.9326908E+002, 3.3710083E+002, 3.4701493E+002, 2.4743349E+001,-7.3967888E+000,-3.5132499E-001,-2.7890852E+000, 2.4392024E+001,-1.0185874E+001,-5.2699714E+001,-7.2988506E+000,-5.9998565E+001, 1.5000000E+001, 7.6409944E+002
 6.8032027E+001, 3.5381822E+002, 3.5301503E+002, 2.5374207E+002, 2.1477109E+002, 2.1451228E+002, 1.9321245E+002, 3.5381822E+002, 1.7258674E+002, 1.9275695E+002, 2.4068002E+002, 3.2155836E+002, 3.4822072E+002, 3.4852170E+002, 3.3852954E+002, 2.9424993E+002, 2.1154859E+002, 1.7259096E+002, 1.7264697E+002, 2.1156243E+002, 2.9432779E+002, 3.3858506E+002, 3.4859983E+002, 2.4705046E+001,-7.4782153E+000,-3.4247402E-001,-3.0426166E+000, 2.4362572E+001,-1.0520832E+001,-5.2919204E+001,-7.0794044E+000,-5.9998609E+001, 1.5000000E+001, 7.6524048E+002
 6.9008147E+001, 3.5539042E+002, 3.5458065E+002, 2.5438893E+002, 2.1506420E+002, 2.1480429E+002, 1.9328765E+002, 3.5539042E+002, 1.7242089E+002, 1.9282828E+002, 2.4126575E+002, 3.2284404E+002, 3.4974617E+002, 3.5009524E+002, 3.4001724E+002, 2.9529778E+002, 2.1182348E+002, 1.7240237E+002, 1.7247785E+002, 2.1184514E+002, 2.9536615E+002, 3.4000482E+002, 3.5012087E+002, 2.4678212E+001,-7.5589297E+000,-3.4929833E-001,-3.2662682E+000, 2.4328913E+001,-1.0825198E+001,-5.3115319E+001,-6.8830005E+000,-5.9998320E+001, 1.5000000E+001, 7.6627469E+002
 7.0010688E+001, 3.5692459E+002, 3.5611835E+002, 2.5500460E+002, 2.1535590E+002, 2.1509477E+002, 1.9336012E+002, 3.5692459E+002, 1.7225479E+002, 1.9289440E+002, 2.4186066E+002, 3.2411885E+002, 3.5123955E+002, 3.5161460E+002, 3.4143265E+002, 2.9631576E+002, 2.1209226E+002, 1.7221663E+002, 1.7230788E+002, 2.1211982E+002, 2.9636024E+002, 3.4138782E+002, 3.5160189E+002, 2.4596597E+001,-7.6367460E+000,-3.5006764E-001,-3.0483154E+000, 2.4246530E+001,-1.0685061E+001,-5.2986261E+001,-7.0127405E+000,-5.9999002E+001, 1.5000000E+001, 7.6588603E+002
 7.1010163E+001, 3.5845519E+002, 3.5764581E+002, 2.5561626E+002, 2.1563846E+002, 2.1539471E+002, 1.9343913E+002, 3.5845519E+002, 1.7207956E+002, 1.9295487E+002, 2.4246254E+002, 3.2539092E+002, 3.5272822E+002, 3.5312028E+002, 3.4285274E+002, 2.9733065E+002, 2.1235928E+002, 1.7203374E+002, 1.7213420E+002, 2.1239546E+002, 2.9737846E+002, 3.4276879E+002, 3.5306491E+002, 2.4530090E+001,-7.7139591E+000,-3.6065427E-001,-3.1454797E+000, 2.4169436E+001,-1.0859439E+001,-5.2696344E+001,-7.3022660E+000,-5.9998610E+001, 1.5000000E+001, 7.6477034E+002
 7.2020394E+001, 3.5997693E+002, 3.5916673E+002, 2.5622576E+002, 2.1593117E+002, 2.1569387E+002, 1.9351211E+002, 3.5997693E+002, 1.7190281E+002, 1.9301363E+002, 2.4305135E+002, 3.2663900E+002, 3.5422281E+002, 3.5459442E+002, 3.4423426E+002, 2.9833767E+002, 2.1263292E+002, 1.7186147E+002, 1.7195905E+002, 2.1266726E+002, 2.9837222E+002, 3.4413679E+002, 3.5451947E+002, 2.4471830E+001,-7.7919765E+000,-3.7385958E-001,-3.1646527E+000, 2.4097970E+001,-1.0956629E+001,-5.2738759E+001,-7.2599693E+000,-5.9998728E+001, 1.5000000E+001, 7.6512488E+002
 7.3011844E+001, 3.6144434E+002, 3.6062903E+002, 2.5682991E+002, 2.1623003E+002, 2.1598631E+002, 1.9358091E+002, 3.6144434E+002, 1.7173924E+002, 1.9308696E+002, 2.4363878E+002, 3.2785702E+002, 3.5563977E+002, 3.5606552E+002, 3.4562043E+002, 2.9932480E+002, 2.1290610E+002, 1.7170082E+002, 1.7179053E+002, 2.1292936E+002, 2.9936344E+002, 3.4546751E+002, 3.5593051E+002, 2.4431654E+001,-7.8687025E+000,-3.7457416E-001,-3.2944328E+000, 2.4057079E+001,-1.1163135E+001,-5.3001263E+001,-6.9975249E+000,-5.9998788E+001, 1.5000000E+001, 7.6644248E+002
 7.4019691E+001, 3.6291166E+002, 3.6210112E+002, 2.5745205E+002, 2.1651293E+002, 2.1629006E+002, 1.9365241E+002, 3.6291166E+002, 1.7157919E+002, 1.9315827E+002, 2.4422355E+002, 3.2907045E+002, 3.5707287E+002, 3.5754677E+002, 3.4701511E+002, 3.0034020E+002, 2.1319088E+002, 1.7153045E+002, 1.7161487E+002, 2.1319536E+002, 3.0035027E+002, 3.4681042E+002, 3.5737173E+002, 2.4319059E+001,-7.9440222E+000,-3.6630582E-001,-3.0625463E+000, 2.3952753E+001,-1.1006568E+001,-5.2434902E+001,-7.5639595E+000,-5.9998862E+001, 1.5000000E+001, 7.6411094E+002
 7.5004770E+001, 3.6438296E+002, 3.6357428E+002, 2.5807684E+002, 2.1678483E+002, 2.1660132E+002, 1.9372741E+002, 3.6438296E+002, 1.7141472E+002, 1.9322699E+002, 2.4480785E+002, 3.3028353E+002, 3.5848747E+002, 3.5897531E+002, 3.4836791E+002, 3.0130998E+002, 2.1345891E+002, 1.7135907E+002, 1.7144154E+002, 2.1345593E+002, 3.0130015E+002, 3.4811780E+002, 3.5877371E+002, 2.4264979E+001,-8.0219742E+000,-3.6509054E-001,-2.9449695E+000, 2.3899888E+001,-1.0966944E+001,-5.2537558E+001,-7.4611520E+000,-5.9998710E+001, 1.5000000E+001, 7.6472755E+002
 7.6025859E+001, 3.6581122E+002, 3.6498975E+002, 2.5869472E+002, 2.1706265E+002, 2.1689071E+002, 1.9381487E+002, 3.6581122E+002, 1.7125006E+002, 1.9329697E+002, 2.4537558E+002, 3.3148553E+002, 3.5987362E+002, 3.6037778E+002, 3.4973593E+002, 3.0229978E+002, 2.1372787E+002, 1.7117932E+002, 1.7127112E+002, 2.1371927E+002, 3.0225172E+002, 3.4942730E+002, 3.6014449E+002, 2.4202362E+001,-8.0982682E+000,-3.8711092E-001,-3.4892010E+000, 2.3815251E+001,-1.1587469E+001,-5.2611049E+001,-7.3875520E+000,-5.9998601E+001, 1.5000000E+001, 7.6519377E+002
 7.7000769E+001, 3.6719626E+002, 3.6637614E+002, 2.5929186E+002, 2.1735139E+002, 2.1716674E+002, 1.9390132E+002, 3.6719626E+002, 1.7109435E+002, 1.9335981E+002, 2.4595159E+002, 3.3270124E+002, 3.6122894E+002, 3.6175006E+002, 3.5106908E+002, 3.0329676E+002, 2.1401737E+002, 1.7100997E+002, 1.7110165E+002, 2.1397683E+002, 3.0320708E+002, 3.5073155E+002, 3.6150668E+002, 2.4187345E+001,-8.1725978E+000,-3.7438115E-001,-3.2920933E+000, 2.3812964E+001,-1.1464691E+001,-5.2769370E+001,-7.2294544E+000,-5.9998824E+001, 1.5000000E+001, 7.6606796E+002
 7.8003195E+001, 3.6855397E+002, 3.6772984E+002, 2.5987810E+002, 2.1762292E+002, 2.1744942E+002, 1.9397696E+002, 3.6855397E+002, 1.7094255E+002, 1.9341947E+002, 2.4651135E+002, 3.3387684E+002, 3.6259684E+002, 3.6308674E+002, 3.5234550E+002, 3.0423800E+002, 2.1429283E+002, 1.7085663E+002, 1.7092792E+002, 2.1423253E+002, 3.0414781E+002, 3.5202229E+002, 3.6285694E+002, 2.4124120E+001,-8.2441667E+000,-3.8431315E-001,-3.4535076E+000, 2.3739807E+001,-1.1697674E+001,-5.2863113E+001,-7.1355878E+000,-5.9998701E+001, 1.5000000E+001, 7.6662881E+002
