s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m,%/m,%/m,%/m
 9.1000094E+002,-4.2791191E+001,-5.7448032E+001,-6.0546729E+001,-6.8121663E+001,-7.2790574E+001,-9.3256080E+001, 4.5101932E+000, 2.0636287E-033, 1.1865898E+000, 1.3957838E-033, 4.8219736E+000, 8.6072253E-028, 3.8526609E+000, 1.9999446E+001, 2.1809096E+000, 2.2615308E-016, 3.1955850E+000, 3.4349575E-018, 1.5768975E+000, 2.7916381E-017, 1.4700723E+000, 1.9999566E+001, 1.5043258E+000, 5.4808255E-004, 1.0980520E+000, 2.4481176E-003, 6.7571763E-004, 1.0973957E+000, 5.9365763E-003, 4.7523231E-001, 1.9999242E+001, 1.1850290E+000, 9.2825648E-005, 9.6451189E-001, 8.9484647E-005, 9.5219811E-001, 9.6499347E-005, 9.1164871E-001, 1.1133163E-001, 1.9967055E+001, 1.1525223E+000, 5.0146480E-003, 9.8035632E-001, 5.7409240E-003, 5.2386123E-003, 5.9099753E-001, 6.8693902E-003,-6.6805978E-001, 3.4604587E-001, 1.9967966E+001, 1.0852964E+000, 5.1678855E-001, 9.8259331E-001, 5.6468664E-001, 1.1107978E+000, 5.0271378E-001, 3.1094018E-001,-3.0512238E-003, 2.0014609E+001, 3.1154055E+000, 1.4195909E-002, 2.9641012E+000, 1.5188457E-002, 1.5586238E-002, 2.7684964E+000, 1.3708602E-002,-2.9121906E+000, 1.9961348E+001, 2.3104866E+000, 3.8662559E-002, 2.4158523E+000, 3.5854678E-002, 2.2016367E+000, 5.6635403E-002,-2.3722865E+000, 1.9961026E+001, 1.9812817E+000, 3.0082662E-001, 2.1413854E+000, 2.7781718E-001, 2.4059217E+000, 2.6080366E-001,-1.3230383E+000, 1.9981737E+001, 3.6894183E-006, 2.8602823E-005, 8.5100859E-005, 1.4091565E-004, 2.0220743E-003, 9.9149205E-003, 7.3180627E-003, 1.4822676E-002, 3.9641655E-002
 9.2000268E+002,-4.2703942E+001,-5.7567961E+001,-6.0670059E+001,-6.8262306E+001,-7.2916354E+001,-9.3365002E+001, 4.4708901E+000, 7.8498419E-037, 1.1904554E+000, 7.5204890E-037, 4.7495702E+000, 2.8763114E-031, 3.8224570E+000, 1.9999388E+001, 2.1536867E+000, 1.9313254E-019, 3.2479243E+000, 1.0375582E-021, 1.5049375E+000, 5.2944594E-020, 1.6617694E+000, 1.9999570E+001, 1.5064084E+000, 1.7097064E-003, 1.0589111E+000, 5.5640633E-003, 1.0185180E-003, 1.1783426E+000, 4.7118701E-002, 4.8346038E-001, 2.0002395E+001, 1.1869560E+000, 4.7662665E-005, 9.6131885E-001, 3.2715847E-005, 9.9073101E-001, 3.5533059E-005, 1.0134460E+000, 2.2924298E-001, 1.9966908E+001, 1.1456387E+000, 4.4110818E-003, 9.6280381E-001, 7.1354701E-003, 7.7470974E-003, 5.5637557E-001, 9.1970682E-003,-6.9103996E-001, 3.3425531E-001, 1.9967655E+001, 1.1088635E+000, 4.5854010E-001, 9.7420508E-001, 5.2578958E-001, 1.1216676E+000, 5.0981089E-001, 2.9727870E-001,-2.4009400E-002, 2.0010958E+001, 3.1181018E+000, 1.3686893E-002, 3.0175475E+000, 1.4216967E-002, 1.7376891E-002, 2.7595242E+000, 1.3658323E-002,-2.8376092E+000, 1.9961112E+001, 2.3278950E+000, 4.0222998E-002, 2.4306039E+000, 3.4340461E-002, 2.2556081E+000, 6.6592497E-002,-2.3891956E+000, 1.9960700E+001, 1.9722359E+000, 3.4997652E-001, 2.1713066E+000, 3.6108355E-001, 2.3716947E+000, 3.1405490E-001,-1.3456017E+000, 1.9985034E+001, 5.5611083E-006, 4.2299152E-005, 9.4877826E-005, 1.2054896E-004, 3.4185075E-003, 1.4560031E-002, 7.2445502E-003, 1.4707510E-002, 3.9313816E-002
 9.3000327E+002,-4.2711582E+001,-5.7372104E+001,-6.0492194E+001,-6.8097172E+001,-7.2807614E+001,-9.3268075E+001, 4.4635250E+000, 1.5037765E-035, 1.2248401E+000, 1.1422357E-035, 4.7728199E+000, 7.8792203E-030, 3.8131293E+000, 1.9999343E+001, 2.1848948E+000, 5.1680486E-019, 3.1287464E+000, 2.2568874E-021, 1.4940815E+000, 9.8510164E-020, 1.6644603E+000, 1.9999528E+001, 1.3142109E+000, 1.6298417E-003, 1.1150391E+000, 5.6114953E-003, 2.7343988E-003, 1.1356759E+000, 1.7086078E-002, 4.7555558E-001, 2.0002000E+001, 1.1638239E+000, 1.1503395E-004, 9.6399321E-001, 9.2759810E-005, 8.7392820E-001, 7.8713889E-005, 8.7362145E-001, 1.8625386E-001, 1.9967086E+001, 1.1297942E+000, 5.2775812E-003, 9.4392875E-001, 7.9034443E-003, 6.4263951E-003, 5.7721673E-001, 9.1057805E-003,-6.5457866E-001, 2.6531863E-001, 1.9967683E+001, 1.1448892E+000, 5.1076947E-001, 9.5105460E-001, 5.5818450E-001, 1.0815658E+000, 4.5703831E-001, 2.5934912E-001, 1.3458211E-002, 2.0011745E+001, 3.1525075E+000, 1.5256055E-002, 3.0085674E+000, 1.5708688E-002, 1.8343084E-002, 2.8457600E+000, 1.4961529E-002,-2.8428601E+000, 1.9960435E+001, 2.2900524E+000, 3.8367810E-002, 2.4384482E+000, 3.7679728E-002, 2.2554553E+000, 5.7072437E-002,-2.4059812E+000, 1.9961807E+001, 1.9817257E+000, 2.7100313E-001, 2.1674149E+000, 2.7361547E-001, 2.3382569E+000, 2.4462728E-001,-1.3541223E+000, 1.9983331E+001, 1.4929817E-005, 3.5088117E-005, 1.0015324E-004, 2.2334856E-002, 2.6797916E-003, 9.5107471E-003, 7.1826187E-003, 1.4587091E-002, 3.8998770E-002
 9.4000064E+002,-4.2692519E+001,-5.7416351E+001,-6.0566095E+001,-6.8159952E+001,-7.2824809E+001,-9.3341473E+001, 4.4951863E+000, 7.3239452E-037, 1.2130511E+000, 5.6394424E-037, 4.7960585E+000, 6.7264346E-031, 3.8493386E+000, 1.9999400E+001, 2.2241296E+000, 2.2330581E-019, 3.2450030E+000, 8.8397123E-022, 1.5674329E+000, 5.6784397E-020, 1.6259858E+000, 1.9999612E+001, 1.5353255E+000, 1.2973068E-004, 1.0594996E+000, 3.1819798E-003, 3.0121681E-003, 1.1370555E+000, 1.3399034E-002, 4.9213250E-001, 2.0001911E+001, 1.1601881E+000, 9.8332663E-005, 9.3273975E-001, 6.1486796E-005, 8.6624396E-001, 5.5236508E-005, 7.6636466E-001, 1.7482040E-001, 1.9967262E+001, 1.1569318E+000, 3.8121938E-003, 9.5549777E-001, 3.6831626E-003, 3.0994345E-003, 5.7453782E-001, 5.3388469E-003,-6.9114034E-001, 2.8754538E-001, 1.9967298E+001, 1.1497378E+000, 4.3602027E-001, 9.7358325E-001, 4.4967709E-001, 1.1622395E+000, 4.4577515E-001, 2.8294495E-001,-2.4057209E-002, 2.0007086E+001, 3.1437496E+000, 1.4875035E-002, 2.9706138E+000, 1.7558639E-002, 2.0317453E-002, 2.8273565E+000, 1.4771323E-002,-2.8579262E+000, 1.9960632E+001, 2.2679649E+000, 2.2736216E-002, 2.4187184E+000, 3.0453359E-002, 2.2361739E+000, 3.3186774E-002,-2.3506342E+000, 1.9959333E+001, 2.1398899E+000, 3.4184291E-001, 2.2024228E+000, 3.4957994E-001, 2.3679478E+000, 2.9726719E-001,-1.3783491E+000, 1.9985696E+001, 1.6446438E-005, 1.6922912E-005, 1.1093329E-004, 2.5326779E-004, 1.2867426E-003, 6.4530894E-003, 7.1238006E-003, 1.4449952E-002, 3.8701989E-002
 9.5000037E+002,-4.2599792E+001,-5.7488397E+001,-6.0544742E+001,-6.8123698E+001,-7.2819470E+001,-9.3244925E+001, 4.4736673E+000, 1.9243026E-035, 1.1962617E+000, 3.0337032E-035, 4.7989665E+000, 1.5767722E-029, 3.8312687E+000, 1.9999613E+001, 2.1251931E+000, 1.2954849E-018, 3.3301315E+000, 1.1385334E-020, 1.5819990E+000, 1.9488570E-019, 1.6146075E+000, 1.9999646E+001, 1.3962051E+000, 2.0536023E-003, 1.0623231E+000, 3.9778681E-003, 8.0593318E-004, 1.1130028E+000, 1.3738013E-002, 4.3826435E-001, 2.0003696E+001, 1.2500457E+000, 8.7225460E-005, 1.0174253E+000, 4.0624045E-005, 1.0151754E+000, 6.3179698E-005, 1.0301438E+000, 1.8218712E-001, 1.9967122E+001, 1.1691247E+000, 7.6940711E-003, 1.0186027E+000, 1.1359963E-002, 9.0927078E-003, 5.9892886E-001, 1.2250564E-002,-6.6740476E-001, 3.1061386E-001, 1.9967693E+001, 1.0353672E+000, 5.1529170E-001, 9.2570902E-001, 4.6882221E-001, 1.1007094E+000, 3.9453769E-001, 2.4275871E-001,-1.5267505E-003, 2.0009855E+001, 3.0449866E+000, 1.5499897E-002, 3.0370945E+000, 1.6316536E-002, 1.8880252E-002, 2.7648665E+000, 1.4851376E-002,-2.8189955E+000, 1.9960720E+001, 2.3673701E+000, 4.8074373E-002, 2.4203206E+000, 4.2884204E-002, 2.2665913E+000, 6.0892404E-002,-2.4208516E+000, 1.9961977E+001, 2.0059652E+000, 2.6854819E-001, 2.1534236E+000, 2.8364573E-001, 2.3605634E+000, 2.3714357E-001,-1.2777669E+000, 1.9985095E+001, 4.4003952E-006, 4.9646185E-005, 1.0308618E-004, 6.1573065E-006, 2.0368965E-003, 1.0348425E-002, 7.0534487E-003, 1.4350103E-002, 3.8403100E-002
 9.6000104E+002,-4.2645107E+001,-5.7418475E+001,-6.0564413E+001,-6.8199743E+001,-7.2844905E+001,-9.3309686E+001, 4.4441148E+000, 6.8790752E-038, 1.1935966E+000, 4.8313564E-037, 4.7620457E+000, 1.2175203E-032, 3.8111280E+000, 1.9999362E+001, 2.1590092E+000, 3.1506530E-020, 3.2253561E+000, 1.7214928E-022, 1.5797428E+000, 1.6262251E-020, 1.6169080E+000, 1.9999593E+001, 1.4529175E+000, 5.1908721E-004, 1.0706872E+000, 3.2236986E-003, 1.0976203E-003, 1.2055285E+000, 8.8137820E-003, 5.3529276E-001, 2.0001450E+001, 1.1721805E+000, 4.6916390E-005, 9.2885669E-001, 2.8612007E-005, 8.9072072E-001, 2.5402126E-005, 9.0935981E-001, 1.8084332E-001, 1.9966946E+001, 1.1721443E+000, 6.8857542E-003, 1.0068261E+000, 9.7152321E-003, 8.0667654E-003, 5.7811215E-001, 9.9056798E-003,-6.8079908E-001, 3.2759401E-001, 1.9967873E+001, 1.0894261E+000, 4.2906957E-001, 9.0299886E-001, 4.7815861E-001, 1.0491709E+000, 4.0447175E-001, 3.1726760E-001,-2.9126282E-003, 2.0009114E+001, 3.1685045E+000, 1.3613051E-002, 3.0259522E+000, 1.4401468E-002, 1.8052740E-002, 2.8098851E+000, 1.2637874E-002,-2.9013435E+000, 1.9960526E+001, 2.3199049E+000, 3.3506123E-002, 2.4161840E+000, 2.7066200E-002, 2.2282467E+000, 5.0762465E-002,-2.3952917E+000, 1.9962030E+001, 1.9779401E+000, 2.7586622E-001, 2.1360964E+000, 2.8494538E-001, 2.3341858E+000, 2.5425306E-001,-1.2538765E+000, 1.9984361E+001, 5.9930070E-006, 4.4044539E-005, 9.8567961E-005, 6.2470827E-005, 4.6818018E-003, 7.2089944E-003, 6.9862113E-003, 1.4246487E-002, 3.8105732E-002
 9.7000035E+002,-4.2742998E+001,-5.7533180E+001,-6.0546293E+001,-6.8107957E+001,-7.2755216E+001,-9.3237219E+001, 4.4666451E+000, 2.1639383E-033, 1.1820836E+000, 1.3732767E-033, 4.7585988E+000, 2.7729966E-028, 3.8216611E+000, 1.9999505E+001, 2.1823096E+000, 5.1967006E-017, 3.2014367E+000, 2.7158265E-019, 1.6067243E+000, 6.5142944E-018, 1.6737460E+000, 1.9999649E+001, 1.5107446E+000, 8.4280358E-004, 1.0732173E+000, 5.3366767E-003, 1.8926669E-003, 1.0935933E+000, 2.1346483E-002, 4.3688979E-001, 1.9999991E+001, 1.1690838E+000, 5.6373134E-005, 9.3916044E-001, 2.9862048E-005, 8.7396392E-001, 3.5287557E-005, 8.9419685E-001, 1.5089094E-001, 1.9966826E+001, 1.1360117E+000, 3.3280703E-003, 1.0078856E+000, 4.4272265E-003, 3.9611190E-003, 5.4766453E-001, 6.8827223E-003,-6.5275372E-001, 2.7256253E-001, 1.9967615E+001, 1.0919839E+000, 4.4265215E-001, 9.7600579E-001, 4.8521166E-001, 1.1102667E+000, 4.1820287E-001, 3.1242791E-001,-2.8547528E-002, 2.0015598E+001, 3.1295786E+000, 1.2596455E-002, 3.0330285E+000, 1.3819782E-002, 1.5361441E-002, 2.7715643E+000, 1.1889519E-002,-2.8561197E+000, 1.9960633E+001, 2.3325428E+000, 3.8801500E-002, 2.4162792E+000, 2.9749507E-002, 2.2205966E+000, 5.6198685E-002,-2.4072440E+000, 1.9961515E+001, 2.0889755E+000, 2.9172759E-001, 2.1813468E+000, 2.9811326E-001, 2.3981671E+000, 2.3573619E-001,-1.3126573E+000, 1.9985623E+001, 1.0333961E-005, 2.1627709E-005, 8.3873465E-005, 1.2914829E-004, 1.4387839E-003, 5.4627353E-003, 6.9248456E-003, 1.4121933E-002, 3.7799389E-002
 9.8000158E+002,-4.2830402E+001,-5.7444246E+001,-6.0533702E+001,-6.8110735E+001,-7.2821366E+001,-9.3311948E+001, 4.4821657E+000, 2.8632161E-036, 1.2353149E+000, 2.1773452E-036, 4.7980921E+000, 2.2713681E-030, 3.8362090E+000, 1.9999322E+001, 2.1070570E+000, 3.3746372E-019, 3.1706388E+000, 6.4973287E-021, 1.4899099E+000, 7.5687159E-020, 1.6335261E+000, 1.9999563E+001, 1.5207485E+000, 3.1742275E-004, 1.1251484E+000, 5.2734670E-003, 1.0780941E-003, 1.1423460E+000, 2.1292717E-002, 4.7543939E-001, 2.0000239E+001, 1.2135944E+000, 5.0396998E-005, 9.9763491E-001, 3.1901831E-005, 9.6594659E-001, 3.3924069E-005, 9.0176676E-001, 1.2273908E-001, 1.9966889E+001, 1.1388347E+000, 4.9034775E-003, 1.0159545E+000, 8.6632333E-003, 6.7043673E-003, 5.7403393E-001, 9.5710148E-003,-6.7461296E-001, 3.2651252E-001, 1.9967247E+001, 1.1153241E+000, 4.0115116E-001, 9.6740724E-001, 4.2049928E-001, 1.1399473E+000, 3.9878476E-001, 2.8224602E-001,-1.0172806E-002, 2.0011389E+001, 3.0983507E+000, 9.8749145E-003, 3.0209625E+000, 1.0081943E-002, 1.1762983E-002, 2.7515917E+000, 8.9012819E-003,-2.8483457E+000, 1.9960458E+001, 2.3475441E+000, 2.7835177E-002, 2.4344214E+000, 2.8825074E-002, 2.2390286E+000, 4.0099040E-002,-2.4187414E+000, 1.9961860E+001, 1.9586315E+000, 2.9654703E-001, 2.1321627E+000, 3.0445394E-001, 2.3696148E+000, 2.5074361E-001,-1.2877715E+000, 1.9988380E+001, 5.8863937E-006, 3.6605845E-005, 6.4225887E-005, 6.7591001E-003, 3.9292784E-004, 4.0755291E-003, 6.8601590E-003, 1.4015173E-002, 3.7479179E-002
 9.9000182E+002,-4.2890284E+001,-5.7501329E+001,-6.0604097E+001,-6.8164271E+001,-7.2864698E+001,-9.3316147E+001, 4.5760279E+000, 9.1614236E-037, 1.2024117E+000, 3.1866844E-037, 4.9051130E+000, 2.0163619E-030, 3.9151402E+000, 1.9999309E+001, 2.2521447E+000, 3.1329494E-019, 3.0805230E+000, 2.4509588E-021, 1.6448776E+000, 5.9513751E-020, 1.5936151E+000, 1.9999373E+001, 1.5378832E+000, 3.2194936E-005, 1.0877397E+000, 6.1662737E-004, 6.0160935E-004, 1.2076916E+000, 3.4813125E-003, 4.6727613E-001, 2.0000236E+001, 1.1847838E+000, 4.0810980E-005, 9.5658835E-001, 2.9078826E-005, 8.8112952E-001, 2.9844114E-005, 9.5042462E-001, 1.7970161E-001, 1.9967146E+001, 1.1419740E+000, 2.7867990E-003, 9.5361705E-001, 4.0972368E-003, 2.8969248E-003, 5.6366742E-001, 6.1113026E-003,-6.7037036E-001, 2.9583844E-001, 1.9967296E+001, 1.1372970E+000, 3.5148218E-001, 9.6217230E-001, 3.9759559E-001, 1.0912482E+000, 3.4403942E-001, 3.2403460E-001,-7.2089901E-002, 2.0010422E+001, 3.1021236E+000, 1.2053012E-002, 3.0281010E+000, 1.3666903E-002, 1.6002440E-002, 2.7587381E+000, 1.2168638E-002,-2.8479787E+000, 1.9961129E+001, 2.4211505E+000, 2.4402741E-002, 2.4358108E+000, 2.4196941E-002, 2.2661776E+000, 3.7024366E-002,-2.4718028E+000, 1.9960798E+001, 2.0692520E+000, 2.2196622E-001, 2.1911338E+000, 2.1051641E-001, 2.3684857E+000, 2.0917245E-001,-1.3703961E+000, 1.9984560E+001, 3.2847870E-006, 1.5817209E-005, 8.7373321E-005, 1.1371288E-004, 3.0615725E-003, 1.4373322E-002, 6.7942040E-003, 1.3889571E-002, 3.7188815E-002
 1.0000020E+003,-4.2863635E+001,-5.7411718E+001,-6.0465982E+001,-6.8056198E+001,-7.2784666E+001,-9.3231558E+001, 4.6037089E+000, 3.4941677E-035, 1.2062525E+000, 2.6775980E-035, 4.9425625E+000, 2.7307925E-029, 3.9372237E+000, 1.9999532E+001, 2.2414079E+000, 2.1470278E-018, 3.1926001E+000, 7.6226116E-021, 1.6690569E+000, 2.1238217E-019, 1.5363914E+000, 1.9999498E+001, 1.4526224E+000, 3.0703926E-004, 1.1553183E+000, 2.0939190E-002, 2.7400474E-003, 1.1482934E+000, 5.8708273E-002, 4.4136407E-001, 2.0001678E+001, 1.1839833E+000, 4.5319713E-005, 1.0202284E+000, 3.1411343E-005, 9.6898534E-001, 2.9401694E-005, 9.5230704E-001, 1.6312512E-001, 1.9967111E+001, 1.1434872E+000, 2.3533640E-003, 9.5512161E-001, 2.7000785E-003, 2.3969259E-003, 5.9660580E-001, 3.9921697E-003,-7.1728413E-001, 2.7750795E-001, 1.9967175E+001, 1.0940699E+000, 3.1972271E-001, 1.0100072E+000, 3.4507975E-001, 1.1272995E+000, 3.2423445E-001, 3.3429640E-001,-1.0005165E-003, 2.0008975E+001, 3.1461362E+000, 1.5781906E-002, 3.0273804E+000, 1.6882651E-002, 1.7724311E-002, 2.7996666E+000, 1.4825802E-002,-2.8904929E+000, 1.9960885E+001, 2.3272736E+000, 3.1982836E-002, 2.4084050E+000, 1.9499032E-002, 2.2749765E+000, 4.9273822E-002,-2.4017252E+000, 1.9960902E+001, 1.9828869E+000, 2.0612510E-001, 2.1929768E+000, 2.0345972E-001, 2.3865897E+000, 1.9948742E-001,-1.3918831E+000, 1.9980713E+001, 1.4960659E-005, 1.3087215E-005, 9.6774738E-005, 2.0912854E-004, 6.1902912E-004, 7.8784631E-003, 6.7412210E-003, 1.3763769E-002, 3.6913714E-002
 1.0100012E+003,-4.2808333E+001,-5.7472185E+001,-6.0578481E+001,-6.8138939E+001,-7.2838525E+001,-9.3287079E+001, 4.5748530E+000, 3.0609381E-036, 1.2336568E+000, 3.3873080E-036, 4.8786204E+000, 8.8885017E-030, 3.9048464E+000, 1.9999498E+001, 2.2298899E+000, 8.8713694E-019, 3.1957513E+000, 1.1316989E-020, 1.5287871E+000, 1.9521013E-019, 1.5530263E+000, 1.9999426E+001, 1.5261391E+000, 3.5911064E-005, 1.1089869E+000, 2.5759184E-004, 1.2129806E-004, 1.1175670E+000, 3.8450190E-003, 5.0376640E-001, 1.9999042E+001, 1.1845028E+000, 3.9889133E-005, 9.8534103E-001, 3.1369716E-005, 9.1323346E-001, 2.7638130E-005, 9.2133167E-001, 1.5703782E-001, 1.9967058E+001, 1.1356060E+000, 3.1930279E-003, 9.5184966E-001, 2.6579300E-003, 2.0730434E-003, 5.8094396E-001, 4.1549349E-003,-6.6279475E-001, 2.7998056E-001, 1.9967154E+001, 1.1328965E+000, 3.8468964E-001, 9.8203761E-001, 4.4511241E-001, 1.1363379E+000, 3.8741095E-001, 3.2673635E-001, 1.5071873E-002, 2.0010642E+001, 3.1014098E+000, 1.2487739E-002, 3.0664397E+000, 1.4030269E-002, 1.6801331E-002, 2.7876490E+000, 1.1451823E-002,-2.8474173E+000, 1.9960734E+001, 2.3119311E+000, 2.5403879E-002, 2.3901203E+000, 2.7345915E-002, 2.2288922E+000, 3.9850604E-002,-2.3788143E+000, 1.9961138E+001, 2.1599900E+000, 2.3582153E-001, 2.2264877E+000, 2.5040531E-001, 2.3932743E+000, 2.1128878E-001,-1.3195002E+000, 1.9985821E+001, 6.6228743E-007, 1.1318817E-005, 9.1735267E-005, 1.5443011E-005, 7.4142134E-004, 7.7241453E-003, 6.6751383E-003, 1.3638711E-002, 3.6639084E-002
 1.0200011E+003,-4.2828902E+001,-5.7410776E+001,-6.0504691E+001,-6.8115774E+001,-7.2742333E+001,-9.3304985E+001, 4.4837544E+000, 4.4956592E-036, 1.1771935E+000, 4.2216301E-036, 4.7909526E+000, 9.6964427E-031, 3.8393581E+000, 1.9999377E+001, 2.2569994E+000, 7.7417139E-020, 3.1962303E+000, 4.5182558E-022, 1.5210321E+000, 4.3136147E-020, 1.6568607E+000, 1.9999473E+001, 1.3883144E+000, 5.8131130E-003, 1.1355116E+000, 3.7444934E-003, 5.4981805E-004, 1.1169679E+000, 1.5594145E-002, 4.0891408E-001, 2.0001138E+001, 1.2198512E+000, 9.6084890E-005, 9.9552783E-001, 5.0307858E-005, 9.5630851E-001, 5.0316554E-005, 9.6563066E-001, 1.7096886E-001, 1.9967081E+001, 1.1770906E+000, 3.9546964E-003, 9.7067525E-001, 3.5793190E-003, 2.2666926E-003, 6.0178270E-001, 5.7335183E-003,-6.7059045E-001, 3.0511042E-001, 1.9967180E+001, 1.0787039E+000, 3.6820926E-001, 1.0178689E+000, 3.4748469E-001, 1.1325855E+000, 3.0462754E-001, 3.1747186E-001,-4.9653992E-002, 2.0012054E+001, 3.1332785E+000, 9.1908352E-003, 2.9885111E+000, 1.0141756E-002, 1.2185124E-002, 2.7465943E+000, 8.8478880E-003,-2.8400882E+000, 1.9959895E+001, 2.3338411E+000, 2.6533186E-002, 2.4256747E+000, 2.2998154E-002, 2.2097515E+000, 3.6920069E-002,-2.3821645E+000, 1.9961317E+001, 2.2000730E+000, 1.9818053E-001, 2.1927154E+000, 2.1325669E-001, 2.3744036E+000, 1.9592793E-001,-1.3847864E+000, 1.9985849E+001, 3.0020066E-006, 1.2376141E-005, 6.6530776E-005, 1.1585760E-005, 4.4369462E-005, 7.7414850E-003, 6.6126392E-003, 1.3517134E-002, 3.6345108E-002
 1.0300011E+003,-4.2770881E+001,-5.7480494E+001,-6.0579225E+001,-6.8169908E+001,-7.2814819E+001,-9.3387468E+001, 4.5734624E+000, 4.0681862E-037, 1.2186781E+000, 2.5103427E-037, 4.8973648E+000, 1.6389933E-032, 3.9095210E+000, 1.9999492E+001, 2.1349235E+000, 5.0337576E-020, 3.1801970E+000, 5.7308272E-022, 1.5324786E+000, 6.4123874E-020, 1.5860849E+000, 1.9999402E+001, 1.3217471E+000, 3.5710094E-003, 1.0853490E+000, 3.9111079E-002, 5.8275335E-003, 1.0790591E+000, 4.4824775E-002, 3.5766894E-001, 2.0006911E+001, 1.2525419E+000, 8.2708812E-005, 1.0149995E+000, 7.0907258E-005, 9.4379196E-001, 7.9056162E-005, 1.0935472E+000, 1.9715011E-001, 1.9966953E+001, 1.1661584E+000, 4.5446346E-003, 9.8685730E-001, 6.2661024E-003, 4.7783873E-003, 5.8416198E-001, 7.6856006E-003,-7.0968029E-001, 3.6322945E-001, 1.9967378E+001, 1.0918787E+000, 2.9950292E-001, 9.7846605E-001, 3.2549312E-001, 1.0897929E+000, 2.8595623E-001, 3.1911971E-001, 2.8961716E-002, 2.0008598E+001, 3.1243181E+000, 9.5294305E-003, 3.0409607E+000, 1.0149956E-002, 1.2812343E-002, 2.8261627E+000, 9.0193740E-003,-2.8858652E+000, 1.9960153E+001, 2.3339657E+000, 2.3550544E-002, 2.4221767E+000, 2.3548956E-002, 2.2098825E+000, 3.4166383E-002,-2.3929794E+000, 1.9961068E+001, 2.1810227E+000, 1.9961290E-001, 2.1974919E+000, 2.0354466E-001, 2.3812212E+000, 1.7582046E-001,-1.4231579E+000, 1.9984015E+001, 3.1818333E-005, 2.6089995E-005, 6.9955393E-005, 2.3818390E-004, 2.6116175E-003, 4.6075374E-003, 6.5793288E-003, 1.3411220E-002, 3.6060172E-002
 1.0400002E+003,-4.2734087E+001,-5.7291941E+001,-6.0474061E+001,-6.8059650E+001,-7.2744091E+001,-9.3241293E+001, 4.5527768E+000, 5.8465229E-038, 1.2283161E+000, 4.6847450E-038, 4.8605258E+000, 1.7871173E-031, 3.8876485E+000, 1.9999434E+001, 2.1699882E+000, 7.1535108E-020, 3.1947041E+000, 4.2666850E-022, 1.5590729E+000, 2.1666721E-020, 1.6843199E+000, 1.9999461E+001, 1.4583608E+000, 2.9751254E-004, 1.1647038E+000, 1.8479105E-003, 1.3380625E-004, 1.1688032E+000, 1.0719101E-002, 4.5842967E-001, 2.0004573E+001, 1.2414913E+000, 4.2723314E-005, 9.7696648E-001, 3.3699318E-005, 9.4080242E-001, 3.3878281E-005, 1.0632657E+000, 2.0437903E-001, 1.9966921E+001, 1.1342064E+000, 3.2613671E-003, 9.6699556E-001, 4.9099687E-003, 4.7885685E-003, 5.6625562E-001, 6.7229432E-003,-6.7359941E-001, 3.5698895E-001, 1.9967460E+001, 1.1194465E+000, 2.9807463E-001, 9.6636282E-001, 3.0469039E-001, 1.1436828E+000, 2.8823938E-001, 3.1308033E-001,-4.2956885E-002, 2.0007087E+001, 3.1466782E+000, 1.0848255E-002, 3.0559391E+000, 1.2242366E-002, 1.4002714E-002, 2.8341833E+000, 1.0805874E-002,-2.9480982E+000, 1.9960563E+001, 2.2711503E+000, 2.6223266E-002, 2.4409652E+000, 2.4098062E-002, 2.2314585E+000, 3.7740011E-002,-2.3554838E+000, 1.9960797E+001, 1.9813890E+000, 2.1293623E-001, 2.1816935E+000, 2.2298027E-001, 2.3684531E+000, 2.0941418E-001,-1.3695899E+000, 1.9986221E+001, 7.3058214E-007, 2.6145584E-005, 7.6454818E-005, 3.6053755E-005, 2.0863931E-003, 6.9992913E-003, 6.5167753E-003, 1.3307415E-002, 3.5786968E-002
