s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 9.1000119E+002,-4.2559290E+001,-5.7223944E+001,-6.0329733E+001,-6.7930827E+001,-7.2664263E+001,-9.3092389E+001, 4.5263153E+000, 4.4490866E-035, 1.2268585E+000, 4.6850508E-035, 4.8462776E+000, 1.9274330E-030, 3.8757575E+000, 2.0014904E+001, 2.1194796E+000, 1.6998292E-019, 3.2164264E+000, 1.9394043E-021, 1.5692548E+000, 5.7874883E-020, 1.5887778E+000, 2.0231385E+001, 1.1791361E+000, 1.1690633E+002, 1.1968496E+000, 1.7704642E+002, 2.0622889E+002, 1.4647469E+000, 1.0413848E+002, 4.2362531E-001, 5.2102677E+001, 1.1764960E+000, 3.0641901E-002, 9.7284087E-001, 1.7794544E-002, 9.4521530E-001, 1.6136756E-002, 9.0372314E-001, 1.7881143E-001, 2.0014112E+001, 1.0880456E+000, 4.9790682E-001, 9.2283103E-001, 1.0755074E+000, 1.1696285E+000, 5.3550176E-001, 1.7251100E+000,-6.5920630E-001, 3.4529718E-001, 2.0276762E+001, 1.1330737E+000, 2.1092257E+001, 1.0853287E+000, 2.5715479E+001, 1.2777769E+000, 3.3892212E+001, 1.9735190E-001,-3.8148270E-002, 2.5154833E+001, 3.1037519E+000, 3.7546363E+000, 2.9613400E+000, 3.9536737E+000, 4.2781123E+000, 2.7061192E+000, 3.3166637E+000,-2.8370225E+000, 2.0489743E+001, 2.3420993E+000, 7.9786282E+000, 2.4115228E+000, 1.0294488E+001, 2.2305119E+000, 1.2146887E+001,-2.4153825E+000, 2.1447303E+001, 2.1692352E+000, 2.6481140E+001, 2.3390107E+000, 2.8228115E+001, 2.2619812E+000, 2.8206897E+001,-1.5436022E+000, 2.5394983E+001, 1.8952435E+000, 1.0748886E-002, 3.9315852E-002, 8.7602735E+001, 2.5299874E+000, 2.3086110E+000
 9.2000103E+002,-4.2621334E+001,-5.7350862E+001,-6.0454295E+001,-6.8080958E+001,-7.2740951E+001,-9.3248038E+001, 4.5021668E+000, 5.1278383E-035, 1.1898415E+000, 5.9122907E-035, 4.8239960E+000, 1.3121944E-029, 3.8622711E+000, 2.0014997E+001, 2.1979199E+000, 6.4370847E-019, 3.1473807E+000, 1.6883289E-019, 1.6116726E+000, 3.5926539E-016, 1.5759659E+000, 2.0231856E+001, 1.1226331E+000, 9.9553063E+001, 1.2712648E+000, 1.8934518E+002, 2.2426340E+002, 1.3675190E+000, 1.0021527E+002, 4.6462587E-001, 4.9201781E+001, 1.1504041E+000, 1.9014540E-002, 9.3667343E-001, 1.5411980E-002, 9.1755102E-001, 1.3686981E-002, 8.5612153E-001, 1.3508661E-001, 2.0014204E+001, 1.0860204E+000, 4.8084671E-001, 9.2410648E-001, 1.1810665E+000, 1.3465791E+000, 4.7715014E-001, 1.1151839E+000,-5.5094740E-001, 2.9922372E-001, 2.0203850E+001, 1.1999523E+000, 2.1133470E+001, 1.0542868E+000, 2.3360143E+001, 1.2786084E+000, 3.2832519E+001, 2.5749720E-001,-1.4081497E-002, 2.5000842E+001, 3.0770264E+000, 2.8692681E+000, 2.9645367E+000, 3.2170774E+000, 3.6627459E+000, 2.7487027E+000, 2.6966006E+000,-2.8160609E+000, 2.0492817E+001, 2.3294825E+000, 7.4033166E+000, 2.4387902E+000, 7.5060467E+000, 2.2206740E+000, 9.6168995E+000,-2.4019046E+000, 2.1275309E+001, 2.2255136E+000, 2.4738022E+001, 2.3078383E+000, 2.6284136E+001, 2.2962566E+000, 2.6310332E+001,-1.5371405E+000, 2.5406447E+001, 2.0609807E+000, 1.2375062E-002, 3.3660635E-002, 8.1444514E+001, 2.5195413E+000, 3.0534479E+000
 9.3000018E+002,-4.2774987E+001,-5.7577793E+001,-6.0726123E+001,-6.8369543E+001,-7.3069175E+001,-9.3470113E+001, 4.4729432E+000, 2.4997485E-036, 1.2143085E+000, 3.0775725E-036, 4.7786342E+000, 4.3653570E-030, 3.8231559E+000, 2.0014829E+001, 2.1684733E+000, 3.8814699E-019, 3.1428788E+000, 2.1786208E-021, 1.5575028E+000, 7.4428477E-019, 1.5608585E+000, 2.0223107E+001, 1.1923493E+000, 9.0659428E+001, 1.2008426E+000, 1.8280757E+002, 2.2780090E+002, 1.3550235E+000, 9.2634275E+001, 4.1674243E-001, 4.8792315E+001, 1.1362432E+000, 1.3985382E-002, 9.0347782E-001, 1.0474133E-002, 8.9015175E-001, 9.6999295E-003, 7.6213879E-001, 1.9999953E-001, 2.0013348E+001, 1.0870436E+000, 6.5840325E-001, 9.1928381E-001, 1.7387129E+000, 2.4676223E+000, 4.8622691E-001, 1.1771303E+000,-5.8112559E-001, 3.1619949E-001, 2.0215832E+001, 1.1679722E+000, 2.1534007E+001, 1.0404664E+000, 2.3787998E+001, 1.2852927E+000, 3.2725802E+001, 2.6064502E-001, 1.0292929E-002, 2.4732517E+001, 3.1539440E+000, 3.0675212E+000, 2.9832776E+000, 3.3624604E+000, 3.8878360E+000, 2.7674340E+000, 2.9631754E+000,-2.8670167E+000, 2.0439876E+001, 2.3227885E+000, 9.5942216E+000, 2.4671475E+000, 8.5681964E+000, 2.2349837E+000, 1.2957609E+001,-2.4062306E+000, 2.1294164E+001, 2.0939952E+000, 2.4177397E+001, 2.2440413E+000, 2.5595501E+001, 2.2177581E+000, 2.6102219E+001,-1.4389424E+000, 2.5056025E+001, 2.0934902E+000, 2.2677449E-002, 3.5729213E-002, 6.8131094E+001, 3.7606735E-001, 6.1133668E+000
 9.4000105E+002,-4.2791734E+001,-5.7501629E+001,-6.0657404E+001,-6.8326786E+001,-7.3002217E+001,-9.3417973E+001, 4.5379880E+000, 1.0115825E-035, 1.2071528E+000, 1.1163015E-035, 4.8515493E+000, 7.7853139E-031, 3.8771754E+000, 2.0014636E+001, 2.2337201E+000, 1.0983053E-019, 3.2346539E+000, 9.7377639E-018, 1.5579805E+000, 1.5329286E-014, 1.5528282E+000, 2.0228212E+001, 1.0764620E+000, 8.5579258E+001, 1.2809461E+000, 1.9085546E+002, 2.2518156E+002, 1.3910254E+000, 1.0900403E+002, 4.4618323E-001, 5.1183087E+001, 1.1918041E+000, 1.3578918E-002, 9.5932274E-001, 8.6861864E-003, 9.1822395E-001, 8.1983007E-003, 9.5433557E-001, 1.8181691E-001, 2.0014707E+001, 1.0941381E+000, 8.0517977E-001, 9.5192167E-001, 1.8057020E+000, 2.3688053E+000, 5.7122238E-001, 1.3042140E+000,-6.5035004E-001, 2.6838548E-001, 2.0235079E+001, 1.1210117E+000, 2.0908549E+001, 1.0601878E+000, 2.2118569E+001, 1.2624966E+000, 3.1178259E+001, 2.0933687E-001,-1.2221558E-002, 2.4543109E+001, 3.0794576E+000, 3.2135633E+000, 2.9926944E+000, 3.5047346E+000, 4.1503256E+000, 2.7806594E+000, 3.0668067E+000,-2.8201335E+000, 2.0471855E+001, 2.3002699E+000, 8.1428643E+000, 2.4276136E+000, 8.5910052E+000, 2.2128401E+000, 1.0664744E+001,-2.3635131E+000, 2.1212666E+001, 2.2195601E+000, 2.5428705E+001, 2.3540033E+000, 2.6883459E+001, 2.2695670E+000, 2.6651117E+001,-1.5711248E+000, 2.5039774E+001, 2.0694185E+000, 2.1769320E-002, 3.8141492E-002, 8.4084222E+001, 1.2542663E+000, 2.3417383E+000
 9.5000016E+002,-4.2846397E+001,-5.7457877E+001,-6.0540975E+001,-6.8158174E+001,-7.2831731E+001,-9.3412663E+001, 4.5003292E+000, 1.4790965E-037, 1.1881074E+000, 1.0378684E-037, 4.8033803E+000, 1.6199537E-031, 3.8440954E+000, 2.0014861E+001, 2.1502804E+000, 2.3283397E-019, 3.1174041E+000, 3.0818219E-021, 1.4635284E+000, 1.0976870E-019, 1.6451222E+000, 2.0225708E+001, 1.0535260E+000, 7.6645972E+001, 1.2129249E+000, 1.7843611E+002, 2.1653168E+002, 1.3558804E+000, 1.0659794E+002, 3.8822136E-001, 4.8813888E+001, 1.1385098E+000, 2.8354942E-002, 9.5496670E-001, 2.1284176E-002, 9.2614031E-001, 1.9089490E-002, 8.2488556E-001, 1.7887769E-001, 2.0015467E+001, 1.1291783E+000, 9.1971155E-001, 9.2832808E-001, 1.5261123E+000, 1.6746531E+000, 5.2349116E-001, 1.6733688E+000,-6.2993114E-001, 2.7154364E-001, 2.0268818E+001, 1.1655376E+000, 2.1048252E+001, 1.0869640E+000, 2.4648412E+001, 1.2864126E+000, 3.3598421E+001, 1.9928521E-001, 2.8817668E-003, 2.4896915E+001, 3.1346704E+000, 2.6322426E+000, 2.9742573E+000, 2.8377475E+000, 3.2081905E+000, 2.7889338E+000, 2.5594317E+000,-2.8622926E+000, 2.0420611E+001, 2.3100878E+000, 7.4038936E+000, 2.4536831E+000, 5.9285188E+000, 2.1964090E+000, 1.0008479E+001,-2.3614528E+000, 2.1126335E+001, 2.1777822E+000, 2.8568716E+001, 2.3091440E+000, 2.9984750E+001, 2.2517834E+000, 2.9119687E+001,-1.5404645E+000, 2.5571431E+001, 1.9899261E+000, 1.5390062E-002, 2.9483270E-002, 6.3747592E+001, 1.1149020E+000, 4.2166894E+000
 9.6000206E+002,-4.2607968E+001,-5.7429054E+001,-6.0510751E+001,-6.8113481E+001,-7.2877992E+001,-9.3380943E+001, 4.5230463E+000, 2.9860784E-038, 1.2119030E+000, 2.4177248E-038, 4.8375828E+000, 2.1071850E-033, 3.8638287E+000, 2.0014934E+001, 2.1745857E+000, 7.4282105E-020, 3.1885214E+000, 5.9869732E-022, 1.5898712E+000, 1.1973726E-018, 1.5987426E+000, 2.0225732E+001, 1.1649483E+000, 9.8305662E+001, 1.1602822E+000, 1.6971988E+002, 2.2099541E+002, 1.3278453E+000, 9.4474270E+001, 3.6943906E-001, 4.7951575E+001, 1.1567402E+000, 2.9940048E-002, 9.6816152E-001, 1.8309642E-002, 8.9901157E-001, 1.7902900E-002, 8.5498950E-001, 1.9834488E-001, 2.0018748E+001, 1.0936793E+000, 1.5301307E+000, 9.3174408E-001, 2.8022666E+000, 2.8527336E+000, 5.2597560E-001, 2.8419744E+000,-5.9902596E-001, 3.3244375E-001, 2.0279019E+001, 1.1558175E+000, 1.9991010E+001, 1.0419726E+000, 2.2434355E+001, 1.2921117E+000, 3.0244619E+001, 1.9587966E-001, 1.3672848E-002, 2.4773524E+001, 3.1337090E+000, 2.8170470E+000, 2.9674941E+000, 2.7140338E+000, 3.1788376E+000, 2.7419568E+000, 2.5836735E+000,-2.8083043E+000, 2.0402018E+001, 2.3149684E+000, 7.7511752E+000, 2.3928083E+000, 8.5930264E+000, 2.2188248E+000, 9.8405925E+000,-2.3803642E+000, 2.1000845E+001, 2.1884761E+000, 2.6203433E+001, 2.2878958E+000, 2.7231028E+001, 2.2803782E+000, 2.7814609E+001,-1.4910578E+000, 2.5521457E+001, 2.0309478E+000, 2.6216621E-002, 2.9213517E-002, 9.5512495E+001, 6.9567881E-001, 2.4008124E+000
 9.7000248E+002,-4.2715223E+001,-5.7294818E+001,-6.0335692E+001,-6.7936762E+001,-7.2692184E+001,-9.3206697E+001, 4.5347001E+000, 6.6445390E-035, 1.2304581E+000, 5.2200594E-035, 4.8354335E+000, 4.6487071E-029, 3.8784484E+000, 2.0015438E+001, 2.3046128E+000, 2.8261610E-018, 3.2380436E+000, 1.7974724E-020, 1.5721244E+000, 5.6487264E-019, 1.6284288E+000, 2.0227284E+001, 1.1427581E+000, 7.7126485E+001, 1.2591813E+000, 1.6769972E+002, 2.3649195E+002, 1.3933195E+000, 9.7938445E+001, 4.1835724E-001, 4.5048902E+001, 1.2197005E+000, 2.8232032E-002, 9.7115680E-001, 2.6565811E-002, 9.0378566E-001, 2.1712153E-002, 1.0243539E+000, 1.3917055E-001, 2.0019572E+001, 1.1008756E+000, 9.3475922E-001, 9.2563037E-001, 2.3183780E+000, 2.8064879E+000, 4.7318446E-001, 1.2357481E+000,-6.0453114E-001, 3.6827968E-001, 2.0260774E+001, 1.1378479E+000, 2.1647135E+001, 1.1034885E+000, 2.1847082E+001, 1.2744841E+000, 2.8708951E+001, 3.1410791E-001,-2.7424016E-002, 2.4697627E+001, 3.1219924E+000, 2.9970048E+000, 2.9828239E+000, 3.1661009E+000, 3.7032603E+000, 2.8016993E+000, 2.8370831E+000,-2.8250503E+000, 2.0429147E+001, 2.3465147E+000, 6.8442065E+000, 2.4560410E+000, 7.5276266E+000, 2.2415484E+000, 8.7662332E+000,-2.4143292E+000, 2.0968210E+001, 2.1656143E+000, 2.5730923E+001, 2.3014223E+000, 2.7049274E+001, 2.2972417E+000, 2.6522275E+001,-1.5083150E+000, 2.5062523E+001, 2.1733610E+000, 2.5791624E-002, 3.4032962E-002, 8.1354920E+001, 4.6854654E+000, 3.3905423E+000
 9.8000343E+002,-4.2809459E+001,-5.7510188E+001,-6.0617281E+001,-6.8236865E+001,-7.2884303E+001,-9.3389095E+001, 4.5117708E+000, 1.0989062E-034, 1.2559540E+000, 1.0236948E-034, 4.8332038E+000, 1.3531862E-029, 3.8705633E+000, 2.0014961E+001, 2.1627882E+000, 4.3566908E-019, 3.2260406E+000, 2.7144743E-021, 1.5780339E+000, 2.2325352E-018, 1.6151722E+000, 2.0221792E+001, 1.1823405E+000, 6.9701647E+001, 1.3561217E+000, 1.9666208E+002, 2.4322586E+002, 1.4399063E+000, 1.2132783E+002, 4.4199479E-001, 4.7515106E+001, 1.2032377E+000, 2.4754303E-002, 9.8660822E-001, 2.4544295E-002, 9.6756105E-001, 2.1830561E-002, 9.0995366E-001, 2.0033185E-001, 2.0017720E+001, 1.0946294E+000, 1.7704897E+000, 9.4088125E-001, 3.2941000E+000, 3.3595277E+000, 6.1045217E-001, 3.9370050E+000,-6.6858448E-001, 3.0426690E-001, 2.0303788E+001, 1.1126566E+000, 1.9494725E+001, 1.1097246E+000, 2.0057702E+001, 1.2597462E+000, 2.8297366E+001, 2.8778619E-001,-5.2628121E-003, 2.4395645E+001, 3.1352567E+000, 2.7280981E+000, 2.9738724E+000, 2.9002866E+000, 3.3774788E+000, 2.7966010E+000, 2.5681709E+000,-2.8946564E+000, 2.0393758E+001, 2.2759761E+000, 7.7491896E+000, 2.4455613E+000, 6.9001038E+000, 2.2119959E+000, 9.6299275E+000,-2.3775840E+000, 2.0940507E+001, 2.1550605E+000, 2.7320796E+001, 2.2519983E+000, 2.9276717E+001, 2.2992507E+000, 3.0711083E+001,-1.4084622E+000, 2.5528964E+001, 2.2352456E+000, 3.0874059E-002, 3.1039030E-002, 8.6018686E+001, 1.4911419E+000, 2.2737202E+000
 9.9000232E+002,-4.2817680E+001,-5.7421616E+001,-6.0485860E+001,-6.8079493E+001,-7.2830924E+001,-9.3309644E+001, 4.5128816E+000, 5.0401020E-034, 1.1904325E+000, 3.1390823E-034, 4.8092889E+000, 5.0455517E-029, 3.8593052E+000, 2.0015118E+001, 2.0476872E+000, 2.9838535E-018, 3.1906472E+000, 1.0670256E-020, 1.5619421E+000, 6.0501556E-019, 1.6346963E+000, 2.0232400E+001, 1.2246750E+000, 8.0992497E+001, 1.2247768E+000, 1.8749126E+002, 2.1406633E+002, 1.4474097E+000, 1.0923634E+002, 5.0041504E-001, 4.7948318E+001, 1.1774375E+000, 2.9393534E-002, 9.7832533E-001, 2.8450776E-002, 9.2996739E-001, 2.0611492E-002, 8.5611145E-001, 1.5304098E-001, 2.0016305E+001, 1.0873454E+000, 1.6268585E+000, 9.2905745E-001, 2.4410749E+000, 2.4272554E+000, 4.9256614E-001, 2.3872212E+000,-6.2158662E-001, 3.6676670E-001, 2.0333922E+001, 1.2098186E+000, 1.8915862E+001, 1.0294600E+000, 2.3878603E+001, 1.2943666E+000, 3.2968016E+001, 1.0702784E-001, 1.1243129E-002, 2.4724612E+001, 3.1520333E+000, 3.3083890E+000, 3.0407986E+000, 3.5478716E+000, 4.0695880E+000, 2.8378528E+000, 3.2194204E+000,-2.8932365E+000, 2.0444377E+001, 2.3526554E+000, 8.9706964E+000, 2.3724071E+000, 8.3769026E+000, 2.2456298E+000, 1.2591815E+001,-2.4105088E+000, 2.1323619E+001, 2.2253401E+000, 2.5231771E+001, 2.2650919E+000, 2.8730277E+001, 2.4044226E+000, 3.0778580E+001,-1.4677759E+000, 2.5952801E+001, 1.9672695E+000, 2.2306477E-002, 3.7399514E-002, 8.6690953E+001, 1.0983871E+000, 4.1582317E+000
 1.0000000E+003,-4.2384440E+001,-5.7066543E+001,-6.0265879E+001,-6.7892685E+001,-7.2595958E+001,-9.3078090E+001, 4.5506756E+000, 1.4078118E-036, 1.1903059E+000, 1.2003358E-036, 4.8816840E+000, 1.0960036E-030, 3.8961480E+000, 2.0014799E+001, 2.1636146E+000, 6.4126399E-019, 3.1095940E+000, 8.6868800E-021, 1.4617719E+000, 5.6823915E-017, 1.6097890E+000, 2.0237361E+001, 1.1404387E+000, 1.1201811E+002, 1.3302414E+000, 2.0108814E+002, 2.1160232E+002, 1.4677624E+000, 1.2759344E+002, 4.0233360E-001, 5.3170950E+001, 1.1445705E+000, 2.2307576E-002, 9.6261693E-001, 1.9963114E-002, 8.9045788E-001, 1.6027904E-002, 8.3952065E-001, 1.4034066E-001, 2.0018523E+001, 1.1094680E+000, 1.1135681E+000, 8.9932091E-001, 1.3404170E+000, 1.2179249E+000, 5.6098846E-001, 1.4579984E+000,-6.4026937E-001, 3.2402290E-001, 2.0276725E+001, 1.1797409E+000, 2.1383357E+001, 1.1151198E+000, 2.6742661E+001, 1.3334510E+000, 3.4139076E+001, 3.2305738E-001, 3.1542866E-002, 2.5184697E+001, 3.1510689E+000, 3.3157896E+000, 2.9865231E+000, 3.5115232E+000, 3.9328513E+000, 2.8326118E+000, 3.2175564E+000,-2.9328986E+000, 2.0513292E+001, 2.3279452E+000, 8.0787288E+000, 2.4531438E+000, 8.3360286E+000, 2.2260431E+000, 1.1566182E+001,-2.3992854E+000, 2.1502624E+001, 2.0650580E+000, 2.7622202E+001, 2.2484818E+000, 2.8572288E+001, 2.2562138E+000, 2.7910053E+001,-1.4736530E+000, 2.5669697E+001, 1.9446253E+000, 1.1192730E-002, 3.6142904E-002, 7.4578436E+001, 5.4154364E-001, 2.0287681E+000
